stock1,stock2,stock3,stock4,stock5,stock6,stock7,stock8
12.75785101,8.835086305,4.981625305,1.290712451,12.33075898,8.719068721,5.12603694,1.62242927
12.75785101,9.186450248,5.695373687,2.010858419,13.12884945,9.408019752,5.748866737,2.022426556
12.75785101,9.069727893,5.360625514,1.455667169,13.23043245,9.221427298,5.167021498,1.476094449
12.75785101,9.147770665,5.607633438,2.156269554,12.19501068,8.786372347,5.41467107,2.121920371
12.75785101,9.324380716,5.875222278,2.635004399,11.91520847,8.622172255,5.310732766,1.847995452
12.75785101,8.966803781,5.182583466,1.098393632,14.76367788,10.50456403,6.339779862,2.282064913
12.75785101,9.197730127,5.592433666,1.937787421,13.58311691,9.867709507,6.123457299,2.217406424
12.75785101,9.163167335,5.60506102,2.508877877,12.3006191,8.978749928,5.593904774,2.256443734
12.75785101,8.930945745,5.149382993,1.12395341,13.87053628,9.901318172,5.838053378,1.716963992
12.75785101,8.906840752,5.165511642,1.381888146,13.12197179,9.296265111,5.49733052,1.897374301
12.75785101,9.262030638,5.835369217,2.61824078,10.70285607,7.406145428,4.066069836,0.658309521
12.75785101,9.179155603,5.558274131,1.95096479,12.41516172,9.162477805,5.949169374,2.60566655
12.75785101,8.935835321,5.193393955,1.727978565,12.10568057,8.615400794,5.05338262,1.424845025
12.75785101,9.326911654,5.916860863,2.54204232,12.34894321,8.963251834,5.566165834,2.454679808
12.75785101,9.480556629,6.230140511,3.271386558,11.26069718,8.381031456,5.618239827,2.598397013
12.75785101,9.260579981,5.742228441,2.6114602,11.8164662,8.698829942,5.443731442,2.152145833
12.75785101,9.18018924,5.607741919,1.699433869,15.28353515,11.3180685,7.448034233,3.481403267
12.75785101,9.663502714,6.56161934,3.340523698,11.59628681,8.460664015,5.300279425,2.071046397
12.75785101,9.186129813,5.572152914,1.944184182,11.65227693,8.084874635,4.626683632,1.334709942
12.75785101,9.069805759,5.452662412,2.124862832,11.65992761,8.258858744,4.796638378,1.317015197
12.75785101,9.328220797,6.012225358,2.747618582,11.5633961,8.365617305,5.150120402,1.973766111
12.75785101,8.986256385,5.266385591,1.043073278,13.12857189,9.464489705,5.808115217,2.235814408
12.75785101,8.961254914,5.159677675,1.290366223,12.65593339,8.878913528,5.194001674,1.731003509
12.75785101,9.322755775,5.925221063,2.768459852,11.15542092,7.732456178,4.328435771,0.96686538
12.75785101,9.05417579,5.371547066,1.771681734,12.40142341,8.794604654,5.184482273,1.668212678
12.75785101,9.018520411,5.294710607,1.511731261,12.80060802,9.203966065,5.565282629,1.9931991
12.75785101,9.448916449,6.223837605,3.023473101,11.70979707,8.514985228,5.417813045,2.225225955
12.75785101,9.182702394,5.58249151,2.267044572,12.06404121,8.713579162,5.281042194,1.745073099
12.75785101,9.323825202,5.895712729,2.049182915,14.55822875,10.37412937,6.219229243,2.068577281
12.75785101,9.591156024,6.39906665,2.897455182,12.7605966,9.273668778,5.904825684,2.780918901
12.75785101,8.987745267,5.139081726,1.061760725,14.09903277,9.887554761,5.692548564,1.366260173
12.75785101,9.138943142,5.456328699,1.799508213,13.18410517,9.517015104,5.847796413,2.052698164
12.75785101,9.182674788,5.591963471,2.174517064,12.41405525,9.131025569,5.823162243,2.389719971
12.75785101,9.044632504,5.34344123,1.793340231,12.76673701,9.181317602,5.601929501,1.960849632
12.75785101,9.013885082,5.291161629,1.041814952,14.21540436,9.958516809,5.675643099,1.361019909
12.75785101,9.27234138,5.806152683,2.443312967,12.18833035,8.847384687,5.573655917,2.336475649
12.75785101,9.387056995,6.012725958,2.554871464,12.48722185,8.905776171,5.2609914,1.928183356
12.75785101,9.036814221,5.32526258,1.545214416,12.33658082,8.44309676,4.528380869,0.687751177
12.75785101,9.205435891,5.649150139,2.027113361,12.71083356,8.791192027,4.8938488,1.145138948
12.75785101,9.231573,5.637760436,2.512079534,11.75058924,8.683180284,5.61211683,2.772694051
12.75785101,9.248562271,5.780680658,2.242005715,13.5782608,10.05080543,6.53590502,3.016181597
12.75785101,9.15404435,5.585853334,2.628200484,10.81752889,7.856202317,4.974776349,2.22577411
12.75785101,9.134453038,5.491886052,2.025622649,10.98416157,7.618558739,4.207199648,1.108749144
12.75785101,8.971794596,5.230077784,1.62534079,12.14537488,8.45925522,4.833657025,1.365568877
12.75785101,9.204250591,5.5786295,1.819170686,13.42017709,9.839450149,6.189589507,2.50999525
12.75785101,8.855275115,5.056097535,1.586060798,11.30946559,7.961918542,4.677636829,1.475845288
12.75785101,9.193310552,5.515325061,2.030657188,12.731453,9.027102778,5.273703267,1.492532471
12.75785101,9.0141554,5.291521789,1.807583538,12.59581652,8.799057363,4.965977788,1.201898047
12.75785101,9.582099086,6.400692033,3.102937518,12.27425535,8.874077812,5.564639624,2.020173801
12.75785101,9.078564964,5.43878771,1.872287172,12.49511655,8.906200385,5.320198008,1.577727516
12.75785101,9.414279989,6.135248116,3.090594247,11.17909634,8.065357811,4.889024779,1.657704513
12.75785101,9.13421497,5.530402444,1.629137121,13.71352801,10.20049584,6.876175194,3.539315174
12.75785101,9.204780978,5.753331306,2.358121308,12.36594046,8.748670174,5.175853159,1.417166363
12.75785101,9.130075085,5.603619925,1.617139874,13.72038288,9.730468762,5.755196065,1.831947045
12.75785101,9.0975643,5.456366015,1.862306157,12.73224956,9.188062836,5.672269681,2.133321887
12.75785101,9.152088353,5.562208112,1.756467377,13.69928812,9.878367856,6.01363479,2.036524733
12.75785101,8.879962128,5.066083266,0.86795673,15.46410834,11.03658275,6.709579364,2.181228891
12.75785101,9.060661753,5.471669472,1.476368792,12.8496982,9.016726496,5.278029869,1.744252169
12.75785101,9.289069272,5.840663174,2.377235477,12.5482559,9.288253703,6.009916726,2.79021734
12.75785101,9.410471462,6.057844403,3.204887068,10.45138593,7.715825686,5.061662046,2.339330623
12.75785101,9.387617095,6.05208703,2.362084268,13.7157541,9.939328945,6.325966372,2.440977043
12.75785101,8.971262533,5.15910722,1.495308554,14.18759047,10.33483929,6.513113982,2.668521069
12.75785101,9.395794314,6.040592317,2.008780661,13.3930185,9.424092131,5.410643735,1.666059383
12.75785101,9.297316264,5.837647839,2.241389211,13.01278956,9.471997798,6.054254611,2.513409332
12.75785101,9.566603341,6.315271281,2.755737727,12.8754251,9.461062098,6.16132,2.889524316
12.75785101,9.202611487,5.634668532,1.953341513,13.29969511,9.541298632,5.824147783,2.073282412
12.75785101,9.239078876,5.771758075,2.491190243,12.2065768,8.988125826,5.69944189,2.548611546
12.75785101,9.098093033,5.53928207,2.139272976,11.96953243,8.44522235,5.032442112,1.639017375
12.75785101,9.303595178,5.869284157,2.577435283,12.11952931,8.71901934,5.269491908,2.20562212
12.75785101,8.978575708,5.141109795,1.076596509,13.80303726,9.703736069,5.7281518,1.703246335
12.75785101,9.036881488,5.474149669,1.491951368,14.54446971,10.36618377,6.226421419,2.128693859
12.75785101,9.121674682,5.468372372,1.673672047,14.24208919,10.22093044,6.182835023,2.20894839
12.75785101,9.344239872,5.965197324,2.698494807,11.58459343,8.324427782,5.031935172,1.972005143
12.75785101,9.446365971,6.151360778,2.894141649,12.43922282,9.252227774,5.943514486,2.483823307
12.75785101,9.039494258,5.296037567,1.539962474,12.95047618,9.277807217,5.542122761,1.880893331
12.75785101,9.258588899,5.858691924,2.738033466,10.74988615,7.49558254,4.242694762,1.11050719
12.75785101,9.225971114,5.655644464,1.488410966,14.3912761,10.15838389,6.079842161,2.301115027
12.75785101,9.184012372,5.619122377,2.323543825,11.0364987,7.969588032,4.925061355,1.777214599
12.75785101,8.777580078,4.831728861,0.483282162,17.01976959,12.28219768,7.534685935,2.630306267
12.75785101,9.004020063,5.359702444,1.828045575,13.18966465,9.416727376,5.517315407,1.622236411
12.75785101,9.179288116,5.501515891,1.712304791,13.0264095,9.197399436,5.515271293,1.836234853
12.75785101,9.11630962,5.555062129,1.818537763,12.86300473,9.040060125,5.280986221,1.425087618
12.75785101,9.282439516,5.835293758,2.37795843,13.36801175,9.668040094,5.908678982,2.191017898
12.75785101,9.400740175,6.069933793,2.665836635,12.42640927,9.041111931,5.690833037,2.252921066
12.75785101,9.258791443,5.765283252,2.378072863,11.40851411,8.219203978,5.135353115,1.936580961
12.75785101,9.0702936,5.514404474,2.211647243,11.59555442,8.447106374,5.309537554,2.216660562
12.75785101,9.008869766,5.313211075,1.418077897,13.22677752,9.219687979,5.291049376,1.57691767
12.75785101,8.997982668,5.244309932,1.727507736,13.52727022,9.863752901,6.21738674,2.417707999
12.75785101,9.3013696,5.884903848,2.700370833,12.0989932,8.673603326,5.217024185,1.571429156
12.75785101,9.330214127,5.923759078,2.619813003,11.31757055,8.198014599,5.058804211,1.847969998
12.75785101,9.191224416,5.649294076,2.377703529,10.45935529,7.481587255,4.512473229,1.420965071
12.75785101,9.009723683,5.217566739,1.223940013,12.9249377,9.167221821,5.515115881,2.027109409
12.75785101,8.819046695,4.919877741,1.408420578,13.13370807,9.623852305,6.228752179,2.393745827
12.75785101,9.665968481,6.401247773,3.130127723,11.88115294,8.698468413,5.523392424,2.30776838
12.75785101,9.143385468,5.62333124,1.967753532,12.37454319,8.921046468,5.530881956,2.242294044
12.75785101,9.292657433,5.771732569,2.605384107,11.38274691,8.177542563,4.86981163,1.542237896
12.75785101,8.986578149,5.323679789,1.499424056,14.15840749,10.14746775,5.911367202,1.87331195
12.75785101,9.186830739,5.603141818,2.286631823,12.37219155,8.940101238,5.364136386,1.820687452
12.75785101,9.178618398,5.701797887,2.078973269,13.54984713,9.911301434,6.42451596,2.819456281
12.75785101,8.819046181,4.914534899,1.085795359,12.9725609,9.082521546,5.226245753,1.180670807
12.75785101,9.134271117,5.614054303,2.298083646,12.5021661,8.887021491,5.535439971,2.164601468
12.75785101,9.261331418,5.778102779,2.16292745,13.08684992,9.374723949,5.701405004,2.080764376
12.75785101,8.9697834,5.180087308,1.243889554,13.8722904,9.92276052,6.015129107,2.201947609
12.75785101,9.293535055,5.853728733,2.705249802,11.68535666,8.395861234,5.039737335,1.842340031
12.75785101,9.154531631,5.544167638,1.974827115,12.12335785,8.686002597,5.220177138,1.603172365
12.75785101,9.100126559,5.478039655,1.948393127,12.79844555,9.426350547,6.107722715,2.684703413
12.75785101,8.849062628,4.984917772,1.145315243,12.97781665,8.986589562,5.019351994,1.249636994
12.75785101,9.098328125,5.468240752,2.220051697,11.35283281,8.197790399,5.12278057,2.032943261
12.75785101,9.382859609,6.007965106,2.536559447,12.44294576,9.034684937,5.594906379,1.885291922
12.75785101,9.04352187,5.312838479,1.250486638,14.13687832,10.16483712,6.169205447,2.093923858
12.75785101,9.146548126,5.558834874,1.914269953,13.95538445,10.21350555,6.478878439,2.667846731
12.75785101,9.220012319,5.746154248,1.959777889,13.48585468,9.595539662,5.692918502,1.701708521
12.75785101,9.03344691,5.267150245,1.168978562,13.64139747,9.5665964,5.458669732,1.327318391
12.75785101,9.062968351,5.416804297,2.106725187,12.47087356,8.959807579,5.522871986,1.988448232
12.75785101,9.185153111,5.611379279,2.292339734,13.15935976,9.797597467,6.380033038,2.915755133
12.75785101,9.269882915,5.844539671,2.519872169,11.64816652,8.403463563,5.248379255,2.163330672
12.75785101,8.969376539,5.268568973,1.565711904,14.00504574,10.29810433,6.58231341,2.913461894
12.75785101,8.962228389,5.217672249,1.273020837,12.86619749,8.981345516,5.186593767,1.698074617
12.75785101,9.194430855,5.606844518,2.012302129,13.75769318,9.915500523,6.134238189,2.476623235
12.75785101,9.063520658,5.321491507,1.720281809,12.25575231,8.693914762,5.254456406,1.693981685
12.75785101,9.5072241,6.184168256,2.535971878,11.99179559,8.725308179,5.43258323,2.117322766
12.75785101,9.26421555,5.700851391,1.930277915,12.83660963,9.02842504,5.239061875,1.352589697
12.75785101,9.046560912,5.298948683,1.542682269,12.9465069,8.87335985,4.713397395,0.684768907
12.75785101,9.191678516,5.650349371,1.655585723,15.05830283,10.80731716,6.515438072,2.570868065
12.75785101,9.090638248,5.442909804,1.877030916,11.68105074,8.241751322,4.957105541,1.850518671
12.75785101,9.041177338,5.296912595,1.689794715,13.36546515,9.936754666,6.522145782,2.898289469
12.75785101,9.179069483,5.576928356,2.180907382,12.00553255,8.837338021,5.773551054,2.399663413
12.75785101,9.04538551,5.423400114,1.808695367,13.00205229,9.523095129,6.143099031,2.34223745
12.75785101,9.182726406,5.601136161,1.957241476,13.0043514,9.46331649,5.772982452,2.124542718
12.75785101,9.423323363,6.080886705,2.70388533,11.23288283,7.985714005,4.845091703,1.750164328
12.75785101,9.096348323,5.504813034,2.132163244,11.1468338,7.740370782,4.401322248,1.405975879
12.75785101,9.142797838,5.544384861,1.838882882,13.24936189,9.300716606,5.277088562,1.156632774
12.75785101,9.338115075,5.865743435,2.404049027,13.71612127,10.06551566,6.406149137,2.577024805
12.75785101,9.192616004,5.665124869,1.392382785,14.31261009,10.2209695,6.085949953,1.972260493
12.75785101,9.326384265,5.826707131,2.214043513,12.53741627,8.669508612,4.752186665,0.905927353
12.75785101,9.032716837,5.356970935,1.541306743,13.74267576,9.75029327,5.84341331,2.017634775
12.75785101,9.316426186,5.801946638,2.40106087,11.86657922,8.780161307,5.56973413,2.54249837
12.75785101,8.856233518,5.081757271,1.002143324,14.22821972,10.28240553,6.168638545,1.891975573
12.75785101,9.271307757,5.852921126,2.721841676,11.21445801,8.139549657,4.907083695,1.741054772
12.75785101,9.241667509,5.735694812,2.253609387,12.59198688,8.918474466,5.214435534,1.377612041
12.75785101,9.080260257,5.404470642,1.643608675,13.57977877,10.00375318,6.383813276,2.704582911
12.75785101,9.640793093,6.379209212,3.186707087,11.58028051,8.481355116,5.494076581,2.493171988
12.75785101,9.358789587,6.053279509,3.075829802,11.65303837,8.428643089,5.253656727,1.879378871
12.75785101,9.024892274,5.31077079,1.426116956,13.39736497,9.290650234,5.138074476,1.124637287
12.75785101,9.117526857,5.533226071,1.799534796,12.1143459,8.572801325,4.997310041,1.329560032
12.75785101,9.431647093,6.089762167,2.887568379,12.37555202,9.066667011,5.822776715,2.566206065
12.75785101,9.382411763,6.047900808,2.689402341,12.17547953,8.961890724,5.878940086,2.586125192
12.75785101,9.087121462,5.361510323,1.059635055,14.40524867,10.36814473,6.313254466,2.196934676
12.75785101,8.976945558,5.165903995,1.031525899,14.30520993,10.2042875,6.161790299,2.237390413
12.75785101,9.019416003,5.270548825,1.564183293,13.46675031,9.669568636,5.827440444,1.96599016
12.75785101,9.12378291,5.51385791,1.885045284,13.64459251,9.836314582,6.038745754,2.179967784
12.75785101,9.077293109,5.448915313,1.969227312,12.70966431,9.098382902,5.408061151,1.494209662
12.75785101,9.214838986,5.665600786,2.285398923,13.30642403,9.741752322,6.158857033,2.889858067
12.75785101,8.742010102,4.696970233,0.464983872,13.94345985,9.915291819,6.003141217,2.172956472
12.75785101,9.079878364,5.500218967,1.772105689,12.8971658,9.277823382,5.640635683,1.951847145
12.75785101,9.206097807,5.686692031,2.196498456,11.99652119,8.359551987,4.702787452,1.140353751
12.75785101,9.100116223,5.392217089,1.966426784,12.03502627,8.868073679,5.593569199,2.446499983
12.75785101,9.320815605,5.897604598,2.603982477,12.80494602,9.283488838,5.734876013,2.068615496
12.75785101,9.110296975,5.509726449,1.379015812,13.89373353,10.14041347,6.437934471,2.560456427
12.75785101,9.207660982,5.680160608,2.302896083,11.70899873,8.36951613,5.084637496,1.821531003
12.75785101,9.154789454,5.640636079,2.086569774,12.22411856,8.976955898,5.765741443,2.509503057
12.75785101,9.112778533,5.421067121,1.832706576,13.02275617,9.474830997,5.872905927,2.300054951
12.75785101,9.514769943,6.18884631,2.986181835,11.86190474,8.659224198,5.448468652,2.467686075
12.75785101,9.245802805,5.734985353,2.277013133,11.54070669,8.041908527,4.638910026,1.415927183
12.75785101,9.279030103,5.783918064,2.150737957,13.87636126,10.11490036,6.308161157,2.526670643
12.75785101,8.933046648,5.099037349,1.23483321,13.73799599,9.840768332,5.909769952,1.895866171
12.75785101,8.804493064,4.982875854,1.065019894,14.223773,10.29950662,6.373721789,2.384005892
12.75785101,9.140967351,5.542190225,2.289843066,11.78839198,8.531854108,5.370702177,2.024953803
12.75785101,9.234979586,5.745096857,2.265777637,12.70599608,9.158796964,5.505966204,1.905301269
12.75785101,9.372272424,6.024976105,2.551111354,12.2469517,8.952160042,5.76198236,2.489343202
12.75785101,8.974449113,5.180513677,1.368391373,12.41507195,8.548359157,4.711232171,1.067238379
12.75785101,8.931209317,5.14434833,0.599902643,14.75353275,10.44266348,6.250032504,2.144315705
12.75785101,8.940575576,5.103135541,1.30084752,12.7817483,9.045189313,5.366449116,1.956141607
12.75785101,9.477086646,6.090271993,2.704636829,11.20209367,8.042332703,4.824575573,1.457953326
12.75785101,9.53101626,6.225409857,2.782894031,11.6309782,8.100789287,4.611821107,1.239354169
12.75785101,8.952008348,5.173356033,1.520660277,12.69970283,9.222844069,5.848689376,2.151996376
12.75785101,8.908363595,5.060082691,1.438475752,13.57003336,9.844074008,6.069599307,2.112539704
12.75785101,9.01499303,5.21187256,1.615961267,12.16025972,8.663781403,5.106517089,1.236385139
12.75785101,9.170228606,5.633043066,2.634627809,11.86490045,8.870061707,5.855621246,2.860954128
12.75785101,8.720348007,4.615917521,0.681055156,14.07213158,10.02800894,5.985928366,1.789914364
12.75785101,9.597003263,6.483395831,3.365818858,11.13493231,7.948080911,4.664052893,1.39378544
12.75785101,9.015315256,5.279693051,1.964752496,12.37026537,9.038410026,5.795722185,2.611102723
12.75785101,9.390489179,6.001446281,2.612070311,11.69508171,8.527837905,5.520092322,2.650830355
12.75785101,9.14631181,5.571417411,1.991933953,11.56946599,8.27062435,4.962624047,1.551642384
12.75785101,9.201044443,5.594505479,2.031013526,12.91995985,9.225806487,5.623641263,2.063104097
12.75785101,9.221039673,5.707866622,1.993850448,13.30129636,9.605789895,6.013004418,2.359951997
12.75785101,9.177782399,5.588003066,2.137576981,12.4204634,8.742674407,5.032451962,1.45732572
12.75785101,9.167170183,5.583359525,2.053920265,12.91209051,9.392462728,5.895623339,2.489096865
12.75785101,9.14417298,5.603766827,2.188731272,12.52334168,8.864638964,5.25755534,1.560837571
12.75785101,9.408284278,6.095181608,2.730542265,12.15753703,8.946472517,5.64434372,2.405785985
12.75785101,8.940855453,5.157438032,1.487146216,13.71439758,9.623619907,5.65121745,1.686776176
12.75785101,9.226465281,5.718382197,2.293028657,11.39483494,7.924787145,4.487285699,0.995845752
12.75785101,8.915723215,5.018663799,1.652154188,11.52326847,8.314502901,5.14739544,1.77813494
12.75785101,9.258460178,5.78208526,2.204841134,13.54392287,9.751838807,5.871632469,1.810731777
12.75785101,9.202221356,5.668806343,2.413702689,12.0206706,8.726610093,5.428211632,2.237270466
12.75785101,9.081183471,5.425687378,1.84481568,12.84418225,9.289694642,5.617994858,2.03444655
12.75785101,9.372177456,5.928945793,2.413572821,13.0516693,9.742844045,6.338199979,2.948654765
12.75785101,9.312704074,5.878265448,2.651412298,11.78527403,8.684873313,5.588423507,2.571082067
12.75785101,9.151153088,5.646082861,2.232214309,12.49202974,8.871331634,5.252797855,1.700496896
12.75785101,9.114352886,5.463793243,2.192208487,11.72548406,8.569010296,5.484566181,2.273602928
12.75785101,9.083740815,5.418252203,1.609310874,13.34951213,9.394489621,5.404330509,1.563621411
12.75785101,9.111451761,5.532004919,2.069586296,11.24422241,7.964169569,4.584542802,1.0715684
12.75785101,9.11206714,5.4164532,1.837811501,13.03744928,9.226009601,5.587009779,1.777620307
12.75785101,9.597166299,6.415029176,3.046329496,12.23795039,9.093321215,5.960689204,2.798658856
12.75785101,9.340224003,6.020816536,2.86494186,11.04231645,8.061276005,5.05798292,1.856541583
12.75785101,9.260214561,5.741911504,1.996017955,12.54821003,8.86245503,5.182936216,1.81753404
12.75785101,8.927048387,5.069677296,1.428715165,12.62791835,8.792989875,4.857425686,1.072349918
12.75785101,9.139190269,5.553707932,1.973479072,12.19691835,8.376245208,4.596001319,0.897658093
12.75785101,9.100394498,5.471963167,2.040616231,13.25568253,9.848310553,6.575527821,3.090260488
12.75785101,9.38305275,6.007144506,2.37478554,13.72039407,10.03751968,6.408969191,2.79296579
12.75785101,9.416320007,6.069033232,2.924160437,11.7416983,8.597526561,5.51954943,2.313460365
12.75785101,9.388808526,6.044937577,3.191693504,11.99233348,8.929845758,5.898565648,2.879314734
12.75785101,9.482333332,6.215998575,3.15280932,12.10417786,8.998487388,5.79624244,2.657109813
12.75785101,9.261756598,5.813636724,2.365794295,11.68264135,8.355253213,5.13089332,1.852897638
12.75785101,9.442829326,6.096653166,2.735278205,12.71034741,9.265171523,5.813854102,2.299033503
12.75785101,9.209613,5.690982944,2.291993795,12.66402845,9.096024177,5.620439512,1.964948066
12.75785101,9.151745589,5.59208281,1.993875096,12.19192686,8.520905865,4.849395102,1.179965375
12.75785101,9.141490748,5.588066948,2.095616052,13.38634342,10.0793206,6.732401198,3.410416706
12.75785101,9.203588733,5.659451964,2.296313538,13.02683158,9.42448957,5.731407444,2.065468306
12.75785101,9.07334928,5.412219744,1.708506693,13.47098263,9.669786401,5.931836237,2.246098822
12.75785101,9.19913594,5.709326119,1.881200397,13.105797,9.068306446,5.203081796,1.169379675
12.75785101,9.528124008,6.289238964,2.925196567,12.73186927,9.362239212,6.055879206,2.729218328
12.75785101,9.306221062,5.894990038,2.203509303,13.19101587,9.726225388,6.181169492,2.464990998
12.75785101,9.313193651,5.889775086,2.322448052,11.74097841,8.243757667,4.703721193,1.217478091
12.75785101,9.172944676,5.645010901,2.042190604,12.93225145,9.362205581,5.889296201,2.469324376
12.75785101,8.943823778,5.220734739,1.104785535,13.88765008,9.766632491,5.63507016,1.641774412
12.75785101,9.311819818,5.797420751,2.391244463,12.27140969,8.751289007,5.182771409,1.534957043
12.75785101,9.040927727,5.318109796,0.848100822,15.23309123,10.55344605,5.949304583,1.511106657
12.75785101,9.317474943,5.901798038,2.641653961,11.50557082,8.446281092,5.353989228,2.098761636
12.75785101,8.949967613,5.213251388,1.205388814,13.98743998,10.04777145,6.111509712,2.221172111
12.75785101,9.008965635,5.27350897,1.630836038,13.10656979,9.348028809,5.696523912,1.975390706
12.75785101,9.101739423,5.495601702,1.680360498,12.73154141,8.981310349,5.270824706,1.624332244
12.75785101,8.794225582,4.863085267,1.097814886,13.10300716,9.203088761,5.178266468,1.069537521
12.75785101,8.976298015,5.27912747,1.780613594,13.8737829,10.27409503,6.690329495,2.855340912
12.75785101,9.327378857,5.870749164,2.518011079,11.4371576,8.230881628,5.136088579,2.118901671
12.75785101,9.118115119,5.525279381,1.564297596,13.61157854,9.707147335,5.865574703,2.180493829
12.75785101,9.395402094,5.986907475,2.889388392,10.76883136,7.801816128,4.720655214,1.703284705
12.75785101,9.326533064,5.844776793,2.48097858,11.68423951,8.344059609,5.009176174,1.72662363
12.75785101,8.965144315,5.263615772,1.984462766,12.4806812,9.222943983,5.982463035,2.584683883
12.75785101,9.068555112,5.395896135,1.690390564,12.77105046,9.248543061,5.815567576,2.434380885
12.75785101,9.295010493,5.852655273,2.340585247,11.963307,8.343184216,4.908446719,1.273100021
12.75785101,9.526333984,6.304568035,2.541491731,13.20812712,9.286319751,5.35482642,1.332839017
12.75785101,9.190254936,5.700947296,1.97911484,13.25875152,9.401980031,5.416125082,1.700167011
12.75785101,8.88556137,4.993047903,1.394898689,12.63083116,9.047109169,5.587635862,2.082235146
12.75785101,8.927479787,5.09855259,1.011310928,14.71624378,10.39059504,6.042383119,1.552811852
12.75785101,9.222928632,5.713524332,2.583030258,12.27663941,9.149096028,6.050359373,2.653972298
12.75785101,9.003075291,5.300630928,1.642190475,13.50855762,9.623762842,5.774178125,1.913714182
12.75785101,9.267756332,5.797773929,1.956709878,13.28551556,9.663666748,6.027166967,2.00246524
12.75785101,8.987908811,5.202184214,1.514391717,13.81471526,9.775036058,5.784330476,1.708627762
12.75785101,9.345849067,5.958222319,2.721695591,12.02918564,8.889491397,5.678513386,2.392832034
12.75785101,9.539886509,6.246149866,2.847641475,12.11481199,8.569574963,5.014939007,1.468293381
12.75785101,8.998553639,5.287635417,1.395899533,13.64312433,9.646270725,5.494461182,1.33537902
12.75785101,9.441063467,6.124122403,2.561691324,12.98501936,9.547973849,6.130778658,2.325307531
12.75785101,9.229381123,5.790250836,2.54812845,11.78833184,8.50453244,5.172212786,2.010470592
12.75785101,9.369973141,6.055285673,2.515274699,11.31856429,8.060655991,4.867595664,1.866920038
12.75785101,9.221056467,5.65915167,2.185080091,11.98861832,8.538225249,5.147636405,1.937183968
12.75785101,8.86344815,5.041508718,0.940444055,13.20212175,9.36245816,5.5199253,1.635898352
12.75785101,8.955066355,5.247890148,1.869830465,12.1269076,8.604815535,5.213369493,1.826415521
12.75785101,9.228136023,5.7095086,2.122235301,13.00419618,9.286396938,5.642505778,1.994778028
12.75785101,9.100885365,5.440384753,1.70571097,14.17369044,10.36427159,6.513814531,2.481498813
12.75785101,8.872421489,5.062271802,0.754356521,14.74712827,10.26254872,5.784887674,1.380646981
12.75785101,8.539571896,4.394844745,0.268482491,13.91560911,9.951565128,5.970043886,2.070651505
12.75785101,9.251708284,5.852070951,2.421113609,11.96663843,8.902281258,5.932842241,2.905239204
12.75785101,9.28975501,5.829163817,2.365177724,12.39840076,9.216289079,6.085086011,2.581857918
12.75785101,9.031014016,5.355286714,1.806707309,13.44288053,9.844784833,6.212502004,2.475400635
12.75785101,9.063308021,5.32101179,1.528706781,13.73669097,9.902276787,6.097854031,2.399290624
12.75785101,9.23196054,5.713931821,2.417978459,12.27790143,8.641199108,4.948484183,1.548274212
12.75785101,9.400925468,5.997669799,2.710491624,11.67301771,8.56760317,5.556955136,2.358196148
12.75785101,8.993666215,5.192436175,1.102376944,13.53007496,9.424968716,5.313948189,1.144215909
12.75785101,9.354632271,6.003533434,2.719889317,12.18847685,8.979540923,5.725869407,2.639169133
12.75785101,9.257819388,5.803842909,2.489289344,11.64289322,8.453217649,5.071261508,1.698005133
12.75785101,9.570581714,6.422326515,3.458940689,11.45530778,8.498420224,5.527200264,2.476278487
12.75785101,9.551188178,6.350494824,3.248342603,12.76791669,9.456205049,6.139136469,2.863592442
12.75785101,8.865793478,5.007987757,1.004039237,14.70958269,10.51114221,6.243982285,2.269379488
12.75785101,9.081276436,5.409290154,1.858350296,12.53965058,9.080470952,5.736425624,2.431219241
12.75785101,9.058529719,5.411121762,1.561364506,13.36112989,9.520919615,5.830418383,1.987764271
12.75785101,8.858738927,4.946016851,0.840669468,13.5761416,9.579799804,5.673997387,1.795383506
12.75785101,9.060838007,5.37253909,1.544939596,13.34788142,9.754035765,6.167864158,2.226945247
12.75785101,8.888634892,5.078768988,1.163186389,13.78207683,9.541246421,5.336341767,1.027146009
12.75785101,9.23269267,5.796095048,2.381199691,11.96248097,8.590967382,5.271253588,1.797716434
12.75785101,9.140093034,5.607821321,2.02349164,13.59173188,9.78573812,5.993812302,2.116000724
12.75785101,8.890453586,5.025753844,1.159893651,12.6230211,8.720838548,4.873151565,1.109020365
12.75785101,8.944804592,5.180319853,1.51580783,13.33031212,9.574121606,5.702303838,1.993469766
12.75785101,9.123512752,5.546808847,2.089163073,11.75313903,8.393969768,5.091955706,2.141587073
12.75785101,9.16596427,5.589948772,1.969176497,12.51349363,8.84066238,5.087410624,1.42466909
12.75785101,9.230275999,5.738490506,1.919074994,13.43035159,9.717137056,5.911414409,2.00687411
12.75785101,9.300938377,5.797966699,2.168011517,13.68823212,9.912972964,6.108349021,2.172500251
12.75785101,9.122498338,5.602380753,1.850906305,13.57616458,9.718572545,5.933930099,2.248334233
12.75785101,9.551235987,6.428335277,3.432161752,11.36682398,8.488955942,5.695048392,2.763183902
12.75785101,9.279980255,5.690765353,1.771775261,13.46736544,9.618841058,5.850809349,2.169941101
12.75785101,9.285761079,5.793046852,2.399336493,11.98875738,8.811914004,5.589447621,2.515674502
