Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8
14.377,14.87616092,14.89127458,15.84255254,15.33671942,NA,NA,NA
14.377,13.39986711,13.40296569,13.92084388,12.88197865,NA,NA,NA
14.377,13.98836668,13.98698119,15.52432261,14.97108537,NA,NA,NA
14.377,15.07303411,15.07324166,12.27859487,12.98702628,NA,NA,NA
14.377,12.88190803,12.88893508,14.95660575,15.95351913,NA,NA,NA
14.377,11.43540079,11.43929492,12.00539932,11.81588311,NA,NA,NA
14.377,14.75273793,14.76166285,14.18547578,14.96265437,NA,NA,NA
14.377,14.17001293,14.16793956,13.21526143,13.3693262,NA,NA,NA
14.377,16.09162446,16.08374758,16.48931434,16.23540356,NA,NA,NA
14.377,13.28300064,13.29402979,15.76384849,16.73944151,NA,NA,NA
14.377,12.60964772,12.61306337,11.58978942,11.72439475,NA,NA,NA
14.377,15.67801839,15.67376849,15.07914282,15.23847159,NA,NA,NA
14.377,14.87753633,14.89494103,13.8331571,13.76122165,NA,NA,NA
14.377,14.47535197,14.46905385,15.02970517,14.44499102,NA,NA,NA
14.377,16.54268777,16.54873272,15.37818031,14.68704126,NA,NA,NA
14.377,15.7399836,15.7479341,15.75303574,15.68287858,NA,NA,NA
14.377,16.25694635,16.26186373,15.94996222,15.68215107,NA,NA,NA
14.377,13.94262105,13.95590204,14.05250106,14.06462953,NA,NA,NA
14.377,15.68731205,15.68384842,15.17709495,15.10800359,NA,NA,NA
14.377,14.79371048,14.79324697,13.03297581,13.11791926,NA,NA,NA
14.377,15.79956365,15.82257533,15.04108551,15.29159228,NA,NA,NA
14.377,11.84166333,11.83863409,11.04421908,10.77808735,NA,NA,NA
14.377,14.22110018,14.21300066,13.70751047,13.35672056,NA,NA,NA
14.377,14.08835193,14.09324376,14.56800464,14.92382304,NA,NA,NA
14.377,12.58532548,12.58198443,12.21126765,11.87338554,NA,NA,NA
14.377,12.54448657,12.55556268,11.18988989,10.84465258,NA,NA,NA
14.377,13.76520321,13.75753382,13.97290304,13.2179539,NA,NA,NA
14.377,15.41411319,15.42707791,13.60857204,13.4442343,NA,NA,NA
14.377,13.67283806,13.67958641,14.50449891,14.14061939,NA,NA,NA
14.377,15.42603223,15.430501,12.51562751,12.78963722,NA,NA,NA
14.377,13.63823909,13.64252408,14.13186229,14.91739946,NA,NA,NA
14.377,16.81097435,16.79389996,17.44560973,16.40593725,NA,NA,NA
14.377,15.63395158,15.63072997,15.95278756,15.08933123,NA,NA,NA
14.377,12.9728917,12.96848812,14.01424236,13.33460206,NA,NA,NA
14.377,13.75398699,13.77123762,13.44500306,12.95027797,NA,NA,NA
14.377,12.70412168,12.6799656,13.20157346,12.77943761,NA,NA,NA
14.377,12.60926973,12.60492053,12.46551092,12.38178056,NA,NA,NA
14.377,16.34341823,16.34819425,16.26206474,16.15641285,NA,NA,NA
14.377,13.95042744,13.9535243,16.36164453,16.51141327,NA,NA,NA
14.377,13.86699959,13.86814803,14.57376345,14.14714225,NA,NA,NA
14.377,14.45474434,14.43947871,13.76604544,13.70470613,NA,NA,NA
14.377,14.04627988,14.06456072,13.28979575,13.82567973,NA,NA,NA
14.377,13.31455426,13.31124063,13.01673884,13.46554454,NA,NA,NA
14.377,13.21489101,13.22630331,13.97277386,13.30675002,NA,NA,NA
14.377,15.23846635,15.24408503,15.75431245,14.78984957,NA,NA,NA
14.377,14.83653633,14.84267433,14.88192173,14.92874967,NA,NA,NA
14.377,13.70738121,13.71053594,13.32832822,12.56599543,NA,NA,NA
14.377,15.29166349,15.30991157,16.9913131,17.25808016,NA,NA,NA
14.377,13.14884234,13.12925354,15.13228431,14.62503129,NA,NA,NA
14.377,13.08977981,13.09270584,12.57551762,12.56118974,NA,NA,NA
14.377,14.44647901,14.46123996,14.51834618,14.84599407,NA,NA,NA
14.377,12.63205372,12.63713516,13.58246334,13.01152212,NA,NA,NA
14.377,14.11468813,14.14047821,14.74752893,14.71838599,NA,NA,NA
14.377,14.32025026,14.32824565,15.1304239,15.46411003,NA,NA,NA
14.377,16.48663847,16.50964622,17.46635504,16.59559049,NA,NA,NA
14.377,13.03609208,13.03133711,12.13396264,11.74097246,NA,NA,NA
14.377,15.16449651,15.16548101,15.45341754,15.21735302,NA,NA,NA
14.377,13.49890732,13.49241208,15.31168725,15.81016068,NA,NA,NA
14.377,15.39180581,15.38600153,15.63419764,15.54923616,NA,NA,NA
14.377,13.53975718,13.55086959,11.02695115,10.52417669,NA,NA,NA
14.377,14.53243494,14.52662305,14.28685433,13.49885154,NA,NA,NA
14.377,14.88808693,14.89566953,15.12895734,16.05608236,NA,NA,NA
14.377,15.26564641,15.27399049,14.92774643,14.88027015,NA,NA,NA
14.377,13.3250895,13.31417998,13.81333506,13.4196091,NA,NA,NA
14.377,12.07766046,12.09027349,12.83558206,12.54608544,NA,NA,NA
14.377,13.22827657,13.22736001,12.27744178,12.1157097,NA,NA,NA
14.377,14.03829353,14.03782686,14.36094831,14.14038298,NA,NA,NA
14.377,14.95723187,14.94818543,14.20220194,13.87322987,NA,NA,NA
14.377,15.49720942,15.49404739,16.81426927,16.41061991,NA,NA,NA
14.377,12.2857035,12.29047449,12.75512064,12.90338137,NA,NA,NA
14.377,13.01089377,13.02335754,12.05691287,12.12980878,NA,NA,NA
14.377,15.77523572,15.77898096,14.03078879,14.03581237,NA,NA,NA
14.377,16.08453101,16.07625294,15.17550549,15.02852425,NA,NA,NA
14.377,14.63015633,14.63743244,14.264127,13.86596827,NA,NA,NA
14.377,13.54055313,13.53995338,14.31962841,14.09926996,NA,NA,NA
14.377,17.15342257,17.13273687,18.77478804,18.66091206,NA,NA,NA
14.377,14.12150374,14.13546944,14.81280414,14.80413509,NA,NA,NA
14.377,16.9379517,16.93487551,16.87049133,15.99843714,NA,NA,NA
14.377,13.97110789,13.97841298,13.22862827,12.96811932,NA,NA,NA
14.377,14.91031101,14.90736249,14.19096686,14.84769324,NA,NA,NA
14.377,15.51471402,15.52768543,15.58090778,15.70769322,NA,NA,NA
14.377,12.69781593,12.70424764,12.80567671,13.78128726,NA,NA,NA
14.377,14.37469556,14.36809801,13.48225839,13.29787298,NA,NA,NA
14.377,13.9482506,13.93740198,15.03950425,14.98958505,NA,NA,NA
14.377,15.49498711,15.496169,15.1192952,15.17915214,NA,NA,NA
14.377,15.20855239,15.20526595,14.54477696,14.33714242,NA,NA,NA
14.377,14.23882081,14.23476695,14.96033216,14.8729444,NA,NA,NA
14.377,14.68693768,14.68804602,17.18451523,18.64407698,NA,NA,NA
14.377,12.74068042,12.73587149,12.64608409,12.37149599,NA,NA,NA
14.377,13.98178707,13.98010187,13.82435577,13.07855768,NA,NA,NA
14.377,13.22926807,13.23274111,12.43764305,12.64750631,NA,NA,NA
14.377,15.03531875,15.03645609,13.99204477,14.05603326,NA,NA,NA
14.377,13.48331054,13.48202135,13.30962231,13.58767565,NA,NA,NA
14.377,11.37550693,11.3823827,12.86023617,12.9944463,NA,NA,NA
14.377,14.18822189,14.18709464,14.32485012,14.00564045,NA,NA,NA
14.377,12.49441985,12.48863525,12.16021865,12.60665269,NA,NA,NA
14.377,14.72994351,14.72927065,13.65221261,13.14231826,NA,NA,NA
14.377,13.06889856,13.06474397,13.26716811,13.69905965,NA,NA,NA
14.377,13.09991676,13.10519543,12.88725598,12.54669012,NA,NA,NA
14.377,14.0336619,14.03961622,12.87824898,13.25634575,NA,NA,NA
14.377,15.21802295,15.21471227,14.47982268,14.14493592,NA,NA,NA
14.377,15.83695355,15.83312001,16.59060786,17.17031681,NA,NA,NA
14.377,14.16657479,14.1645121,13.9905486,14.35196704,NA,NA,NA
14.377,13.8699948,13.86463263,14.82164538,15.05113959,NA,NA,NA
14.377,14.71466778,14.70992304,16.08229792,16.09111006,NA,NA,NA
14.377,14.85891536,14.87171975,13.92098666,13.60378282,NA,NA,NA
14.377,13.51688165,13.52471466,14.48351461,13.95722603,NA,NA,NA
14.377,12.99086496,12.99730318,12.33135654,12.05462281,NA,NA,NA
14.377,15.79970758,15.81519843,15.91965607,15.70805055,NA,NA,NA
14.377,14.07843885,14.09064374,13.55057589,13.64159387,NA,NA,NA
14.377,13.1749998,13.16418526,12.26081556,12.61110138,NA,NA,NA
14.377,14.85357581,14.83919324,16.033739,15.0902138,NA,NA,NA
14.377,13.1623305,13.15338548,12.15971771,12.11811195,NA,NA,NA
14.377,13.4024081,13.3996522,13.43218575,13.2968467,NA,NA,NA
14.377,15.65296623,15.64020479,13.25914614,13.43243731,NA,NA,NA
14.377,13.08714509,13.07637761,13.122077,13.08078407,NA,NA,NA
14.377,13.05113927,13.03465374,13.84442325,13.6451569,NA,NA,NA
14.377,13.67610184,13.69176639,12.42549167,12.36824628,NA,NA,NA
14.377,13.7575604,13.74212624,12.06546733,11.47112133,NA,NA,NA
14.377,13.19153427,13.19363833,12.85187897,13.20817548,NA,NA,NA
14.377,13.87341792,13.88643339,13.9019894,14.13120053,NA,NA,NA
14.377,14.58860938,14.58518245,14.03017787,14.01576319,NA,NA,NA
14.377,16.06544237,16.06411588,15.24300258,14.97091755,NA,NA,NA
14.377,16.31254879,16.32842161,17.28319579,17.59850456,NA,NA,NA
14.377,16.25682562,16.27104981,18.10677103,18.13889313,NA,NA,NA
14.377,12.2995604,12.31802802,11.06036309,11.09652359,NA,NA,NA
14.377,15.59817071,15.58737263,15.10859533,15.32132503,NA,NA,NA
14.377,13.38444106,13.36932309,12.71683136,13.26273473,NA,NA,NA
14.377,15.9271304,15.9157563,16.56208985,16.11410602,NA,NA,NA
14.377,16.40344026,16.41267017,17.97306573,17.1297154,NA,NA,NA
14.377,14.13619067,14.13908497,14.00033564,14.58129093,NA,NA,NA
14.377,14.02181516,14.03901635,14.76578641,15.17074099,NA,NA,NA
14.377,15.28001792,15.27170953,13.95185402,14.59084811,NA,NA,NA
14.377,12.67927723,12.67708016,12.63421506,13.36516931,NA,NA,NA
14.377,14.98780525,14.9793173,16.12522451,15.67842562,NA,NA,NA
14.377,11.87043211,11.86613853,12.22155564,13.58769959,NA,NA,NA
14.377,14.80259901,14.81189295,14.44252938,15.69874372,NA,NA,NA
14.377,13.7050165,13.7154766,10.96645967,11.35773864,NA,NA,NA
14.377,14.55815703,14.54969577,14.61166291,14.64057778,NA,NA,NA
14.377,15.11080039,15.11345671,15.29519239,15.11318615,NA,NA,NA
14.377,11.87180506,11.85711807,12.58019314,13.2774415,NA,NA,NA
14.377,14.92337905,14.94405121,16.1166249,16.93171143,NA,NA,NA
14.377,12.99463223,12.9857343,13.63105105,14.17344622,NA,NA,NA
14.377,15.47073654,15.48721125,17.15919659,17.36315958,NA,NA,NA
14.377,13.68610989,13.6886903,13.35813989,13.31790773,NA,NA,NA
14.377,16.77428774,16.78389242,16.31861018,16.8234124,NA,NA,NA
14.377,12.31786736,12.31846449,11.61527828,10.95908667,NA,NA,NA
14.377,15.91038247,15.91038126,16.39530475,14.93639364,NA,NA,NA
14.377,14.72950504,14.74251132,15.28911449,15.6927616,NA,NA,NA
14.377,13.92491356,13.91285746,12.54628401,12.66888387,NA,NA,NA
14.377,13.16827505,13.16470394,14.172714,13.82005676,NA,NA,NA
14.377,13.63677177,13.62694515,14.16167492,14.00636134,NA,NA,NA
14.377,15.08922273,15.07454072,15.58481614,15.10263633,NA,NA,NA
14.377,15.04445161,15.04931219,14.15292995,14.30548055,NA,NA,NA
14.377,14.21601437,14.22689368,14.18892403,14.14026364,NA,NA,NA
14.377,14.11191149,14.10348043,13.34805808,13.40303599,NA,NA,NA
14.377,14.86877514,14.86013755,15.9790882,16.01626466,NA,NA,NA
14.377,16.32704083,16.3256205,15.33166571,15.0805343,NA,NA,NA
14.377,15.57668737,15.57834428,15.47955409,15.6495297,NA,NA,NA
14.377,14.87948962,14.88117599,14.50738487,14.17706117,NA,NA,NA
14.377,15.46902395,15.46459903,15.26500045,15.1882843,NA,NA,NA
14.377,15.14350364,15.1521474,14.95876797,14.99314047,NA,NA,NA
14.377,16.82042102,16.82238766,17.0750978,17.08140563,NA,NA,NA
14.377,14.07926104,14.09574462,13.77153112,14.24687176,NA,NA,NA
14.377,15.29172183,15.29033335,14.97858932,15.27508557,NA,NA,NA
14.377,14.45967774,14.45071058,13.49291514,13.30720384,NA,NA,NA
14.377,13.37917471,13.39256851,13.12791743,13.85309405,NA,NA,NA
14.377,13.60610933,13.58954369,15.39919411,16.25970893,NA,NA,NA
14.377,12.55594516,12.5461245,11.00247553,10.4424586,NA,NA,NA
14.377,14.51722564,14.50894066,15.77645027,15.31283062,NA,NA,NA
14.377,14.86510844,14.8660439,14.87160687,14.34688548,NA,NA,NA
14.377,13.04735528,13.05899429,14.97834801,15.17795738,NA,NA,NA
14.377,14.49702203,14.49100631,14.99815962,15.81374544,NA,NA,NA
14.377,14.41090558,14.41467618,13.49776699,14.07066276,NA,NA,NA
14.377,12.3669459,12.37059641,11.55250501,11.55144471,NA,NA,NA
14.377,14.8218033,14.8133836,13.80099138,13.24456081,NA,NA,NA
14.377,13.08749064,13.07111271,13.5719168,13.51588114,NA,NA,NA
14.377,13.81050694,13.80654623,12.98026878,13.16610053,NA,NA,NA
14.377,12.79367272,12.8104801,11.84363389,11.75402835,NA,NA,NA
14.377,15.06986783,15.04621932,14.80748622,15.12755384,NA,NA,NA
14.377,16.12952477,16.11191604,14.9563655,15.53339559,NA,NA,NA
14.377,16.03648259,16.0197405,17.27672902,16.5339393,NA,NA,NA
14.377,16.30563396,16.3064391,17.6027481,18.1077392,NA,NA,NA
14.377,13.68465448,13.68525168,13.63912687,12.85507708,NA,NA,NA
14.377,14.92265726,14.91962354,14.50572529,15.26068298,NA,NA,NA
14.377,15.26923831,15.27880457,14.905761,16.26182232,NA,NA,NA
14.377,15.44827036,15.44994514,14.44377912,13.79548777,NA,NA,NA
14.377,14.13408061,14.13697821,13.90508058,13.61522162,NA,NA,NA
14.377,13.85373018,13.85986161,13.83080631,14.03614691,NA,NA,NA
14.377,14.14871319,14.15068888,13.19857412,13.09716305,NA,NA,NA
14.377,14.74974269,14.74005924,14.16898992,14.71293113,NA,NA,NA
14.377,13.62933419,13.61622425,12.48209827,12.65233652,NA,NA,NA
14.377,12.77644177,12.77576249,11.70971854,11.43866917,NA,NA,NA
14.377,14.98980092,15.01092919,15.1586786,15.18372328,NA,NA,NA
14.377,12.92151706,12.90889258,13.21419426,13.64892335,NA,NA,NA
14.377,14.27780268,14.27963803,13.44990508,13.61731378,NA,NA,NA
14.377,13.35964462,13.35374512,13.00319199,13.06947773,NA,NA,NA
14.377,15.04424701,15.03698035,13.35795657,13.38773574,NA,NA,NA
14.377,13.80224782,13.81703354,12.7352776,12.04145102,NA,NA,NA
14.377,14.25517429,14.25350573,13.54077931,13.26997514,NA,NA,NA
14.377,13.33263438,13.32443373,12.62902181,12.20092537,NA,NA,NA
14.377,14.53476192,14.53632369,14.61471024,15.06595924,NA,NA,NA
14.377,15.33675556,15.3327922,15.40075334,15.65808878,NA,NA,NA
14.377,13.55902989,13.56408728,14.04065744,13.92834402,NA,NA,NA
14.377,15.69011463,15.69254416,15.71996873,15.44384645,NA,NA,NA
14.377,13.06373268,13.06346078,11.78019776,12.01570875,NA,NA,NA
14.377,14.14292175,14.12600709,15.18196755,15.35081518,NA,NA,NA
14.377,14.94878604,14.95216705,16.52261598,15.50128273,NA,NA,NA
14.377,16.10666255,16.08249056,15.55906499,14.79738449,NA,NA,NA
14.377,12.32899595,12.32590054,11.98090969,11.70836471,NA,NA,NA
14.377,14.45776836,14.45069529,16.40035042,16.72580242,NA,NA,NA
14.377,13.92550577,13.93422659,15.22496652,15.85318657,NA,NA,NA
14.377,15.54774924,15.5498858,16.07358719,16.42802911,NA,NA,NA
14.377,15.1751351,15.17980057,16.21755996,16.54322149,NA,NA,NA
14.377,13.63132096,13.6280222,14.18660235,14.2547821,NA,NA,NA
14.377,12.16772431,12.16362085,12.51453909,11.83613905,NA,NA,NA
14.377,15.21519753,15.22262309,13.69786284,13.72012123,NA,NA,NA
14.377,13.11680617,13.12372392,13.23492434,13.53837657,NA,NA,NA
14.377,12.05771635,12.05828449,13.10761248,12.68074963,NA,NA,NA
14.377,16.12916982,16.13247624,15.35909812,15.10514095,NA,NA,NA
14.377,15.57522797,15.57817157,16.61538842,16.59475788,NA,NA,NA
14.377,12.87002815,12.86638571,13.35445749,13.2949653,NA,NA,NA
14.377,13.61326467,13.60914149,11.95853831,11.81887094,NA,NA,NA
14.377,13.99105655,13.9884603,15.44011295,15.24326081,NA,NA,NA
14.377,14.16167146,14.1607358,13.3984307,12.99193618,NA,NA,NA
14.377,13.93276041,13.92721967,13.68738522,13.40996636,NA,NA,NA
14.377,14.53995816,14.53920154,13.50808035,13.43067659,NA,NA,NA
14.377,15.03556708,15.03529764,15.34153498,15.42054796,NA,NA,NA
14.377,14.64008526,14.65877775,15.61468616,15.40254458,NA,NA,NA
14.377,14.75227835,14.76336965,12.40769877,12.85057315,NA,NA,NA
14.377,13.03520479,13.02276065,13.66577555,13.6942043,NA,NA,NA
14.377,15.93614597,15.94531554,15.53595353,15.73682741,NA,NA,NA
14.377,14.55686132,14.54324616,12.69578941,12.45313482,NA,NA,NA
14.377,15.07500029,15.07081189,15.3239505,14.84907911,NA,NA,NA
14.377,13.43776962,13.4341343,12.85557479,13.69463206,NA,NA,NA
14.377,14.79076574,14.78553749,16.63482573,16.88401288,NA,NA,NA
14.377,13.01574896,13.00578821,12.90572131,12.56457301,NA,NA,NA
14.377,13.76504771,13.77324322,13.40444928,13.28700908,NA,NA,NA
14.377,14.91354852,14.91049201,15.85073676,15.13305831,NA,NA,NA
14.377,14.92160906,14.91530279,16.5098222,16.66699737,NA,NA,NA
14.377,14.62161491,14.63233308,15.30307359,15.58407746,NA,NA,NA
14.377,13.55540926,13.53520298,12.81448597,13.44272053,NA,NA,NA
14.377,15.15309646,15.15429834,14.76081946,14.7521593,NA,NA,NA
14.377,15.70533312,15.70701711,15.46934516,16.12318489,NA,NA,NA
14.377,12.71709666,12.71282403,13.14791072,13.23516405,NA,NA,NA
14.377,14.58530211,14.58784884,16.52297305,17.57220135,NA,NA,NA
14.377,14.88049098,14.87642139,13.8197941,13.47741644,NA,NA,NA
14.377,13.59888437,13.60616432,11.98254933,11.85408294,NA,NA,NA
14.377,14.46774985,14.46679159,15.56902138,16.1695378,NA,NA,NA
14.377,14.43183714,14.42869068,14.62178479,14.57419816,NA,NA,NA
14.377,13.91749118,13.91997228,14.49587972,14.60526572,NA,NA,NA
14.377,13.17729765,13.18160852,12.60656676,12.38503602,NA,NA,NA
14.377,15.79242766,15.8008035,16.08152834,16.21796847,NA,NA,NA
14.377,14.60169584,14.616587,15.64616074,15.76487237,NA,NA,NA
14.377,16.06070975,16.0500086,17.79142705,17.25689846,NA,NA,NA
14.377,12.44981507,12.4492258,11.59954088,12.06608109,NA,NA,NA
14.377,13.70395039,13.69868958,12.7377598,12.40837774,NA,NA,NA
14.377,12.87457014,12.87819236,13.21582912,13.60316919,NA,NA,NA
14.377,15.01599869,15.01159273,16.47175816,16.54635416,NA,NA,NA
14.377,16.13946627,16.16064286,15.38572655,15.86762921,NA,NA,NA
14.377,13.72804551,13.73417014,15.69991467,16.24770718,NA,NA,NA
14.377,14.40256414,14.40353341,15.24538753,15.80850746,NA,NA,NA
14.377,13.06605791,13.05083121,13.11565986,13.67447507,NA,NA,NA
14.377,13.75104441,13.73758935,13.28325402,13.40341287,NA,NA,NA
14.377,15.05874223,15.05358273,14.97010195,15.34334877,NA,NA,NA
14.377,16.49383231,16.50694403,15.40731399,15.28012011,NA,NA,NA
14.377,14.860815,14.85856353,16.17056415,15.18064187,NA,NA,NA
14.377,14.73789272,14.74666861,14.57053037,14.61978644,NA,NA,NA
14.377,13.71313725,13.70993673,13.26881817,12.84396201,NA,NA,NA
14.377,13.29226889,13.2908227,13.12243948,12.26457452,NA,NA,NA
14.377,12.85621865,12.84625402,13.31541645,13.04625664,NA,NA,NA
14.377,16.19646916,16.20363908,16.41690684,15.96369439,NA,NA,NA
14.377,13.59804866,13.59353708,14.82205324,14.22635222,NA,NA,NA
14.377,14.72068819,14.71997211,13.82057104,13.67385167,NA,NA,NA
14.377,15.45003619,15.45411878,14.66308989,14.72494738,NA,NA,NA
14.377,13.81282136,13.81803321,14.21664101,14.53905834,NA,NA,NA
14.377,15.48619698,15.49254861,14.67684741,14.26560657,NA,NA,NA
14.377,14.80912814,14.79367656,14.38853491,14.55713277,NA,NA,NA
14.377,16.58444334,16.5854705,14.63176834,14.31687331,NA,NA,NA
14.377,14.51386855,14.51740946,14.49739022,13.56858508,NA,NA,NA
14.377,13.92004422,13.92510344,13.89347006,12.9155929,NA,NA,NA
14.377,12.97943432,12.97993808,11.76165659,11.45745471,NA,NA,NA
14.377,12.62857435,12.62342775,10.5946722,10.8905231,NA,NA,NA
14.377,15.2688115,15.278919,14.38687791,14.93949029,NA,NA,NA
14.377,14.63475731,14.63597148,14.81246369,15.30832989,NA,NA,NA
14.377,13.63177146,13.63898151,13.6758906,13.77238794,NA,NA,NA
14.377,14.57634732,14.56992225,15.71365751,14.94927239,NA,NA,NA
14.377,15.52640614,15.54928601,15.07490752,15.21761505,NA,NA,NA
14.377,14.49436415,14.49373806,13.5996091,13.25616546,NA,NA,NA
14.377,14.22936969,14.23246672,14.2140403,14.24502178,NA,NA,NA
14.377,14.12944806,14.11457324,15.21528078,16.29467565,NA,NA,NA
14.377,15.92126114,15.93724822,17.82685379,19.36563324,NA,NA,NA
14.377,12.94864964,12.95303946,13.71872687,13.53729274,NA,NA,NA
14.377,14.66718933,14.66854378,15.58379833,15.08033878,NA,NA,NA
14.377,15.44147025,15.45787125,16.14438477,16.0571077,NA,NA,NA
14.377,14.06079295,14.06495104,13.90844149,13.88844032,NA,NA,NA
14.377,16.74447954,16.73662834,18.32001658,18.98653057,NA,NA,NA
14.377,14.52675317,14.52314528,15.47271212,14.99581639,NA,NA,NA
14.377,14.49495743,14.48762553,13.314963,13.52989477,NA,NA,NA
14.377,14.17520358,14.17852228,13.81191189,13.70498033,NA,NA,NA
14.377,13.34602496,13.34352175,12.7963627,12.40193186,NA,NA,NA
14.377,14.11225069,14.1013714,13.50206519,14.45158955,NA,NA,NA
14.377,15.89221147,15.88769048,17.2423232,16.85041547,NA,NA,NA
14.377,13.5694229,13.56611694,14.71712567,14.56871202,NA,NA,NA
14.377,14.8886513,14.87679527,14.10517077,14.3307422,NA,NA,NA
14.377,14.82939242,14.84549035,15.16551997,14.68374003,NA,NA,NA
14.377,12.14256498,12.13620649,11.09564795,11.57648455,NA,NA,NA
14.377,13.5282758,13.5286072,13.5711451,13.05628601,NA,NA,NA
14.377,13.66305772,13.66901462,14.55968814,14.87192418,NA,NA,NA
14.377,13.45937091,13.4588405,12.67307417,13.10448821,NA,NA,NA
14.377,11.27795598,11.27901318,11.46790615,11.30244288,NA,NA,NA
14.377,14.53189709,14.54082597,15.2141442,15.51782711,NA,NA,NA
14.377,14.23236807,14.23132424,13.74956975,13.96300726,NA,NA,NA
14.377,14.53654592,14.53859572,13.93788912,13.68986336,NA,NA,NA
14.377,13.20795254,13.23392668,13.17823271,13.81837396,NA,NA,NA
14.377,15.25024339,15.24466956,13.87974012,13.77185763,NA,NA,NA
14.377,13.7763614,13.7781035,13.9425669,14.36970209,NA,NA,NA
14.377,14.60276034,14.60112728,12.78071392,12.89346429,NA,NA,NA
14.377,14.34112514,14.34564205,12.94523244,13.16231905,NA,NA,NA
14.377,15.5837771,15.58489575,16.86531968,17.45619684,NA,NA,NA
14.377,13.96053177,13.95757782,15.31638797,15.53248508,NA,NA,NA
14.377,13.20154584,13.21078128,14.13778414,13.9346517,NA,NA,NA
14.377,14.16858157,14.17548659,17.69896155,17.72532566,NA,NA,NA
14.377,16.16696441,16.13771505,15.96145975,15.72488955,NA,NA,NA
14.377,14.1717673,14.19413974,15.82643153,16.04315761,NA,NA,NA
14.377,16.40268118,16.40177785,16.89773435,16.58026145,NA,NA,NA
14.377,14.70564475,14.73085232,15.11755436,14.49643894,NA,NA,NA
14.377,14.42940128,14.42014925,14.85103488,15.16818946,NA,NA,NA
14.377,12.78015815,12.77113374,12.00633604,11.50932786,NA,NA,NA
14.377,14.46518129,14.46276896,14.99147583,15.29410784,NA,NA,NA
14.377,16.13005339,16.13032729,16.94615687,17.36371091,NA,NA,NA
14.377,15.69030756,15.68483293,15.47990083,15.55640379,NA,NA,NA
14.377,13.60448297,13.60774721,14.61016909,15.83460087,NA,NA,NA
14.377,15.03667327,15.01991167,12.80915982,12.92484375,NA,NA,NA
14.377,14.62787988,14.63781217,15.24074005,15.69856648,NA,NA,NA
14.377,15.78174326,15.78057352,16.28926457,15.90488106,NA,NA,NA
14.377,12.98778956,12.99032497,13.23679374,13.47997456,NA,NA,NA
14.377,15.20356034,15.20790396,15.76547038,16.61859475,NA,NA,NA
14.377,14.21800663,14.21800024,15.5004602,15.16643805,NA,NA,NA
14.377,13.01693481,13.02258765,12.79521854,13.15746782,NA,NA,NA
14.377,13.30653342,13.30473594,13.99989852,14.80722475,NA,NA,NA
14.377,12.98003617,12.97967895,14.3248455,14.35722352,NA,NA,NA
14.377,13.8760602,13.88631568,16.81115932,16.59501256,NA,NA,NA
14.377,16.08873576,16.09996338,15.36831372,14.72811937,NA,NA,NA
14.377,13.75053769,13.74456009,14.57708896,14.95847535,NA,NA,NA
14.377,14.89549232,14.88774737,15.58457172,15.87901338,NA,NA,NA
14.377,13.73603073,13.74543012,13.28389289,13.54870605,NA,NA,NA
14.377,14.45202317,14.45833775,12.35274651,12.73216328,NA,NA,NA
14.377,15.66973168,15.68644323,17.50010763,17.98596907,NA,NA,NA
14.377,14.34279125,14.35807864,14.81662801,15.42758817,NA,NA,NA
14.377,14.4180874,14.41558675,12.26353201,13.11682228,NA,NA,NA
14.377,15.40709577,15.41613884,17.10293721,16.76707657,NA,NA,NA
14.377,14.85050921,14.84737508,15.41472038,15.67275746,NA,NA,NA
14.377,12.26744225,12.26337615,11.31383832,11.35232209,NA,NA,NA
14.377,14.66115178,14.66811799,14.52396568,13.90566075,NA,NA,NA
14.377,14.95575279,14.94396626,13.62628962,14.00120704,NA,NA,NA
14.377,13.19979035,13.19622877,13.40124828,13.22347003,NA,NA,NA
14.377,13.03367762,13.03727434,10.99450208,10.9442919,NA,NA,NA
14.377,14.18355216,14.18712732,12.23776077,12.32177008,NA,NA,NA
14.377,15.58283321,15.58719858,17.33561995,17.60158977,NA,NA,NA
14.377,11.65779525,11.66092583,11.65024469,11.37802418,NA,NA,NA
14.377,14.39590258,14.39281828,13.65667529,13.27613244,NA,NA,NA
14.377,13.92023855,13.91464143,12.50732755,13.03347093,NA,NA,NA
14.377,12.18488618,12.2024039,12.27226309,12.06046916,NA,NA,NA
14.377,15.32458089,15.30636897,17.3598592,15.88067369,NA,NA,NA
14.377,15.77376863,15.77144377,15.74156,15.17538009,NA,NA,NA
14.377,12.20275449,12.20048071,11.47125282,11.80228909,NA,NA,NA
14.377,14.80726152,14.81735486,14.17078074,14.2684815,NA,NA,NA
14.377,15.1973097,15.1943713,15.37711603,14.94442575,NA,NA,NA
14.377,12.35916799,12.3551653,12.22250179,11.79519764,NA,NA,NA
14.377,14.50928148,14.51257522,12.93992326,13.24429534,NA,NA,NA
14.377,13.89124204,13.89800336,15.81848152,16.66106053,NA,NA,NA
14.377,12.44413955,12.45429161,13.31677068,13.41714625,NA,NA,NA
14.377,16.05585783,16.05286487,16.84896277,17.40348847,NA,NA,NA
14.377,14.63131383,14.62685043,14.83775646,15.11403156,NA,NA,NA
14.377,14.61833258,14.61018934,14.03844478,13.57872626,NA,NA,NA
14.377,15.67441211,15.67815996,14.40784555,14.62030609,NA,NA,NA
