P_1_5,P_2_5,P_3_5,P_4_5,P_5_5
3.496613957,4.034330076,3.785703964,3.412278327,2.831684824
3.496613957,4.142084936,4.221897049,4.07159843,4.88648653
3.496613957,2.386789737,2.235109558,2.631886704,2.512961576
3.496613957,2.961580544,2.954547991,3.013908076,2.68261401
3.496613957,2.280031338,2.37575805,2.001569826,2.548970148
3.496613957,3.462923981,3.398621335,4.759382956,5.471418668
3.496613957,3.383118153,3.458860074,3.72904279,3.264128961
3.496613957,4.058529379,4.23636712,5.239074148,5.415166644
3.496613957,3.377457381,3.321987804,1.819128852,1.866701219
3.496613957,4.092455615,4.318170131,3.026057274,3.190042393
3.496613957,2.713857237,2.886968501,3.944959471,3.105964978
3.496613957,3.622559914,3.789551266,4.14441839,4.920460049
3.496613957,4.236989551,4.290624186,2.941952506,3.792617832
3.496613957,3.572232722,3.359125417,3.800900039,3.186148774
3.496613957,5.272662594,4.668339078,4.01221229,3.59659116
3.496613957,4.792704752,5.19289872,4.273871997,3.707229992
3.496613957,1.287845189,1.253320052,0.804509295,0.154164629
3.496613957,2.567133184,2.557980828,1.904083865,1.854113679
3.496613957,3.606233321,3.56726018,4.248331906,4.271444966
3.496613957,4.41072172,4.346168482,4.551589899,4.20217237
3.496613957,3.768508042,4.06171026,3.714611082,4.149062308
3.496613957,4.304471083,4.541828646,4.977180609,5.552586615
3.496613957,4.227427766,4.174809954,4.145727568,3.480102958
3.496613957,5.076198665,4.63136984,3.835393611,3.848801967
3.496613957,4.257856493,4.375717897,5.669769299,5.678758951
3.496613957,3.335070945,3.463460635,3.018991036,2.658856169
3.496613957,3.899892955,4.011580861,4.313478003,4.375205581
3.496613957,4.390823592,4.341087439,5.237210726,5.124358483
3.496613957,3.359163227,3.433268342,4.057980969,4.302473805
3.496613957,3.914757486,3.930767356,4.275018097,4.601186639
3.496613957,3.327169874,3.208268171,3.317254538,2.991267578
3.496613957,3.173621299,2.952703514,2.803836996,3.089150234
3.496613957,3.164988132,2.878147311,2.817596534,2.035311375
3.496613957,4.050409091,3.928013732,2.452619824,1.277829347
3.496613957,3.635730933,3.657136257,3.461749469,3.297870646
3.496613957,3.346345839,3.602881706,4.02096304,3.853979816
3.496613957,3.566252978,3.539587148,3.912151615,3.940633446
3.496613957,2.251685579,2.391917713,3.085531001,2.156095883
3.496613957,3.627514375,3.657025216,4.15264079,4.143642796
3.496613957,3.075837572,2.95843419,3.634088072,3.846541006
3.496613957,2.961934796,3.161031903,1.525089967,1.113741016
3.496613957,3.293426411,3.363130978,3.425994108,2.600331059
3.496613957,3.030971129,3.090465241,3.240704416,4.015317715
3.496613957,4.277669041,4.377139289,3.367418116,4.389460282
3.496613957,4.222717136,4.107068014,3.746618729,4.028836843
3.496613957,3.864344859,3.766657391,3.611662214,3.414271444
3.496613957,2.971714765,2.84735341,1.82009631,1.691678609
3.496613957,3.474847097,3.43431663,3.678945881,4.649051632
3.496613957,1.798880828,2.039790427,1.672059048,1.092440504
3.496613957,2.222322352,2.523157287,3.492317375,3.818114528
3.496613957,3.714129212,3.765885586,3.179751984,3.583294315
3.496613957,4.362641148,4.469703906,3.519261843,3.075575261
3.496613957,4.529246911,4.302081466,3.792073043,3.44748028
3.496613957,4.223759545,4.272915945,5.164468234,5.070306467
3.496613957,4.491010623,4.332381173,3.700491145,3.574707046
3.496613957,3.514085143,3.516795834,4.281626186,3.921994359
3.496613957,4.1110469,3.829706092,2.352174352,2.254958069
3.496613957,3.96986833,3.908772814,4.016698863,4.233203321
3.496613957,3.493807178,3.55735285,3.396911434,3.16916353
3.496613957,2.893948062,2.909029083,2.249461984,2.217040478
3.496613957,3.603527048,3.527168457,4.299679609,3.820098145
3.496613957,2.694378033,2.93108312,3.327395661,3.283888742
3.496613957,3.611765363,3.702637169,4.453843405,4.718303707
3.496613957,2.536310682,2.569641451,1.981626746,2.320086222
3.496613957,2.215591768,2.043194388,2.396351005,2.514244463
3.496613957,3.606397817,3.477696492,2.349860772,3.106325438
3.496613957,2.426911631,2.826525961,3.413797281,3.092319159
3.496613957,5.293273738,5.472407547,6.438837486,6.453915065
3.496613957,3.928733985,4.324636465,4.17134397,3.842510387
3.496613957,3.983201567,4.3058168,4.184256855,3.966823064
3.496613957,3.823353898,3.763116818,3.564207124,3.761739811
3.496613957,3.286213296,3.338633752,3.178378216,2.447667242
3.496613957,2.92445557,3.172730086,2.60103974,3.585154096
3.496613957,3.700379478,4.081440205,4.781480058,5.599790614
3.496613957,3.635996378,3.319647444,3.238092177,3.601555484
3.496613957,3.430530662,3.349636667,5.325519283,4.893687188
3.496613957,2.901055002,3.113850416,3.399383328,3.811942385
3.496613957,3.29659484,3.332769373,2.789412073,2.801627302
3.496613957,3.314684988,3.546328366,2.615462691,2.399229242
3.496613957,4.49175096,4.365728629,5.207194495,5.471322563
3.496613957,3.494108122,3.432387028,4.392951477,4.586217197
3.496613957,2.576740664,2.646864976,2.917175963,2.956730799
3.496613957,3.988386796,3.950152708,2.337330292,2.304352032
3.496613957,3.933823405,4.085037455,3.823815423,4.012315173
3.496613957,3.373454731,3.376636188,3.259525323,4.07635718
3.496613957,4.539584447,4.434990137,4.408425991,3.828888563
3.496613957,3.373500146,3.629363347,2.536488864,3.089335581
3.496613957,3.849480947,3.977750857,3.261457137,3.004591712
3.496613957,3.096578598,3.28704809,3.473372327,3.765910394
3.496613957,3.975103047,3.864966081,4.816848167,5.121490115
3.496613957,3.576102681,3.537177102,3.797650629,3.381788059
3.496613957,3.774069302,3.846181228,3.101954636,2.902237969
3.496613957,3.57772866,3.626341251,2.981072781,2.881876211
3.496613957,4.979235798,4.877809988,4.539986018,4.699961933
3.496613957,3.635916901,3.664813586,3.79741359,4.197838701
3.496613957,3.845845471,3.733154961,4.159504154,4.180988137
3.496613957,3.074471581,3.287166319,5.397346631,5.24909944
3.496613957,2.760946915,2.657825111,2.857676148,3.003302225
3.496613957,2.776186843,2.801085971,3.156893032,2.649324152
3.496613957,4.532492454,4.422249539,4.62227981,3.724217519
3.496613957,3.516602019,3.431855074,3.681429645,2.956505808
3.496613957,1.412830008,1.420176952,0.229746501,-0.642174778
3.496613957,3.882698037,3.991783558,4.153444636,4.422760913
3.496613957,3.539097846,3.255649002,4.277774452,4.836735125
3.496613957,3.386770489,3.332440159,3.327520044,3.276950985
3.496613957,4.299770804,3.73977435,4.391975644,3.533833565
3.496613957,4.552361175,4.562699518,4.874283105,5.336095923
3.496613957,3.6324372,3.484402061,3.715320462,2.57827158
3.496613957,4.006666826,4.119416669,3.869118782,3.871511969
3.496613957,1.94907538,1.914225232,1.584574631,2.18425871
3.496613957,3.09694669,3.152220361,3.199647626,3.006901887
3.496613957,3.807810843,3.967877831,4.159589799,3.825409115
3.496613957,4.20709501,4.210866171,4.792809801,4.153199416
3.496613957,4.004207169,3.804942487,4.083521699,4.702349165
3.496613957,3.626329151,3.878650177,4.606807928,4.771808443
3.496613957,3.644705269,3.658698401,3.02145692,2.377548101
3.496613957,4.123341204,4.133112059,3.473838838,3.709655551
3.496613957,4.032978941,4.057833272,5.209612205,5.02519391
3.496613957,3.082323277,3.462506981,4.648054421,4.352781042
3.496613957,3.528996474,3.97021425,4.267202533,4.070730448
3.496613957,3.928583071,3.798719657,3.89212909,3.600746876
3.496613957,3.012800374,3.015492347,2.763148419,3.363966451
3.496613957,3.907612109,3.76509825,4.586326964,4.19916284
3.496613957,4.156406143,3.997048093,4.327454168,5.016033668
3.496613957,3.759411377,3.71346357,4.818115752,4.535110976
3.496613957,3.215896161,3.060890606,1.900651764,2.380424503
3.496613957,3.483905574,3.652071342,5.154400121,5.241755021
3.496613957,3.631408115,3.655318764,3.762605028,3.391079991
3.496613957,2.871123092,2.694033991,2.765857812,2.703079527
3.496613957,4.383501949,4.366532641,4.16390399,4.034649325
3.496613957,3.044860363,3.254674482,2.473152863,3.108396823
3.496613957,3.534366117,3.368340018,3.237458547,2.92585818
3.496613957,3.114361357,3.089466307,3.242308069,3.667445523
3.496613957,3.335884067,3.315870545,3.6492827,3.404201302
3.496613957,2.909057597,2.689438206,3.049473415,2.899551729
3.496613957,2.624330433,2.886092331,3.549382478,3.254696737
3.496613957,3.017024815,2.993844366,3.504228723,3.895450007
3.496613957,3.581948442,3.951202388,3.849068206,4.340689983
3.496613957,4.116950224,4.010531114,4.509068216,4.198508134
3.496613957,3.95872744,3.866617296,3.644573483,2.666766543
3.496613957,3.936412365,4.104923794,3.737140376,3.681937281
3.496613957,2.913098605,3.133798491,2.217920596,1.627180082
3.496613957,4.011899009,3.914542574,2.976231496,2.655721947
3.496613957,3.459072186,3.479210635,3.368755511,4.043614429
3.496613957,2.625918694,2.786441595,3.385558229,3.704910357
3.496613957,3.913500915,4.037107329,3.053659773,3.177259217
3.496613957,3.035494893,2.929626855,4.23123316,3.882383703
3.496613957,4.1953137,4.118688849,3.287256617,2.811629115
3.496613957,2.107540987,2.243740923,2.558542171,2.919784727
3.496613957,3.880344543,3.634362126,3.50373994,3.987378179
3.496613957,2.420058278,2.404628433,3.955687372,3.851759703
3.496613957,3.487312499,3.242981355,3.702770784,3.846703559
3.496613957,2.223344951,2.333668789,3.731722428,3.293780861
3.496613957,4.169606116,4.255873848,4.605231377,4.83796674
3.496613957,3.373426123,3.156755062,4.1306754,4.086665248
3.496613957,3.347178069,3.318893687,3.333105099,3.025310839
3.496613957,3.791439821,3.632414048,4.128100431,3.128471696
3.496613957,2.482194395,2.533978538,2.869041602,3.206514182
3.496613957,3.930706932,3.774519904,0.183615045,-0.623603285
3.496613957,4.175895165,4.176997316,3.588407589,3.375272429
3.496613957,2.712833689,2.947788431,2.528059141,1.949348246
3.496613957,3.817483122,3.789161676,3.29251048,2.977197877
3.496613957,3.571494038,3.409228362,3.936984188,4.318394799
3.496613957,5.06408475,5.127929431,5.362837192,5.691652771
3.496613957,2.964787369,2.695484608,3.053772333,3.754607974
3.496613957,3.245497281,3.241591046,3.237578196,3.083201123
3.496613957,3.176838933,3.472135081,4.204194022,5.477222739
3.496613957,3.574474824,3.353506024,3.587016639,3.427751461
3.496613957,3.140581804,3.44334617,4.377859676,4.048701305
3.496613957,4.017127092,3.920458507,4.831851322,5.125365382
3.496613957,4.086094371,4.453480822,3.592252113,3.529806921
3.496613957,3.506829229,3.675209668,4.267162287,3.611376214
3.496613957,3.754753953,3.835784531,4.36657617,4.26791423
3.496613957,3.642202203,3.272171169,2.524998134,2.790438044
3.496613957,3.365838556,3.174780527,3.620633987,2.476176123
3.496613957,3.219036322,3.036750763,2.902097757,2.2992309
3.496613957,3.925318342,3.449241856,5.052659867,5.36987503
3.496613957,3.387809907,3.092658888,4.301395767,4.174635873
3.496613957,3.917754085,4.053349147,3.182412163,3.403030275
3.496613957,3.817846003,3.602779856,3.691418337,3.305563671
3.496613957,3.244196049,3.537942999,5.017527178,4.857485417
3.496613957,4.532125715,4.308714642,4.937653517,4.735450691
3.496613957,3.332969488,3.458156052,2.004536274,1.022085721
3.496613957,3.606391859,3.358559689,3.818585769,3.225835949
3.496613957,3.702534739,3.63718687,3.217762335,3.921175115
3.496613957,4.13267328,4.061666791,4.567770187,5.01881342
3.496613957,3.197088447,3.264860518,2.34637964,2.752902234
3.496613957,3.696240296,3.601716398,2.831529074,3.318478028
3.496613957,2.037986396,2.249375368,2.123049242,2.67917594
3.496613957,3.013941408,3.103010374,3.79112453,4.43030357
3.496613957,2.581728861,2.673666594,3.114880503,3.057380906
3.496613957,4.892008959,4.890199517,5.272257741,5.67913745
3.496613957,5.34549703,5.420462474,4.776400252,5.009802438
3.496613957,4.094960378,3.993480649,5.901021875,6.078159652
3.496613957,3.384876916,2.852302015,2.730009413,3.177533238
3.496613957,3.07127916,3.32061822,2.883458122,3.156126175
3.496613957,2.367580462,2.299412428,3.183814143,2.94788423
3.496613957,2.83154841,2.548300572,3.293099276,2.851918024
3.496613957,2.759618936,3.056169632,4.815642336,4.582438607
3.496613957,3.678722261,3.497451286,3.471798428,3.819854328
3.496613957,3.054743826,3.072194131,3.967306117,3.743251306
3.496613957,4.747742339,4.403553587,3.836286369,3.447968494
3.496613957,3.160590742,3.252959409,4.127040212,3.508083482
3.496613957,3.531938256,3.611152918,4.768172567,4.734419594
3.496613957,4.944932563,4.990654235,3.698327478,3.165045763
3.496613957,3.173303351,3.414252905,3.571471076,3.959186564
3.496613957,3.428299998,3.67167048,3.190421621,3.333039229
3.496613957,4.395120852,4.378587619,3.117846217,3.29341708
3.496613957,2.886843099,2.967441265,2.654550921,2.242235323
3.496613957,3.083361414,2.962858312,3.98901981,4.395337879
3.496613957,5.077874239,4.850295012,4.266517769,5.330441085
3.496613957,2.83399581,2.845932224,3.34418028,3.071368065
3.496613957,3.144464252,2.9167349,2.827737058,2.995820802
3.496613957,3.803491678,3.888806754,2.001959666,2.306000532
3.496613957,4.225747989,3.869654842,3.53490873,3.770712008
3.496613957,1.846438264,2.105339767,2.987642782,3.098762691
3.496613957,2.271200958,2.531756222,1.30611737,1.175029648
3.496613957,2.894147788,2.910699561,3.906183566,3.945826896
3.496613957,2.990612863,3.002930432,1.668611745,1.529248465
3.496613957,2.460631421,2.737563063,3.169240609,3.091006605
3.496613957,4.438607614,4.427499318,3.365630497,2.972075647
3.496613957,4.298483629,4.794546435,3.847872677,3.994759447
3.496613957,3.052894992,2.807265815,3.374469312,3.941970371
3.496613957,3.388115475,3.523106787,4.083441916,3.686070378
3.496613957,3.496225591,3.251113174,2.629489065,1.934749478
3.496613957,3.678777097,3.546577296,3.137168428,2.71112787
3.496613957,2.607306858,2.556313071,2.293558905,3.214307661
3.496613957,3.293099103,3.333873025,2.726721696,3.215462757
3.496613957,4.779141741,4.81746904,4.325194965,4.198274052
3.496613957,4.398044988,4.210125167,5.120587332,5.117719716
3.496613957,4.662361675,4.222461816,3.082919223,3.271998879
3.496613957,4.033328493,3.812722767,3.517856675,4.436328621
3.496613957,3.508287325,3.703212692,4.053816788,4.286867443
3.496613957,4.975292837,4.922986251,5.967792658,6.020581454
3.496613957,2.592181599,2.841871699,1.619134377,1.527235665
3.496613957,3.95793759,4.091486579,3.05057357,2.29902286
3.496613957,3.086636243,3.124961911,2.708835194,1.312759123
3.496613957,4.500442386,4.330168034,4.025993512,4.202947085
3.496613957,3.113685924,3.067659126,3.799770587,3.756455798
3.496613957,2.237477312,2.216092049,1.607495556,1.251054892
3.496613957,3.099479943,3.101461314,3.229768336,2.674844971
3.496613957,2.719301752,2.609147297,3.992897625,4.291025588
3.496613957,3.897661563,4.011208318,5.034624545,5.248976349
3.496613957,4.134389154,4.176392634,3.74458413,4.482775385
3.496613957,3.2969226,3.656743917,2.464924087,3.145740863
3.496613957,2.279818732,2.76013698,3.525832759,3.875264549
3.496613957,2.87853702,3.033954514,3.196121591,2.977864136
3.496613957,3.282245924,3.322352937,2.179464387,1.439240621
3.496613957,1.855321671,1.68795766,1.759903302,1.873088251
3.496613957,4.145886094,3.902913068,2.961437128,2.737532287
3.496613957,3.223800161,3.23422381,3.31147177,3.591948827
3.496613957,3.518967534,3.279935101,2.204221546,2.878504522
3.496613957,4.225149017,4.056398621,4.365706465,4.918358227
3.496613957,3.02937062,3.213508512,4.782181024,4.731808508
3.496613957,3.049784699,2.980893138,3.565149099,3.147400519
3.496613957,2.829362358,2.754428859,1.915159426,1.823656822
3.496613957,3.612635549,3.549106355,3.260341979,3.407596744
3.496613957,3.589147848,3.893480386,4.607172171,3.826495929
3.496613957,2.437615339,2.56102484,3.798663063,2.124810302
3.496613957,2.824580265,3.005258108,4.48154144,4.327290556
3.496613957,4.97227521,5.044395734,5.246615029,4.868339897
3.496613957,2.782126618,2.963311071,2.986322631,3.710873756
3.496613957,4.198430744,4.168961491,4.363389364,4.353873064
3.496613957,4.32312937,4.036235635,4.040297948,3.861406274
3.496613957,3.561378743,3.37532572,3.124409076,3.231146179
3.496613957,3.677362398,3.714684007,4.790721046,4.593809571
3.496613957,3.538657671,3.590263294,2.564517301,2.601302019
3.496613957,3.169747207,3.24420415,3.512269744,3.890201135
3.496613957,3.773280141,3.629101741,3.538145416,2.247210231
3.496613957,3.762124216,3.768070223,2.298360933,2.71613945
3.496613957,3.618660406,3.558954442,4.298204962,3.775478586
3.496613957,4.521010711,4.282917869,4.711345322,4.142970151
3.496613957,3.411141229,3.597030586,3.832127249,3.696231127
3.496613957,3.343167457,3.100248371,1.744670447,2.946649357
3.496613957,3.879108798,3.872552631,3.740270269,3.590802466
3.496613957,2.959096245,3.270624238,4.673006918,4.40633539
3.496613957,2.548763898,2.256985147,2.912633732,2.796100756
3.496613957,3.041837101,2.96420419,2.32448608,2.311142227
3.496613957,3.653305317,3.610158331,4.199503043,4.758895484
3.496613957,3.510038461,3.588612312,2.765583977,2.312361232
3.496613957,3.808664395,3.690039492,3.872041144,4.262960568
3.496613957,3.589980655,3.59730558,4.042124416,3.459565752
3.496613957,2.964296345,2.697221562,3.699416126,2.935907241
3.496613957,3.576619138,3.550974522,1.213506648,1.262662652
3.496613957,3.966784282,3.769848379,5.191046672,5.847497143
3.496613957,4.160458688,4.125453811,4.783162623,5.295683584
3.496613957,3.39422925,3.386738102,1.882147127,1.846707447
3.496613957,2.847948845,2.547704124,3.023003493,2.595001482
3.496613957,3.340958718,3.584480349,3.672489661,3.546728366
3.496613957,3.712140458,3.510139124,2.127243453,2.535242469
3.496613957,3.379264746,3.374889272,4.159409454,3.95347973
3.496613957,3.220127463,2.77984969,2.730166732,2.631919757
3.496613957,2.047398683,1.937678421,1.33661583,1.843883181
3.496613957,3.438785905,3.722887678,4.01074373,4.332591182
3.496613957,2.970610285,3.150584498,4.087973648,4.6604627
3.496613957,2.017878024,2.07509629,2.018911337,2.193356202
3.496613957,3.648939275,3.65018912,4.191517017,4.718101491
3.496613957,4.067856454,3.848816587,5.188196498,5.284962971
3.496613957,3.801244647,3.870689511,4.262821232,4.547657057
3.496613957,3.199417284,3.215947104,4.422357445,4.590647502
3.496613957,3.758347788,3.689296574,3.934821496,3.635072808
3.496613957,3.902578321,3.900849082,3.837294271,4.223599751
3.496613957,3.7704531,3.429666164,2.988613764,3.156934322
3.496613957,3.089748101,3.243437988,3.593430083,2.893360027
3.496613957,2.537814977,2.929651268,4.01605607,4.331715142
3.496613957,3.286128512,3.206462525,2.853471772,2.562965857
3.496613957,1.960735472,1.939411247,3.016930366,4.015573573
3.496613957,3.855991939,3.532559637,2.800640009,3.462971755
3.496613957,3.090641021,3.229162479,4.466877981,4.007297787
3.496613957,3.3431926,3.518862797,3.740506247,3.892279118
3.496613957,4.468687479,4.506781631,4.183754322,3.980723757
3.496613957,3.170095853,3.155856478,4.047343507,3.449016346
3.496613957,3.125158559,3.631609585,2.526457849,2.980311118
3.496613957,4.430208499,4.397004049,4.402310376,4.209912502
3.496613957,3.925792645,4.086985146,1.968801286,3.776834684
3.496613957,3.613474331,3.428622278,4.001062774,4.647051184
3.496613957,2.517113009,2.853174557,2.757769718,4.036752452
3.496613957,4.392146062,4.454146896,4.172380424,3.854534971
3.496613957,3.832934979,3.725133658,3.966573711,4.1033517
3.496613957,2.150957016,2.29317448,3.599364217,3.435711304
3.496613957,2.811025751,2.635467628,1.629983422,1.318768079
3.496613957,2.43787358,2.794049353,3.836990963,4.387547753
3.496613957,4.485406577,4.310740997,4.684391589,4.061291022
3.496613957,3.639809706,3.916813029,4.302736135,3.881532168
3.496613957,2.672103443,2.875790912,3.045060738,3.149753758
3.496613957,4.036136933,3.995206472,4.785639981,5.131607218
3.496613957,3.378323362,3.249650563,1.687588095,1.078259585
3.496613957,4.1289702,4.396322311,4.283034361,4.808506728
3.496613957,3.809062204,3.726512506,4.421332652,4.83323639
3.496613957,3.974026285,3.820611754,3.769904369,3.611263254
3.496613957,3.813741557,3.997732462,2.123213014,1.966191315
3.496613957,4.335095862,4.504843595,4.69802602,4.628629323
3.496613957,2.848005514,3.176822703,2.919644965,2.650102125
3.496613957,2.894171677,2.741935989,3.464046909,4.236641627
3.496613957,3.016848682,3.013981816,4.13879973,4.198404996
3.496613957,4.466459216,4.570424516,3.642325789,3.713830269
3.496613957,3.752820618,3.516225656,3.876714292,4.000605718
3.496613957,4.506891453,4.394882642,3.573215082,3.58812989
3.496613957,4.150420518,4.290217234,4.601402851,3.71194001
3.496613957,3.842466033,3.883496034,4.579335639,5.683984877
3.496613957,3.416963255,3.736304161,5.820129026,5.857972934
3.496613957,4.055989345,3.817031168,4.206367215,4.024937405
3.496613957,4.03092115,3.929657489,4.796874316,4.266588148
3.496613957,4.155764816,3.684236601,4.165798739,4.360398817
3.496613957,2.472882507,2.098680052,2.50177581,3.007112098
3.496613957,2.969196621,2.94216671,4.033636171,4.331928282
3.496613957,3.068709442,3.048277974,3.18436565,3.418554151
3.496613957,3.39861927,3.649162451,3.72513532,3.734556077
3.496613957,3.800680902,3.738068805,3.861787233,3.804376921
3.496613957,2.999044956,2.888968957,1.523703744,0.399513601
3.496613957,4.71459738,4.73351873,5.166205614,5.489339355
3.496613957,3.025477072,3.080515534,4.422699253,4.906128614
3.496613957,3.749590723,3.805679326,4.885289602,5.21145429
3.496613957,4.2982424,4.153013451,3.641334178,3.193418212
3.496613957,3.89150231,3.664782358,4.239888136,3.869265841
3.496613957,3.739584945,3.719203342,3.215249532,3.826294552
3.496613957,3.296398441,3.449870381,2.587951586,3.062601643
3.496613957,4.13353468,4.138898309,2.974771191,3.180239487
3.496613957,3.837957161,3.539800424,2.557044165,2.413524119
3.496613957,4.313392876,4.002858616,4.093848394,4.000996679
3.496613957,4.584135717,4.675457213,4.418643267,4.6329895
3.496613957,3.896888299,4.087461614,3.568691934,3.644958786
3.496613957,4.040577486,4.099608654,4.016338803,4.040373431
3.496613957,4.165417727,4.109799295,3.48278803,4.186410596
3.496613957,3.633130936,3.519788033,4.847290691,4.622306111
3.496613957,2.57005595,2.749431066,3.059416593,2.969043003
3.496613957,3.762313551,4.129619001,3.969376669,4.475778541
3.496613957,3.505500616,3.438877276,4.071327423,3.957998743
3.496613957,3.330251992,3.264835206,3.706989442,4.145262901
3.496613957,5.16045516,4.725882263,5.006026711,5.209461827
3.496613957,3.893663847,3.978913996,3.561067805,4.336621151
3.496613957,3.869172281,3.524028629,3.172794916,3.110782961
3.496613957,3.829214229,3.456821437,3.436166202,3.602525819
3.496613957,3.715374329,3.65275319,3.569879324,3.487044756
3.496613957,2.980145069,3.166696755,3.275672872,3.018678623
3.496613957,3.96526097,3.805516074,3.698854905,3.447792721
3.496613957,3.481355759,3.591570477,5.745667192,5.73876725
3.496613957,2.620953652,2.707931085,0.733388621,0.544153478
3.496613957,4.318028664,4.32002558,4.140600425,3.642301615
3.496613957,4.246276176,3.983585977,4.544377963,4.986107021
3.496613957,3.480581638,3.72424529,4.874966672,4.547929597
3.496613957,3.672246545,3.646948388,4.180092767,4.506998086
3.496613957,2.611570893,2.702730195,2.657115573,2.580741455
3.496613957,3.485736418,3.329357118,3.752317478,4.075569783
3.496613957,2.994415724,2.781572463,1.894546599,1.595486396
3.496613957,3.426102263,3.585437176,3.647174509,3.791988568
3.496613957,3.096700797,2.888063566,3.525256898,3.212730309
3.496613957,2.757721624,2.653054036,3.624002049,3.826092557
3.496613957,3.831988748,4.045322977,4.768200122,4.889105005
3.496613957,4.158590268,4.371261804,4.857922996,4.850988524
3.496613957,4.397133502,4.188250725,3.380510196,3.286846292
3.496613957,3.688614312,3.902499414,2.292708536,1.993445987
3.496613957,4.277737176,4.424453852,4.874984955,4.701005569
3.496613957,3.074463095,3.453018503,3.608503895,3.66054087
3.496613957,4.524517079,4.548406869,5.246113256,5.737485896
3.496613957,3.217659211,3.215953933,4.302161878,4.103174076
3.496613957,3.227979524,3.405532935,3.691236313,3.369462915
3.496613957,3.357738938,3.520106276,2.476493211,2.398746016
3.496613957,3.74968434,3.956990464,3.989388093,3.861351092
3.496613957,3.841595011,3.966804316,5.863322204,6.195487069
3.496613957,3.766358873,4.034458647,4.886215695,4.903213777
3.496613957,4.077559571,4.078268016,4.21101297,4.722265477
3.496613957,4.581630775,4.256284676,5.798632917,5.43732994
3.496613957,3.109670427,2.951883978,3.85568195,3.878563972
3.496613957,4.060692806,4.066152575,4.911118381,4.853183231
3.496613957,3.468181351,3.6445472,4.509871886,4.84328694
3.496613957,3.612146849,3.562891262,3.477640884,2.485035329
3.496613957,3.242064572,2.998025758,2.227447843,2.605502649
3.496613957,4.599033435,4.093692412,3.114882484,3.020830812
3.496613957,4.373648027,4.476323468,6.050516749,5.673792288
3.496613957,3.334537604,3.577429016,1.969455461,2.064576863
3.496613957,4.051738439,3.698480155,3.874878942,3.911141885
3.496613957,3.231367771,3.289695097,2.74860332,3.537598688
3.496613957,3.255718646,3.239598466,4.216194084,3.91340212
3.496613957,2.971276571,3.016596765,2.844595175,2.289277088
3.496613957,4.487444753,4.287808078,4.6930606,4.987946656
3.496613957,4.037455538,3.810114836,3.815603976,2.866132616
3.496613957,2.824648831,2.712379925,3.32480856,3.462620868
3.496613957,2.912818916,2.883568221,1.215441416,1.454674419
3.496613957,4.254788111,4.702464072,4.485792409,5.194246949
3.496613957,3.435231497,3.490188039,4.678026592,4.539563376
3.496613957,3.388357381,3.623124933,4.345123742,4.520640074
3.496613957,3.025631204,2.95255685,2.127998535,2.834091879
3.496613957,3.615392198,3.676519611,4.347767234,4.270142017
3.496613957,3.888751766,3.753923583,4.276222159,4.58726633
3.496613957,3.854264566,4.045786255,4.557765246,4.015480492
3.496613957,2.388809325,2.488022707,3.839612742,4.068040582
3.496613957,3.172726231,3.310137702,2.979131964,2.841685425
3.496613957,4.738449591,4.621897333,4.366180487,4.526129943
3.496613957,4.204212248,3.942468883,2.906317044,2.780136007
3.496613957,3.573622113,3.560844786,3.562791708,3.972000716
3.496613957,2.914853656,3.025339857,3.18245475,2.876890812
3.496613957,3.908775194,3.876726984,4.42122909,4.395358221
3.496613957,3.228212433,3.585503196,3.989676883,3.759141367
3.496613957,3.658989424,3.482284673,4.096607893,4.255276443
3.496613957,2.901934591,2.817578704,2.408829779,2.429954813
3.496613957,4.311751329,4.223172056,4.340349196,5.396900556
3.496613957,3.86356705,3.944298393,5.135040778,4.992500802
3.496613957,3.545892925,3.200584371,2.420352114,2.912215081
3.496613957,4.191611809,4.039496582,3.60958593,3.247812506
3.496613957,3.735384848,3.429514802,2.237724399,1.736885862
3.496613957,1.910847933,2.053945566,3.381280256,2.504812568
3.496613957,3.982368914,3.951150383,4.720918201,4.515240119
3.496613957,4.015186662,3.865448813,4.116023317,3.239905798
3.496613957,4.267569945,4.111917729,3.739099959,3.287510955
3.496613957,4.421566985,4.412009066,4.533013453,5.233774858
3.496613957,3.428483252,3.141074518,3.11932479,2.859968058
3.496613957,3.147418825,2.991744668,2.464249001,2.118350034
3.496613957,4.427795775,4.291512698,4.684469817,4.957846648
3.496613957,3.105392219,3.028143149,2.546683397,2.971130207
3.496613957,3.705950712,3.677988836,4.069093533,4.230433765
3.496613957,2.789807399,2.816795773,3.323074407,3.87220982
3.496613957,3.252448626,3.14919355,2.157210054,1.812013975
3.496613957,4.262817728,4.069654596,3.228515512,3.055863975
3.496613957,3.683527745,4.124939753,5.423412873,5.831102763
3.496613957,4.198805342,4.230762169,4.818022173,5.131175518
3.496613957,3.588535747,3.70255197,3.147458928,3.212201806
3.496613957,3.697533696,3.990174576,3.146955289,2.928067969
3.496613957,3.950639161,4.087901632,4.002291257,3.814835511
3.496613957,3.559104321,3.514310754,4.413138578,4.760692693
3.496613957,3.020584596,3.226882679,3.133504632,3.335978114
3.496613957,3.301042361,3.097173912,1.879540598,1.96931174
3.496613957,3.689060902,3.720505003,4.066169769,3.225737202
3.496613957,3.865194788,3.847569974,4.568149493,4.734661994
3.496613957,3.372457474,3.208459493,2.864989925,2.63158926
