P_1_8,P_2_8,P_3_8,P_4_8,P_5_8,P_6_8,P_7_8,P_8_8
3.662404104,3.708482266,3.651701849,2.278413221,2.057064542,1.696806907,2.414244644,2.665803657
3.662404104,3.926491021,3.769300614,2.675799378,3.320203795,3.333655022,3.21098412,2.818289819
3.662404104,2.531297472,2.783710331,3.280029281,3.918648491,4.175791457,4.368449708,4.002581585
3.662404104,3.963630893,3.795523715,3.204289946,3.61248912,3.468536339,4.110192406,3.336573736
3.662404104,4.21238002,4.090821596,3.061497808,3.30824981,3.409705788,3.532601457,4.260757736
3.662404104,3.17287129,3.229065117,3.725529465,4.170508325,4.571078849,4.351032013,3.937846322
3.662404104,3.968380837,4.140866978,4.389808011,4.146802411,4.247862426,4.386842641,3.655807161
3.662404104,3.742363973,3.550553028,3.929978164,3.224863587,3.688507016,3.449980449,3.539005721
3.662404104,2.799192962,2.838824219,2.183798649,2.266735665,2.562316069,2.568938985,2.116174231
3.662404104,2.861224342,3.06417429,3.474537848,4.252180786,4.637269993,4.2329672,3.897906944
3.662404104,2.936215333,3.37750967,4.212164496,4.540600453,4.328897896,4.233102418,4.576997194
3.662404104,3.637721515,3.812041241,4.851968604,4.625033962,4.656331229,5.032004882,5.285643145
3.662404104,2.85076459,2.546276307,2.754364506,3.144385395,3.122330183,2.616081406,2.980726877
3.662404104,4.714491251,4.63110412,3.927122353,3.246829299,3.124670212,2.88857577,2.936280091
3.662404104,4.881425095,5.068741185,5.616149562,5.932900849,6.106085363,6.364256861,6.007948352
3.662404104,3.696612939,3.110226135,4.335167972,4.143366562,3.959167216,4.224664207,4.904530795
3.662404104,3.503640871,3.840019901,2.338045912,2.919908674,3.047592202,3.128140336,3.636706281
3.662404104,4.864529966,4.824080155,4.219835506,4.748035032,4.75718277,5.21133747,5.896478906
3.662404104,4.683244986,4.418187659,3.700233055,4.384914177,4.38473189,4.545486833,3.604657813
3.662404104,4.264001544,3.876414197,3.706178772,4.016150752,4.165039575,4.542136151,5.047907754
3.662404104,4.480418099,4.120526564,4.992905025,5.618041449,5.340635602,5.397712353,4.268204057
3.662404104,3.77174198,3.915324195,2.08266982,2.839857596,3.473334722,3.052220169,2.920356542
3.662404104,2.576387279,2.966852707,3.267885725,1.646771593,1.693261997,1.187034062,1.511729238
3.662404104,3.51386301,3.496131631,2.670565916,3.036031334,2.933353475,2.949309073,2.752733718
3.662404104,3.609793076,3.376776517,3.81755062,3.897419558,4.243792929,4.297647151,4.264066161
3.662404104,3.248602657,3.168860944,3.131333104,2.557117028,2.780913976,2.989249191,3.208930505
3.662404104,3.39213154,3.807230198,4.670282323,4.599928197,4.493082205,3.695621639,3.605069931
3.662404104,5.104643397,5.089079335,4.101962372,3.817783405,3.51888604,3.264416015,3.45555059
3.662404104,3.695889528,3.90261482,3.389052292,3.516975746,3.779291259,4.076340369,3.795254067
3.662404104,4.053838117,4.329237782,3.217503453,3.81514794,3.661782875,3.899760605,3.312356469
3.662404104,4.592885552,4.441692653,4.20404472,4.630288449,4.796516978,4.592932988,5.422619326
3.662404104,3.390507469,3.081187417,3.116078029,3.365445809,3.381539567,3.343727419,3.446705611
3.662404104,3.362340387,3.546077345,5.042386086,5.284838554,4.801145673,5.033500281,5.194504262
3.662404104,3.989678766,3.8976155,2.412900275,2.64653517,2.706665767,2.609290398,2.821747317
3.662404104,3.762351561,3.503217315,5.159536948,5.785883892,5.831068491,5.657147348,5.920502891
3.662404104,4.157865451,4.210707456,5.668363394,5.518711435,5.529042791,5.555361183,5.576485329
3.662404104,2.269492043,2.214557563,1.973718365,2.793148902,2.797118122,3.173321872,2.590284935
3.662404104,2.950552168,3.356646859,3.116908887,2.527264277,2.616378688,2.935489815,3.881362114
3.662404104,2.777181767,2.907224111,3.236378944,2.832648687,3.1315163,2.910313609,3.154785419
3.662404104,2.308082953,2.491477242,4.267586475,4.22750212,4.257752095,4.143346294,3.645277599
3.662404104,2.953596242,2.923053855,2.654766808,2.323583443,2.26052586,2.553801538,1.959221977
3.662404104,3.633615152,3.825341809,3.762970651,3.756183552,3.574973394,3.669229518,4.223866808
3.662404104,4.984607878,4.996449095,2.874768732,2.335495762,2.350968035,2.122370288,1.845219902
3.662404104,3.943665833,4.139676821,4.317687216,4.009239399,3.861355261,3.432957365,3.603720082
3.662404104,3.25406824,3.440076296,3.797751232,2.998033479,3.00281649,3.314344746,2.903049772
3.662404104,4.35316763,4.522889248,4.06490338,4.477058114,4.291841546,4.276907795,3.663281369
3.662404104,3.761117424,3.394418535,4.761802503,4.988453887,4.783977344,4.412265554,4.710167853
3.662404104,4.01309302,3.915225013,4.72730697,4.621820068,4.39646327,4.539506815,5.494604002
3.662404104,3.268296383,3.323844639,3.622837454,3.310544822,3.228955122,3.079663488,2.896263244
3.662404104,4.329661987,4.486442272,3.879275499,3.338819607,3.472239769,3.004668303,2.902726043
3.662404104,3.113060027,2.94616932,2.463645327,2.852593399,3.095153377,3.15498425,3.656795789
3.662404104,3.48121316,3.44417658,2.64488731,3.195139469,3.025464814,3.31940465,3.20381308
3.662404104,4.502950008,4.548403976,4.04806503,3.355128305,3.330652896,3.346918354,3.102475681
3.662404104,4.648790053,4.520689411,4.895207147,4.69927826,4.303699738,4.583105912,4.231600088
3.662404104,4.089393696,3.973224125,3.553066266,3.652531026,3.354006786,3.339895758,3.376392816
3.662404104,4.199664268,4.443059822,4.41942056,3.736875573,4.245004305,4.262216014,3.700736428
3.662404104,3.08845968,3.070850322,3.741764783,4.292989696,4.35274902,4.750132058,4.077050148
3.662404104,3.703816626,3.738049171,4.431438427,4.322130489,4.384716204,3.888126448,3.199545794
3.662404104,3.29596468,3.489388846,3.355059363,3.362021803,3.389371299,3.164689603,2.938086197
3.662404104,3.027374294,3.173192426,4.128668175,4.726105287,5.040920392,4.866943995,5.106114314
3.662404104,3.999442507,3.873746946,4.141717456,3.702338458,3.568779354,4.286764579,4.013929045
3.662404104,4.183038537,4.027628014,4.463095724,4.889835274,5.107571666,4.966047175,4.372520456
3.662404104,2.875883523,2.47641876,3.297503344,3.280061487,3.357540594,3.640609466,4.016778179
3.662404104,4.139036288,4.62238478,5.409404342,5.571225368,5.599878267,4.979015496,4.254742826
3.662404104,3.987996362,3.662255817,3.427770687,3.438709822,3.520076136,3.407260502,3.77961988
3.662404104,4.51462867,4.474814483,3.634542244,4.193692282,4.455541482,4.713169287,3.9434109
3.662404104,4.601857433,4.348028026,4.879094757,5.46805593,5.09458602,5.09863624,4.742461604
3.662404104,3.189509596,3.071605157,2.534980682,2.91473397,2.821128388,2.71853892,2.909910862
3.662404104,4.533934908,4.319873493,4.759156972,4.569646866,4.485661209,4.627135368,4.69545394
3.662404104,2.817361098,2.833615734,3.309672166,2.948810156,2.571342079,2.616851057,2.581373224
3.662404104,3.112738905,2.812858384,3.094239963,2.329620309,1.776907757,1.703167762,1.531985467
3.662404104,4.04551426,4.044782977,5.243385023,5.226891953,5.041257086,4.998452125,4.551310092
3.662404104,4.632093136,4.427740075,4.303181233,4.075134187,3.474344567,3.319454038,3.530679118
3.662404104,4.885969358,4.781191484,3.776826244,3.482853391,3.270238305,3.447536807,3.347373776
3.662404104,4.289037024,4.180131218,4.750538416,5.032598935,4.887440932,5.124969168,5.544300718
3.662404104,3.977505852,3.729972329,3.99821578,3.111278249,2.718704947,2.619953194,2.686381187
3.662404104,4.304651965,4.245814269,2.79853371,3.112674239,3.363910899,3.172324729,2.801391627
3.662404104,2.696628128,2.671697901,2.01633202,2.422692275,2.707187682,2.973607167,3.292561205
3.662404104,2.386568324,2.810879217,4.306303032,4.263748243,4.083817159,4.492927703,5.06952692
3.662404104,4.21920159,4.013816367,3.63390591,3.178197,3.566203831,3.87946894,3.945211853
3.662404104,2.48071005,2.527232988,2.804446936,2.6203085,2.80682347,2.872686067,2.591114884
3.662404104,4.145628144,4.064903616,3.601182585,3.238949775,3.238480761,3.184132855,3.143214066
3.662404104,2.77079161,2.932551355,3.296633912,3.856558378,3.243273301,3.621093324,3.747142346
3.662404104,3.875855057,4.132667292,3.283145012,3.851038007,3.644597085,3.613443537,4.752615744
3.662404104,3.702092891,3.551582115,4.043178446,3.928342977,3.785528263,3.568157016,3.890154345
3.662404104,3.354631441,3.548277302,3.056157378,3.647810418,3.361300013,3.203917132,3.968580924
3.662404104,3.866291428,3.823583742,5.597992446,5.784527272,5.803903666,5.812497109,5.808824711
3.662404104,1.778481838,1.851245622,1.220243195,2.866114051,2.812566557,3.267773071,3.218734589
3.662404104,3.564562476,3.581060772,3.302544408,3.302530124,3.716228034,4.135059591,3.4863086
3.662404104,3.410164423,3.10406606,2.456540981,2.85184103,2.550533613,2.675137544,2.594466456
3.662404104,3.920573715,3.75201416,3.749279814,4.881276072,5.035019148,4.695071249,5.038566881
3.662404104,4.005029945,3.772287072,3.342350171,3.268275282,3.306158106,3.059491478,2.684049485
3.662404104,4.009289081,3.79661733,3.528336701,3.35352679,3.260925277,3.124409857,1.570109062
3.662404104,4.23649511,4.402716788,3.997202758,3.83695775,3.676705308,3.837438359,3.624851267
3.662404104,3.834217208,3.693909247,4.74604039,5.037455921,4.96717896,4.846089834,4.872604609
3.662404104,3.035947625,3.169429113,3.184144571,3.494686129,3.526494822,4.003089104,3.882935931
3.662404104,4.396962338,4.46638181,3.961042229,3.604375551,3.567011625,3.44410312,3.392839517
3.662404104,3.321075091,3.347061885,3.006287771,2.897776991,2.84687854,3.037694669,2.903528033
3.662404104,2.475317288,2.278014674,2.478569286,2.574061595,2.794401253,3.082216668,2.610739889
3.662404104,3.257779522,3.190635416,3.092787802,2.469936716,2.98093538,2.861882504,3.283001167
3.662404104,3.842529995,3.804818395,4.440922387,5.355498791,5.279307808,5.460001474,4.962712664
3.662404104,4.560892009,4.589703243,4.083640276,3.778723585,3.220932801,3.288842248,2.841929298
3.662404104,4.281129564,4.20376415,2.747135403,3.176957358,2.959599954,3.155257528,3.25728144
3.662404104,4.062733345,3.956974685,2.255278844,2.022234517,2.513192826,2.667346124,2.058440012
3.662404104,3.602003247,3.706106167,4.240373265,3.434474794,3.462034778,3.7011989,3.824328766
3.662404104,2.960927936,2.880664667,1.730319886,1.344200897,1.386350433,1.533340836,2.445285822
3.662404104,5.468963273,4.8333453,4.923706142,5.273961227,5.046213322,5.19584028,5.046059736
3.662404104,3.428840167,3.254518372,2.146015128,1.826791371,1.59405718,1.667148946,1.070946596
3.662404104,4.087124906,3.868009869,4.402349718,4.241831536,4.421488417,4.569752426,5.132914743
3.662404104,2.762165152,2.682221665,3.469488852,3.703565281,3.912079066,3.538242199,3.316777785
3.662404104,4.158350265,3.937834884,4.909420877,4.779839849,4.363663772,4.641983724,4.968660335
3.662404104,4.072352118,3.708351525,2.958945218,2.926096923,3.072306044,3.017875247,2.376507319
3.662404104,3.399656584,3.074062641,2.912073109,3.214073089,3.061470251,2.933831182,2.943461094
3.662404104,3.421258831,3.626221125,2.436886787,2.197508327,2.077802478,1.96868312,1.690457867
3.662404104,3.722506962,3.611802817,4.994568508,4.77089563,4.753194409,4.700429612,4.273170047
3.662404104,3.044144226,2.83663335,3.731561519,4.477028496,4.15320418,4.357245373,5.529793847
3.662404104,3.13346093,3.198498405,2.745279162,2.484307084,2.300409551,1.688496492,1.017828788
3.662404104,4.383203462,4.243627955,5.049950457,5.198197036,5.035396468,5.594799834,6.087590843
3.662404104,4.53496773,4.49603867,3.111611849,2.866626208,2.519315526,2.346102384,1.973109987
3.662404104,4.130768669,3.808108832,4.390640114,3.898560733,4.084828633,3.603669271,4.119287084
3.662404104,4.262830358,4.275946712,3.775964447,3.806046393,3.575680001,3.908064108,4.182075513
3.662404104,1.991929588,2.268574701,1.448481305,1.70928383,2.043965015,1.774021977,1.296043041
3.662404104,4.285773297,4.319168041,4.665889425,4.32810293,4.117497212,3.872913797,3.737917666
3.662404104,3.155008942,2.919233781,2.158845679,1.420322096,0.587489892,0.581078156,0.732079731
3.662404104,3.974862678,3.990528714,4.091829976,4.778673572,4.709143892,4.679664899,4.425760075
3.662404104,3.197323627,3.064240729,2.864003368,2.379228241,2.518662304,2.609280272,2.405007105
3.662404104,4.428754314,4.660947131,3.576773879,4.06205181,4.196544125,4.038853966,3.529757245
3.662404104,2.712114515,2.865187827,1.728836804,2.394188245,2.639042793,2.825474415,3.074674795
3.662404104,3.427966589,3.416450446,2.860610991,2.963029429,3.099447656,3.44460387,3.985515576
3.662404104,3.788597889,3.623668058,5.116619233,4.876489753,4.821787987,5.13739745,5.770882493
3.662404104,4.537652694,4.559236865,5.027217954,5.149944724,5.31004247,5.365297792,5.926405151
3.662404104,4.606098747,4.383819599,4.896959152,5.174286188,5.219342701,5.007577824,4.792996905
3.662404104,3.94885438,3.932174515,4.482154125,4.976184875,5.078296262,5.178880992,5.27395372
3.662404104,5.023298077,5.078897309,4.741125509,4.363559082,4.469851364,4.111692449,3.85340102
3.662404104,3.37889766,3.396851241,3.098233309,3.733287196,3.891907336,4.480681277,4.183836429
3.662404104,2.6825114,2.782041951,2.173451408,2.31765076,2.739334437,2.623319665,3.390181873
3.662404104,3.384579092,3.694757852,3.890464289,3.438351034,2.878375267,2.757683784,2.216679723
3.662404104,3.058126886,2.687311796,1.570556414,0.569143518,0.798943179,0.825656903,0.421478684
3.662404104,5.292659564,5.116631894,5.544799348,5.769260948,5.371558638,5.309647894,5.511113069
3.662404104,4.068218642,4.120084462,4.516697419,4.911578731,5.09622188,5.23930209,5.296814847
3.662404104,4.323788117,4.518519699,4.938565644,5.300648521,5.134518087,5.221674704,4.907387668
3.662404104,3.229423642,2.847975668,1.865948943,1.523763096,1.218849146,1.181458839,0.682534929
3.662404104,3.044776129,3.098904968,3.098091472,2.320907429,1.93256728,1.625328338,1.950048003
3.662404104,3.759155656,3.764711472,3.225745065,2.74424787,2.673271299,3.153946648,3.470940032
3.662404104,3.298090575,3.272442721,2.860716852,2.538879643,2.520147851,2.65589707,2.327704708
3.662404104,4.678759486,4.788543525,4.731627848,5.222863118,5.18242936,5.354041674,5.19240789
3.662404104,3.058038576,3.100171897,3.271399177,3.002886407,3.103579984,2.934628262,3.505465303
3.662404104,4.064116684,4.471024734,3.568702313,3.835532901,3.948118013,4.18695791,4.310093418
3.662404104,5.238459753,4.551357854,4.504219195,4.480570443,4.29925436,4.617642762,4.041080198
3.662404104,3.390876961,3.353074867,3.836999545,4.425182692,4.389899233,4.612196634,5.210152111
3.662404104,4.257745101,4.181067379,3.256642473,2.468223237,2.805813755,2.807980384,3.280511672
3.662404104,3.225791859,3.342088878,3.479459768,3.407393029,3.301886414,3.241139928,3.350216042
3.662404104,2.967082319,3.196619012,4.266048233,4.660423124,4.907862751,5.043909356,5.216042441
3.662404104,3.694848019,3.722955233,5.565121835,5.430862308,5.203831661,5.370993136,5.478777305
3.662404104,4.104832009,3.82220247,2.908779047,2.747416466,2.459316263,2.083336275,2.456959765
3.662404104,3.679801766,3.396200933,4.259219903,4.299600413,3.819179114,3.725879117,4.110732818
3.662404104,3.768113186,3.694669319,2.652024075,3.498707038,3.503473552,4.072333678,3.92974508
3.662404104,4.95004196,5.035806262,4.71147449,5.174998301,4.830938927,4.712802159,5.286856231
3.662404104,2.461972126,2.998558815,3.655306336,4.352941468,4.113583092,4.111011382,2.673955212
3.662404104,3.946023563,3.877787643,3.188565098,2.685501642,2.669558333,2.948550737,2.389050758
3.662404104,4.276187075,4.586214702,2.954690935,2.760356658,2.89890437,2.62296745,3.170333595
3.662404104,4.086941021,4.260649679,3.734082872,3.390998426,3.072269822,2.977874275,3.704490675
3.662404104,3.396320843,3.756373846,5.121262721,5.145068327,4.581722539,4.470593701,4.933588001
3.662404104,3.502968412,3.700561361,2.600993716,1.917970101,2.126328874,2.013662604,1.246961693
3.662404104,4.800365419,4.562716563,5.38343484,5.311236978,5.269068065,5.3197693,5.149563361
3.662404104,3.219681368,3.114594312,2.996495943,2.855930022,3.006500739,3.008650281,3.539446009
3.662404104,3.630740176,3.835145657,1.686351245,1.853295756,1.680908675,1.305780356,1.238001596
3.662404104,3.981823292,4.234471555,3.906430209,3.940032067,3.698326914,3.837969469,3.751805051
3.662404104,3.517847761,3.578270428,5.027843371,5.021461649,5.206885632,5.009693527,5.364020208
3.662404104,4.671102363,4.356892214,4.738690787,4.175971247,4.291932281,4.171594695,4.103057973
3.662404104,4.435505925,4.270755557,4.722505033,4.726800179,4.872355749,5.069239554,5.594308634
3.662404104,4.474320272,4.185040992,1.225046647,1.852839938,2.020609709,1.65381783,1.394339459
3.662404104,3.07247595,3.353935683,3.645988252,2.763321756,2.913657259,2.270274156,3.62837627
3.662404104,4.052432132,4.149708003,3.638705021,3.95414656,3.462841788,3.21769404,3.591935859
3.662404104,2.752132461,2.666795293,4.583190516,4.633924538,4.400890935,4.315966649,4.381171756
3.662404104,4.162549888,4.29097427,4.896810036,5.123273725,5.417149635,5.651026941,5.068288507
3.662404104,3.348132599,3.288628515,1.935524177,2.675264071,2.641183282,2.349458148,2.041269371
3.662404104,3.822926341,3.64539402,4.035271788,5.073133812,4.886202098,5.055601426,5.467448366
3.662404104,4.24033204,4.017322221,3.696408689,3.564169258,3.692283645,3.798995587,4.972179013
3.662404104,3.805523589,3.818038979,4.214375981,3.957830979,3.904009725,3.890957942,4.808266256
3.662404104,3.956332148,3.708474662,4.227349827,3.962181594,3.897026047,3.899266537,3.891346284
3.662404104,3.512550828,4.034135692,6.106761198,6.585143462,6.665658335,6.647438277,5.914443773
3.662404104,2.845211353,3.161788904,2.910720459,2.487487299,2.195320457,1.514053206,2.317427268
3.662404104,3.576713541,3.453469977,3.495612379,3.240443254,3.297843961,3.601446839,3.366563207
3.662404104,2.823578679,2.803342543,4.035259436,4.310533565,4.150495066,4.084771714,3.888130685
3.662404104,4.067939293,4.152949469,4.660379144,4.897012688,4.822697678,4.838196269,5.113264694
3.662404104,3.865637622,3.772054098,3.569646699,3.425256328,3.424835714,3.767811815,4.568856446
3.662404104,3.568586158,3.575621901,4.559386892,4.824280809,5.048410063,4.710510392,4.370102126
3.662404104,4.377902745,4.190868971,2.971284079,3.139196532,2.955400777,2.998795534,4.046976636
3.662404104,4.085759034,4.26927065,3.499021275,3.458373677,3.352139198,3.05688708,3.770775044
3.662404104,4.643902006,4.859843456,3.947025027,4.023895351,3.846619235,3.976019449,3.51600704
3.662404104,3.903473965,3.859961636,4.797781265,4.739546541,5.025407496,4.79650634,4.353040805
3.662404104,2.86711744,2.936868769,3.680477293,4.619102906,4.621130383,4.666179651,4.621408356
3.662404104,3.593297303,3.695889354,3.964214753,3.722973646,3.989132001,4.155750179,4.606144493
3.662404104,3.980265847,4.078003588,4.279695852,4.092066779,3.986372133,3.89138704,3.27877163
3.662404104,3.642354648,3.681880832,1.417409437,1.123224048,1.6536161,1.968857488,2.196268921
3.662404104,2.968120196,3.041562755,2.696863424,3.566407036,3.693086066,3.355940569,3.424495689
3.662404104,2.828033652,2.880545771,3.179597489,2.25194889,2.360476049,2.416401954,2.973409642
3.662404104,3.741845686,3.834359596,3.777146126,3.196683036,3.490813178,3.631784777,3.108139481
3.662404104,3.560244141,3.826195409,3.52204175,3.403178202,3.271874534,3.266969323,2.647559028
3.662404104,2.833476336,2.516575491,1.897295347,1.038817581,0.670967112,0.733770815,1.496265448
3.662404104,3.832661331,3.704519744,3.465197978,3.800442254,3.48830645,3.303826291,3.586590507
3.662404104,4.733942188,4.597933737,5.890090094,5.254961636,5.502764398,5.036396026,5.28759131
3.662404104,3.907332704,3.544307363,3.121071912,2.88228235,2.780500644,3.240337547,3.525586983
3.662404104,2.752752184,2.875368655,0.887920144,0.88572833,0.623607702,0.140008061,-0.30271281
3.662404104,4.309259487,4.333076629,5.359879151,4.942825089,4.893678842,5.017239516,4.581245025
3.662404104,3.135075468,3.293699808,2.956916544,3.113747491,3.521292404,3.402867299,2.807605961
3.662404104,3.369280123,2.659605763,3.376412931,4.139814537,3.859307617,3.873429314,4.017809182
3.662404104,3.658537866,3.823660568,4.585920288,4.799691865,4.514826104,4.761120139,4.370582472
3.662404104,3.892595956,4.165451043,3.923869414,3.479470913,3.588071898,3.67239048,4.027903464
3.662404104,2.422315397,2.55366745,3.312195213,3.420423721,3.287311543,3.321197295,3.157274477
3.662404104,2.705753764,3.220972916,1.806171879,2.329879787,2.199608085,2.051461876,2.428691166
3.662404104,2.496684914,2.491713511,1.298011696,1.371384198,1.348270549,1.401376718,1.881946384
3.662404104,3.616753096,3.732672311,4.69709028,5.114063388,5.280977941,5.290569765,5.329682039
3.662404104,3.628812174,3.325958168,3.250098465,4.354987299,4.136239978,4.156414505,4.526729226
3.662404104,3.801586232,3.703526933,3.969210211,3.684808256,3.579441493,3.342542213,3.805026872
3.662404104,3.740429105,3.896061535,2.738716589,3.162167204,3.196347769,2.405157644,1.991173364
3.662404104,2.903455699,2.863302083,2.639237817,2.732484502,2.765788007,3.100858093,3.161476761
3.662404104,3.583411222,3.313118698,3.999263859,4.295326081,4.397299309,3.824438824,3.205149632
3.662404104,3.044453896,3.124567848,2.525119478,2.849777864,3.073472021,3.003497931,3.172930042
3.662404104,3.617275199,3.693778917,2.960418962,3.0649449,2.702152153,2.694870478,3.015349292
3.662404104,4.638839543,4.711470634,3.327252381,3.591458231,3.110978733,3.330854173,3.809255153
3.662404104,3.577530377,3.524987502,4.415973484,4.411936308,4.284881763,4.203415066,4.305683121
3.662404104,4.948960023,4.765781165,5.22665243,4.76235659,4.876107046,4.34750336,4.534391148
3.662404104,3.319924722,3.369280034,2.947047686,3.377002848,2.919601465,2.731753912,3.084199419
3.662404104,3.039877223,3.193687225,2.619904903,2.390363893,2.600079279,2.382150496,1.681547439
3.662404104,3.92324177,4.24060676,2.222173648,2.289834183,2.121598961,1.931351448,1.868218722
3.662404104,4.51990486,4.500745401,3.915645303,3.894345104,3.735843907,3.926214684,4.249332582
3.662404104,3.978256044,4.024675428,2.454760567,1.53037052,1.527689973,1.10740655,0.418719317
3.662404104,3.549532407,3.909540409,2.836313433,2.445109286,2.536715119,2.653118356,2.47285652
3.662404104,3.495197387,3.317345481,2.428256153,2.755090538,2.813677831,2.565576383,2.162322239
3.662404104,3.588558272,3.73827907,3.923087956,4.077963128,3.896475482,3.388771789,3.987510674
3.662404104,3.65636951,3.3818565,3.960430683,3.947024016,3.752489402,3.679188794,3.361317359
3.662404104,3.846461061,4.129753519,4.236922181,5.17855341,4.908255788,5.078968815,4.53202883
3.662404104,3.978652652,3.626752113,3.826360809,3.287530121,3.299181992,3.18946621,3.498504153
3.662404104,3.775662446,3.337133498,4.287385741,4.585103595,4.774576871,4.264524503,4.537738789
3.662404104,3.954334327,3.861387205,3.752959461,3.794982265,3.648743355,3.565223423,3.857427573
3.662404104,3.944457853,3.735608138,3.259644389,3.2500808,2.964131141,3.257201469,2.934787887
3.662404104,3.937834819,4.021943018,4.125939541,4.634331009,4.741674248,4.893229502,5.909733342
3.662404104,3.399680925,3.023267841,3.383891755,2.513949545,2.424443545,2.396733935,2.786135338
3.662404104,3.856020516,3.624627939,3.506745412,3.128294746,2.959285151,2.928048353,2.239146473
3.662404104,4.563464518,4.426398405,4.919185256,4.731183224,4.282587742,4.316088918,3.784516796
3.662404104,4.2366696,4.563675476,3.419559038,4.002006108,3.866729814,4.049599246,3.779621692
3.662404104,2.887972194,3.130039762,5.138537441,5.617459104,5.691368647,5.852575515,5.917065293
3.662404104,3.517034529,3.538178171,4.071518072,4.523376843,4.485873488,4.953130786,4.681752277
3.662404104,3.753216612,3.659471446,2.82735305,2.449947214,3.004223822,2.990669167,2.827243325
3.662404104,4.024751635,3.968517583,4.656395447,5.029472937,5.001794763,4.635255876,4.666179866
3.662404104,4.121290918,3.987569179,2.266059352,2.811608879,2.661649137,2.331507747,2.646008278
3.662404104,3.499223293,3.351161879,2.727357735,1.994513368,1.975986399,2.02858712,2.101210336
3.662404104,2.903960372,3.268714357,3.417928533,3.56763783,3.538550531,3.49774744,3.361686104
3.662404104,2.499852688,2.437284657,2.390971141,3.015766447,2.941427043,3.274044394,3.569149756
3.662404104,3.434120503,3.402693435,3.34857583,2.994364808,2.701260009,2.600289742,3.390474832
3.662404104,4.019917056,4.14465232,4.209755185,3.550009471,3.677107617,3.92891011,3.821627396
3.662404104,4.199126647,4.558658266,3.978083323,3.459254452,3.481403264,3.885425527,3.591535208
3.662404104,4.042352407,4.09410091,4.686776007,5.198809886,4.844458733,5.014244823,5.027033745
3.662404104,2.892186046,2.814625029,4.406039353,4.042537794,3.84576369,4.289162268,4.959115903
3.662404104,4.294099286,4.01849465,3.766261721,3.477056038,3.311464705,3.390463563,3.729072214
3.662404104,2.922963751,3.379957998,3.745299407,3.220256669,3.450547489,2.91048472,3.093341555
3.662404104,3.434351251,3.388158707,5.150602658,4.483925159,4.578328717,4.326104877,5.21083145
3.662404104,3.589834459,3.790523889,3.782047165,4.186533507,3.972786022,4.020057769,3.445443701
3.662404104,4.036870958,4.112036764,4.194939982,4.030567198,4.187311024,4.13099405,5.163573555
3.662404104,3.55885115,3.538576085,4.189650835,3.921874689,3.952412895,3.764377966,3.910844438
3.662404104,4.07329859,4.227918884,4.218123051,4.396749512,4.428381028,4.352166595,4.956488627
3.662404104,3.090984485,2.935803436,2.774950837,2.188231602,2.312340403,2.453922945,3.264799347
3.662404104,3.21789208,3.367699022,3.609544315,3.702176847,3.310537638,3.588407442,3.047369299
3.662404104,3.247991815,3.529518579,2.815977894,3.00992544,2.571174904,2.835553204,2.365564461
3.662404104,3.673468612,3.480875118,2.898478651,2.452191099,2.357655565,2.421763768,2.246181067
3.662404104,4.540168922,4.107829077,4.232205574,4.126809241,4.281169936,4.148930206,4.394570153
3.662404104,3.492255942,3.609638174,2.773775044,3.270584992,3.160695165,2.75876198,3.376919959
3.662404104,3.765752075,3.725981248,4.073105953,4.472551184,3.862013008,3.709228506,3.937630445
3.662404104,3.312925302,3.428631794,3.810211279,3.650433008,3.507895794,3.38279375,4.002340341
3.662404104,3.992527367,4.032376611,5.231644463,5.406038852,5.241814531,5.475138081,5.164803422
3.662404104,3.343655526,3.163364596,4.287347773,4.131799497,4.262680699,4.459503239,4.091479011
3.662404104,3.82869453,3.534787194,3.489016634,4.601222008,4.830725634,5.045819792,3.797764856
3.662404104,3.131581926,3.16366483,2.267161038,2.889625769,2.765597899,2.831117933,2.746176199
3.662404104,2.667718402,2.883648906,3.535025219,3.448573838,2.843291147,2.363412257,1.956707695
3.662404104,4.078946273,4.136308984,5.126341441,4.413614478,4.230055718,4.235291889,4.630517211
3.662404104,2.899696822,3.001222252,4.237013941,3.99259096,4.13022896,4.248707513,4.303665891
3.662404104,3.381484583,3.397522558,4.061675484,4.421526329,4.418107537,4.404550525,4.248514541
3.662404104,3.535199591,3.860355896,3.054355852,2.590325122,2.659979999,3.104318037,3.439395727
3.662404104,3.066481821,2.991731825,3.870466166,4.346740313,4.558880667,4.608573293,4.05256035
3.662404104,4.100660826,3.959429776,3.143394069,3.024467347,3.242841038,3.359890877,3.110255603
3.662404104,3.358446763,3.620307645,3.207453744,3.465562838,3.554003532,3.99760031,4.335300937
3.662404104,3.929260297,3.672123422,1.639725724,2.044893945,1.910950157,1.777482515,1.186872512
3.662404104,3.119238607,2.978336376,2.614939572,2.850860706,2.817822812,2.692808719,2.466586076
3.662404104,4.516230602,4.287428478,3.543203269,4.193272714,3.967559037,3.565303632,3.678696289
3.662404104,5.519605467,5.420385235,5.360625953,5.282202186,5.26666147,5.142965226,5.431477952
3.662404104,2.967390205,3.059358653,3.041654495,2.664971714,2.085094691,2.315311348,1.686231519
3.662404104,3.811970698,3.8554016,2.80518421,2.468398153,2.28728332,2.498668643,1.981228724
3.662404104,3.190952426,3.042461864,4.368008173,5.056716305,5.435089081,5.113151386,5.464829305
