spot1,spot2,spot3,spot4,spot5,spot6,spot7,spot8
3.490478542,4.746008268,4.887350863,5.560710647,5.341915626,5.855549907,6.242799085,6.108959238
3.490478542,4.381958789,4.205233233,4.35854337,4.685379918,4.278494693,4.823484022,4.736966502
3.490478542,3.835271626,3.785215208,3.973142906,2.781787349,3.064319391,3.234369926,3.196119841
3.490478542,3.41579261,3.77534482,4.422601155,4.455196651,4.190686546,4.319909777,4.747279894
3.490478542,2.91599217,2.857587268,1.708413886,1.590050683,1.994671521,1.910673033,1.782378846
3.490478542,3.269057317,3.419006619,3.313492885,2.712982637,3.210201576,3.776796219,3.998469249
3.490478542,3.897384986,3.812182329,3.03576434,3.255696518,3.761530291,3.830404992,4.140900196
3.490478542,3.508636278,3.587991781,4.033950307,3.940008919,4.062644993,4.312276133,4.758775478
3.490478542,4.263880024,4.231738971,4.669518213,4.403214608,4.381300343,4.26947608,4.673313076
3.490478542,2.374123378,2.674432181,2.655773189,2.319129011,3.360025448,3.712304565,3.81168431
3.490478542,3.489584263,3.12783546,4.076855233,4.181815187,4.058031975,4.214833708,3.553950051
3.490478542,3.795014791,3.941826954,5.186471855,4.790582665,5.101019697,5.018197242,4.1557929
3.490478542,2.870113214,3.154638595,2.758270863,2.963482471,3.488259064,3.40191924,2.846131395
3.490478542,3.366978085,3.497074625,4.256626697,4.153904421,4.881007136,5.100504903,4.274084573
3.490478542,3.025481562,3.100905484,4.255953922,3.745902054,3.848978562,3.931354414,3.442753767
3.490478542,2.67459784,2.731234602,3.045637601,3.256284797,3.371394567,3.481495297,3.563518172
3.490478542,3.488052422,3.605540193,2.128453675,2.419517242,2.560950877,2.283495398,2.50230802
3.490478542,4.333750255,4.6421877,5.601729243,5.634914566,5.81283731,5.349962952,5.860010429
3.490478542,3.093742925,3.213394532,3.315737659,2.32663218,2.241619003,2.143728825,2.412675716
3.490478542,2.779585729,2.881058388,3.365330729,2.685811493,2.626445236,2.850913004,2.81106351
3.490478542,3.852831537,3.951427066,4.020487574,4.389525281,4.479431971,4.653758489,3.876434022
3.490478542,3.849401809,3.853244476,3.542866683,3.524236352,3.573159298,3.256852686,3.34691704
3.490478542,3.506046223,3.631256421,2.313616526,3.023600503,3.410998138,3.449437664,3.62688103
3.490478542,4.892215564,5.086133929,4.542184026,4.819463181,5.031202124,4.929815564,4.693564391
3.490478542,3.087277365,3.244726302,3.758638769,3.48141465,3.484195372,3.623518352,2.775360831
3.490478542,4.23912691,4.336664162,4.004054679,3.534754659,3.749633712,3.774719568,3.643107288
3.490478542,4.485539325,4.488053905,5.172032001,4.51886514,4.474505634,4.786235543,4.86290152
3.490478542,3.933577766,3.864310585,3.433596285,3.633070512,4.01833366,3.716844483,3.100999211
3.490478542,4.254309976,4.498863504,4.06763738,3.289048407,3.495245555,3.188199013,2.79405275
3.490478542,4.26975405,4.329183628,5.235532428,4.245727669,4.353899978,4.491705499,4.008700697
3.490478542,4.452461138,4.3378646,4.691257061,4.780999034,4.677637627,4.56162036,4.654718111
3.490478542,5.136915023,5.200866469,4.73264779,4.752372505,5.049658904,4.41406031,4.355734928
3.490478542,4.222402849,4.487593549,4.007176639,4.201609202,4.570278632,5.068956236,4.853828682
3.490478542,3.425860552,3.589454445,4.668336643,5.162072792,5.169122204,5.216546377,5.812448177
3.490478542,4.025280482,3.887590514,4.602249613,5.127200405,4.817278295,4.761178813,4.962666907
3.490478542,4.263372252,4.280191149,4.785651789,4.668377113,4.387224216,3.978117497,3.68334649
3.490478542,2.403191431,2.155603877,2.39086329,2.059229156,2.260814464,2.190236762,1.787819569
3.490478542,3.822536227,3.83360023,4.374643061,4.479681078,4.636380546,4.65853111,5.342841136
3.490478542,3.697785421,3.712990601,2.557252068,2.211650085,2.440116831,2.234338287,2.577797349
3.490478542,3.663877184,4.07540635,3.624841377,3.363443762,3.839322821,3.270769476,2.998402961
3.490478542,4.751425785,4.754477281,3.493220288,4.055017027,4.163650293,4.515566323,4.432426246
3.490478542,4.138706425,4.209741908,2.435793345,1.552337534,1.84185822,1.856954147,1.267176777
3.490478542,2.82186724,2.730255009,2.485239782,2.710535493,2.889092239,3.001337764,3.544960419
3.490478542,4.538249282,4.757616172,4.851529387,4.563470131,4.314612532,4.041397484,3.726810245
3.490478542,3.969546915,4.079151044,4.276729439,4.112928933,4.452737381,4.312418878,4.413203914
3.490478542,2.699213672,2.7641359,2.911011462,2.031100546,2.655386717,2.900657147,2.68430089
3.490478542,4.086741075,4.313112113,4.461076011,4.445699841,4.55300811,4.23920289,4.430084013
3.490478542,4.082828245,4.12679667,2.198341414,3.121164087,3.145668215,2.973593719,2.528519928
3.490478542,4.885971643,4.990970054,5.050787361,4.92791588,4.933524479,4.725062193,4.276370769
3.490478542,2.634562085,2.432356003,2.05218841,1.793988705,2.172146156,2.756049581,2.971096531
3.490478542,4.239862221,4.015348075,3.433587116,3.795062385,4.142169316,4.313430502,4.453409141
3.490478542,3.662428389,3.550353737,3.629125588,4.131669892,4.134257741,4.181617606,4.165514818
3.490478542,4.422965772,4.189342369,3.878880485,3.195319406,3.259887103,3.696277383,3.092440718
3.490478542,3.828431909,3.653126711,2.132919627,1.978078939,2.464589586,2.478624751,1.691630211
3.490478542,4.456279525,4.413926673,4.720044932,4.387918343,4.393268791,4.444119957,4.478319608
3.490478542,3.509102959,3.288775876,3.692938371,3.038931129,3.20197046,3.518021886,3.404154461
3.490478542,3.599812447,3.698339837,4.088663898,4.237218802,4.589780439,4.61084616,5.279074638
3.490478542,4.000034161,4.233712734,2.992915854,2.524990051,2.909610211,2.495126636,2.927730294
3.490478542,3.791524051,3.938982506,4.214542718,5.286547494,5.253371347,5.270649515,4.159350801
3.490478542,3.904936211,3.78838621,3.776346971,4.220051241,4.361313287,4.595035936,4.453061978
3.490478542,3.483224695,3.805102098,4.663927342,5.267481531,5.319559096,5.011813034,5.301238099
3.490478542,2.822092243,3.04219207,1.84569798,2.198925229,2.727202178,2.301121635,1.596222196
3.490478542,3.005017661,2.810533085,1.354490126,2.383988922,2.505507638,2.756003496,1.91186401
3.490478542,3.89869502,4.237009857,5.489519412,5.749520649,6.118315738,5.955983778,4.682747062
3.490478542,2.67229657,2.798536497,2.142977757,2.07893029,2.883189194,3.15012912,2.976277615
3.490478542,3.538965854,3.375726626,1.625813978,1.097263216,1.246539312,1.06201075,1.839600903
3.490478542,2.652653372,2.441995751,1.320418531,1.279788794,1.60405229,1.445609131,1.030963058
3.490478542,4.458362767,4.295066145,3.919081471,3.248702448,3.333751961,3.630507599,3.425834829
3.490478542,3.250876487,3.371543394,3.699633002,2.468139794,2.505337285,2.526268376,2.821052694
3.490478542,2.442704505,2.603663772,3.53306102,3.769213847,3.631350522,3.673368894,3.778981493
3.490478542,3.119691922,3.097275338,4.537096238,4.306726254,4.62407027,4.27703392,4.253026829
3.490478542,3.945300155,4.126574917,4.353496833,4.389491651,4.868696455,5.041650872,5.088757238
3.490478542,2.932495713,3.361470826,2.284152833,3.054657264,3.012736252,3.579087825,2.938928371
3.490478542,3.277866715,3.346040262,4.072381716,3.895475055,3.331644353,3.58261769,4.008907762
3.490478542,3.439588584,3.629845605,3.136272024,2.355545536,2.400420105,2.591859757,3.118426439
3.490478542,4.87305332,4.781214913,4.596831786,5.037918992,5.409583804,5.793270003,6.374554877
3.490478542,4.124124806,4.079438481,2.125210603,2.661427278,2.896591784,2.855166862,2.963847379
3.490478542,3.572141294,3.581347592,2.97801263,3.273895986,3.525863312,3.60550856,3.426811779
3.490478542,3.381219385,3.523082106,3.976963199,3.843591908,3.72682263,3.693721534,2.807753
3.490478542,3.847178438,3.765162948,4.130521926,4.047171604,4.666349705,4.411836872,3.948698563
3.490478542,3.339641549,3.271900886,2.589008398,1.881093444,2.215420185,2.504647579,2.171532658
3.490478542,3.61541317,3.475610364,3.87754774,4.898590823,5.487867541,5.209480875,5.174250154
3.490478542,3.214864157,3.421228372,2.645709896,1.951022341,1.77638948,2.272073704,2.423912919
3.490478542,3.001516606,3.016347682,3.485335523,3.231062472,3.250179899,3.247958447,2.842718183
3.490478542,3.239954251,3.12353304,5.110622873,4.920289907,4.460079907,4.6017723,4.955872656
3.490478542,3.643993159,3.838632822,2.884759628,2.884847963,2.755343629,2.953186984,3.50112111
3.490478542,2.460241999,2.632788014,1.591099966,0.591229908,1.152587718,1.347124742,1.737743771
3.490478542,3.514338235,3.430925139,4.553820068,4.858925787,5.451135045,5.0029614,4.554336376
3.490478542,2.355325787,2.401397623,2.903026181,3.623481071,3.598195582,3.824118884,3.748610761
3.490478542,2.750266066,2.701331755,2.624573064,1.772496528,1.994541985,2.366650151,1.498361344
3.490478542,3.427667639,3.326147399,3.390825765,1.983332271,2.33708541,2.564275814,2.136031364
3.490478542,3.820178593,3.714534788,3.848814643,4.189480447,4.453470857,4.747530298,4.277261712
3.490478542,3.705471257,3.488430124,4.579164052,5.251076431,5.354441901,5.180533882,4.787691228
3.490478542,3.687285775,3.510044915,4.215461858,3.636227536,3.701846201,3.778920548,4.036631133
3.490478542,2.925515795,2.958754905,2.755976936,2.311601303,2.902737899,2.96060995,2.814738561
3.490478542,3.466615284,3.473570344,3.137070071,2.560682958,2.354755763,2.345727641,2.945711569
3.490478542,4.168093966,4.040605844,3.948668466,4.685247742,4.934997347,4.863217874,5.356315097
3.490478542,2.380392752,2.731122889,4.160891839,4.789291033,5.017386158,4.435528369,5.1300806
3.490478542,3.051354605,3.031443363,1.558269846,1.002186155,1.257332014,1.328630292,0.131491528
3.490478542,2.314191907,2.114702909,2.76623792,2.610656703,3.089238506,3.568854736,3.060857652
3.490478542,4.049116945,4.355925643,5.778353834,5.09465116,5.569915252,5.587987464,5.349978572
3.490478542,4.650845491,4.676406148,4.60975618,4.472893833,4.726841659,4.86108742,5.25308005
3.490478542,3.0514984,3.287280676,2.514667615,1.765840127,1.63299222,1.485950141,1.436120917
3.490478542,4.456248535,4.391456026,5.362117095,5.244848354,5.730312489,5.136402733,4.520207331
3.490478542,3.468689581,3.465615165,3.642492337,4.010093284,4.248345835,4.170778101,3.961257902
3.490478542,3.756383694,3.963008281,5.093011434,4.960341843,4.974838849,4.563721725,4.669936195
3.490478542,3.720764355,3.744552693,3.401741112,2.779735571,2.5546498,3.204154682,3.405809885
3.490478542,3.90782447,4.308954977,2.603007898,2.224627136,2.294173646,2.2449099,2.329598028
3.490478542,2.652386438,2.73377847,4.030406351,3.627953453,3.452101196,3.222919683,4.097268466
3.490478542,2.414152257,2.693954784,3.156557023,1.986047121,2.347571207,2.625144507,2.680214726
3.490478542,3.877011326,3.800664705,3.525642419,3.548777325,3.402453529,3.13103636,3.809812871
3.490478542,3.396072918,3.233016461,4.25065543,3.326287695,3.433916469,3.865663161,4.509381394
3.490478542,3.560906593,3.226340057,2.851298574,3.043904863,3.018841355,3.254723888,3.725889783
3.490478542,3.020804807,2.863911729,2.355376598,2.996202592,3.527968051,3.652243206,3.290742321
3.490478542,4.553552204,4.648748772,4.843490072,4.254224786,4.318817715,4.401233226,4.603039168
3.490478542,4.351936514,4.098457986,4.130037116,4.590100143,4.975137429,5.079237662,5.38804849
3.490478542,4.229042304,3.955256331,2.300834199,0.760933795,1.066527842,0.884912965,1.264070767
3.490478542,3.367986908,3.221982511,2.808282196,2.214984357,1.954989516,1.917655152,2.858994965
3.490478542,3.78379626,3.921584536,3.684235412,3.120275343,3.453272383,3.183913969,3.143822356
3.490478542,3.377826352,3.608563134,4.191279973,5.344124269,5.405694181,5.346695352,5.691154345
3.490478542,3.490609491,3.595699057,3.209178236,3.678317537,4.237977577,4.174046524,3.686284804
3.490478542,3.290227776,3.508391401,2.880652739,3.497921737,3.757793789,3.939970474,3.535293168
3.490478542,3.565542393,3.680671684,3.311720525,3.367994645,3.937121417,4.074670706,3.911832765
3.490478542,3.66359501,3.646485812,2.20701447,2.16343834,2.459163994,2.609640385,2.999082697
3.490478542,3.161519195,3.151028754,2.366773515,1.870170018,1.820131899,1.941545929,1.536010931
3.490478542,3.569438069,3.611514945,3.111175037,2.569057858,2.560988962,2.612813159,2.484266408
3.490478542,3.509085292,3.54249804,4.618467833,5.207451978,5.077597122,5.3645964,4.777864583
3.490478542,4.23388168,4.127332161,5.204832592,5.038825183,5.124524684,5.039644304,5.274173929
3.490478542,3.46860246,3.333912522,2.097714738,1.625383876,1.766343433,2.223403014,2.292895115
3.490478542,2.745579783,2.768370467,2.93278058,3.178399744,3.776966199,3.992220405,4.09675711
3.490478542,3.121435266,3.277173414,3.48437266,2.56186663,2.794419203,2.966082308,2.662987527
3.490478542,3.683622206,3.866062032,1.964273596,1.441236035,1.904466798,1.707108369,1.522793924
3.490478542,3.923918408,3.911940148,4.011691108,3.744198706,3.698280476,3.852986958,3.583694724
3.490478542,3.306761194,3.630701567,3.528842788,3.001071179,2.832603587,3.117744166,4.226522358
3.490478542,3.39057336,3.444340267,2.2976641,2.837592396,3.103175518,3.544785409,2.917583729
3.490478542,3.645775477,3.762708031,3.373524438,2.790241248,3.300779628,3.615050816,4.026590609
3.490478542,3.550022125,3.4851242,2.57687888,1.57542761,1.753355311,2.074891828,2.431839168
3.490478542,3.861832531,3.926190346,3.036316158,2.862934816,2.914873245,2.755897993,2.055391196
3.490478542,3.511399398,3.514382658,3.96887863,3.649777757,3.818146472,3.975545307,4.20685731
3.490478542,3.81608796,3.975393237,3.074530995,3.04162247,3.556676037,3.939485992,4.227916752
3.490478542,3.901690155,4.054072215,3.574833631,4.138952921,3.910233598,4.119537264,3.938620867
3.490478542,4.057708642,3.958034274,4.20145984,4.716059346,4.816734947,5.301323247,4.530594361
3.490478542,2.83698632,2.758121468,2.659611929,1.884036011,2.291837679,2.308442122,3.146973325
3.490478542,3.48236884,3.686190279,3.895288354,4.244595113,4.487421932,4.441188371,3.333132761
3.490478542,2.904659865,3.210831106,3.133189903,3.383440813,4.011210906,3.810883203,2.803643795
3.490478542,3.303254902,3.313358067,1.395030689,0.895685321,1.035667439,1.160351061,0.944679766
3.490478542,3.95551421,3.940163075,2.175549917,2.623425345,2.90479593,3.032943443,2.336668099
3.490478542,3.895877884,3.978247023,4.892183959,4.770233422,4.988773979,5.159429278,4.869542997
3.490478542,4.629808691,4.613451805,5.518092153,5.861046067,5.919607811,5.993943694,6.240483554
3.490478542,4.051480554,3.965193029,3.855677425,3.72498071,3.559478088,3.437114006,3.435190678
3.490478542,3.336453783,3.601014107,3.65968432,3.071036727,3.160949571,3.411200021,2.576813719
3.490478542,3.272806798,3.551613195,3.680436221,2.995454188,3.133916302,3.181515328,3.152485324
3.490478542,2.615929474,2.961449802,3.266274289,3.363573243,3.466581854,4.078381155,3.449393637
3.490478542,3.893911607,3.761394908,2.260653306,1.586920613,1.695800647,2.100096348,1.545312452
3.490478542,3.405093664,3.564912343,3.690918159,4.098193424,4.343929726,4.376090978,4.584033856
3.490478542,2.643134247,2.924003872,4.013509689,4.258459953,4.81862758,4.757100083,3.67754447
3.490478542,3.0784763,2.976002971,4.598411528,4.735147572,5.05988022,4.925293333,5.232439114
3.490478542,3.66594921,3.690201743,2.290546677,2.842269687,3.341228574,3.189795308,3.303912353
3.490478542,3.995473009,3.763649783,3.187621709,2.930505439,3.041771754,3.24372754,4.163571314
3.490478542,5.316451184,5.030717963,4.450964461,4.460468218,4.416853587,4.586777486,4.960484258
3.490478542,4.191518526,4.154923949,4.492160217,4.913463026,4.81929673,4.703928612,4.906484438
3.490478542,4.195000381,4.217504675,2.1663979,2.860072072,3.545832427,3.713412209,3.764917553
3.490478542,4.066058582,4.404039816,3.990582492,4.460044743,4.560446557,4.697624262,3.835840574
3.490478542,3.028824058,2.98865545,3.793040476,3.534018326,4.018889322,4.063356837,3.751717025
3.490478542,3.33863778,3.298241572,3.620023274,3.747865363,4.149827512,4.258491555,3.846998854
3.490478542,4.224330181,4.215250609,5.35131421,5.464817031,5.473347646,5.329110086,4.847340763
3.490478542,3.556739916,3.790431149,3.29749319,2.577379647,2.612793844,2.749774655,2.67690345
3.490478542,3.884042448,4.201935711,3.985036248,4.469819916,4.953359745,4.98484281,4.107203654
3.490478542,2.34959583,2.655975493,2.131950914,2.047239206,2.026253448,2.346857183,3.163381824
3.490478542,3.534561597,3.406319558,4.559521325,4.00093903,4.342625766,4.159579515,3.648958345
3.490478542,3.899979419,3.844122402,4.498130783,3.905764565,3.974030396,4.126684313,3.89459411
3.490478542,3.338744769,3.503370049,4.536775956,4.826327001,5.167194878,5.236283269,5.582628274
3.490478542,3.850387774,3.920798422,4.563998639,4.048670403,4.293990076,4.358097949,4.234200724
3.490478542,4.475170109,4.233132932,3.942771448,3.410348494,3.199646021,3.161847136,3.57316831
3.490478542,3.187266036,3.535153186,4.321033268,4.031723363,4.109086076,4.201356489,4.474806995
3.490478542,3.532801543,3.453905306,2.824351815,2.089880149,1.878777824,1.984639751,1.573096025
3.490478542,3.847240799,3.914824187,4.667194115,4.046329151,4.176510102,4.302152063,4.473621738
3.490478542,3.217266525,3.199757233,3.558539783,3.868966097,4.160860023,4.000696803,3.486885751
3.490478542,3.642624869,4.036708431,4.55383257,3.570573228,3.622398086,3.882506352,3.468188538
3.490478542,4.374167058,4.52547981,3.372800269,2.862738347,3.200790742,3.241060224,2.756150395
3.490478542,5.97857086,6.139334159,5.097004378,5.226069227,5.193582253,5.177626467,5.223370282
3.490478542,3.616895324,3.334704255,3.87883144,3.945613278,4.08451145,4.046104031,4.92346882
3.490478542,3.654095795,3.50976414,3.164336394,2.558297119,2.546169821,2.684485438,2.343561985
3.490478542,4.702683729,4.780412145,4.198270021,4.194072432,3.988648761,3.838875412,4.439079231
3.490478542,3.33398758,3.210575448,0.753860331,0.486351116,0.456066516,0.582605667,1.267409012
3.490478542,3.582181152,3.901430386,3.539950012,3.788285662,4.030698186,4.014981779,4.542164194
3.490478542,3.635542268,3.555007005,3.686963209,3.129404393,3.043754536,3.469989804,2.541370231
3.490478542,2.953030461,3.066623746,2.614518441,2.28883121,2.207342609,2.024489074,2.16261345
3.490478542,4.653684573,4.736636176,5.478680824,5.542559529,5.846954646,5.826857205,5.608991294
3.490478542,3.605989192,3.693431442,5.031731609,4.845734743,4.817967378,4.259361096,3.506435305
3.490478542,3.39725653,3.451756436,3.317305855,2.860983307,3.130407225,3.177501278,3.371608607
3.490478542,3.780807633,3.910804429,3.782006742,3.502504943,3.851628783,3.772018063,3.645732189
3.490478542,3.290375501,3.782005778,4.354317098,4.477924132,4.176176451,4.138894849,4.401346454
3.490478542,3.89966496,3.769774618,3.542640185,2.816793032,3.029135531,2.82825626,3.980379183
3.490478542,3.22997779,3.243479189,3.081946585,2.690187563,2.862963343,3.146898716,2.804706802
3.490478542,1.921559795,1.959147023,1.319184587,0.622182242,0.598618511,0.854474431,1.735109872
3.490478542,3.6163228,3.290795113,2.320301868,1.394042788,1.501120417,1.590568933,1.256870769
3.490478542,4.037898332,3.743472415,4.546048341,3.957267643,4.223551456,4.668526117,5.204489561
3.490478542,3.577929142,3.465369701,2.086492258,1.222084688,1.272045219,1.461939275,1.331596932
3.490478542,3.42505717,3.384924974,3.414164387,3.265510934,3.852992002,3.642644938,4.389520266
3.490478542,3.446446424,3.552203572,5.308325716,5.044890128,5.224028958,5.822148319,6.92646007
3.490478542,3.444613447,3.490169267,3.125676217,3.975333925,4.207805004,4.48627352,4.630861597
3.490478542,3.521746316,3.712916364,3.352860677,2.428216388,2.37964076,2.587538788,3.339498507
3.490478542,4.312835837,4.409205964,3.912049367,4.45424879,4.58218056,4.356365459,3.893188332
3.490478542,3.26752884,3.661632747,1.358148669,1.905297173,2.111392154,1.878205678,2.120925541
3.490478542,4.127081199,4.481806616,3.758208946,3.467319569,3.440967928,3.643926837,3.984028399
3.490478542,3.855665289,4.033622676,4.373424807,3.919369526,4.230723326,3.801892568,3.68418575
3.490478542,3.970583198,3.584332096,3.335807341,2.937356292,3.362734134,3.386694784,3.69894684
3.490478542,4.883498105,4.88074685,3.527498417,3.140984756,3.14101877,3.25065042,2.758500431
3.490478542,3.961227622,3.948945354,4.793073128,4.628195681,4.511208236,4.366307476,4.028181476
3.490478542,4.371943192,4.714695342,4.225088303,3.301849065,3.372152987,3.55066594,3.113059141
3.490478542,5.462555939,5.597812842,5.142384001,5.366421992,5.624069115,5.444627394,5.692825303
3.490478542,3.851907923,4.184260684,5.055153046,4.857709065,5.229592677,4.685409335,4.678703011
3.490478542,4.117628687,4.12345277,4.380423203,4.000322731,4.266691639,4.603680105,4.740339855
3.490478542,3.752374406,3.589701373,2.845085927,2.832966149,3.053063741,3.108933682,2.991824041
3.490478542,4.648378624,4.538093497,4.141495366,4.141028027,4.3413024,4.359297186,3.907910182
3.490478542,4.766862173,4.431118345,5.02676721,5.06950613,5.24445111,5.484283398,5.49074736
3.490478542,4.041897818,4.110588638,4.180647528,3.607433813,3.797249455,3.748765587,3.756196451
3.490478542,1.911158514,1.992694595,0.235550535,0.804253626,1.042544439,1.322937538,0.953930642
3.490478542,3.319981446,3.099610295,3.697305976,3.980395915,4.399651246,4.363645294,4.082799652
3.490478542,5.042568557,5.396248755,5.343024588,5.077608994,4.903816553,5.249995518,5.203901467
3.490478542,3.447601925,3.941372788,4.42938326,4.365035049,4.40595753,4.547216681,3.823230599
3.490478542,4.655353696,4.32879286,3.228203776,3.877951746,4.517636193,4.314604054,4.39200333
3.490478542,2.154862838,2.287626945,2.714333411,2.816634249,3.074970329,3.491020711,3.824471567
3.490478542,2.983579583,2.821799174,2.746047793,2.646223705,2.632178983,2.868836707,3.118601198
3.490478542,3.086263005,2.899039298,4.527914507,3.862783882,4.232706392,4.234614503,4.606921888
3.490478542,2.564176952,2.587084873,3.138982451,3.45157709,3.886112791,3.767417663,4.295523036
3.490478542,3.029610488,2.9612268,2.51638402,2.049883247,1.828840243,2.132737809,2.60530538
3.490478542,3.84231896,3.844660593,2.894243272,1.884291895,2.120232766,2.143826758,2.375228364
3.490478542,4.568161612,4.622496026,3.848815978,3.727700752,3.807420426,3.928542819,4.085317316
3.490478542,3.645373568,3.846147715,3.779116733,2.851529444,3.341405365,2.928309737,2.514059137
3.490478542,3.525543364,3.664274378,2.34387869,1.211427345,1.364181373,1.703618176,1.818460908
3.490478542,4.240172956,4.484504912,4.400928938,4.052152101,4.074664297,4.157754503,4.319287698
3.490478542,2.915778276,2.849415755,4.045844738,4.454475912,4.758257982,4.785206648,4.816153723
3.490478542,3.353526567,3.146449115,3.320369675,4.161389106,4.543922582,4.854090517,4.097644444
3.490478542,3.006250228,2.961906462,2.092233768,1.720547798,1.951024911,2.108150922,2.393604
3.490478542,2.717598085,2.77613047,2.5154642,1.826715578,1.927780103,1.75147217,2.263475153
3.490478542,5.043084238,5.144331753,3.766653494,3.405199876,3.425691935,3.670228147,3.157014163
3.490478542,3.605396104,3.780746791,2.402692629,1.814912868,1.896945629,2.102830487,1.901697857
3.490478542,4.360380072,4.3431214,5.493257514,5.273549543,5.482008585,5.656706997,5.433933017
3.490478542,2.411925918,2.131766945,1.368548424,0.54125434,0.654604491,0.678078644,1.045529694
3.490478542,4.97528861,4.904705132,4.245896635,4.010832133,4.100088901,4.039848606,3.968082933
3.490478542,4.338508908,4.217955939,3.457417741,2.240171484,2.432252436,2.372673649,2.78030028
3.490478542,3.936040293,4.029180554,4.941967661,4.700063133,4.929406447,5.427665414,5.213239856
3.490478542,3.383896144,3.650667129,3.274470771,3.278001434,3.463695725,3.524664203,2.965549858
3.490478542,3.941233158,3.757987034,4.332246802,4.326857424,4.326593413,4.301964572,3.955253355
3.490478542,2.914736576,2.591881583,2.929585564,2.260518355,2.369741031,2.387970622,2.271002006
3.490478542,3.529635216,3.829168256,5.621026044,5.803175455,5.736941292,5.944740206,6.385311181
3.490478542,4.334487419,4.237368618,4.70857249,5.368224145,5.742693149,5.659649277,5.264478014
3.490478542,4.656904195,4.89043514,4.881811025,4.362139761,4.485784002,4.70371579,3.796540964
3.490478542,3.231136597,3.347127777,3.10876703,2.605236001,3.0659207,2.873790006,3.446426582
3.490478542,3.496658928,4.065021767,4.064531337,4.044375944,4.501326235,4.344871231,4.736903041
3.490478542,3.119313962,3.157162995,3.39788349,2.659440773,3.097523728,2.821952156,2.652674439
3.490478542,3.118142488,3.266240628,3.680279541,3.281812891,3.750163396,4.228679178,3.93746157
3.490478542,3.842430119,3.688717657,4.68580956,3.7867453,3.805250916,3.91742197,3.456351992
3.490478542,3.481671345,3.502354733,4.309967845,3.772326327,3.569760541,3.35179522,3.624635277
3.490478542,3.315310656,3.35335117,2.785103598,2.43601025,2.763043344,3.191248729,3.161829851
3.490478542,3.200094201,3.347427495,3.845352834,2.642102662,2.949894163,3.168709577,3.624319282
3.490478542,2.774740459,3.31742531,4.979683207,4.650999402,4.479010641,4.690446337,4.690468021
3.490478542,3.441977918,3.224181864,3.1041041,2.495596171,3.025260188,2.803929281,2.268597801
3.490478542,3.548946863,3.62124476,2.69219911,3.043232918,3.198366797,2.913395298,1.809176846
3.490478542,4.330370627,4.416067098,3.923237935,4.750278943,5.013684932,4.922586562,5.098568848
3.490478542,4.157520374,3.624076122,2.470415459,3.240371379,3.536533747,3.465438634,2.924815304
3.490478542,3.279037271,2.989006557,4.867903417,3.908970753,4.434009668,4.562204788,3.88507392
3.490478542,4.61263735,4.570810993,2.861072738,1.489564349,1.600219077,1.798490133,2.224702574
3.490478542,5.202801907,5.42799979,4.910331899,4.950998736,5.025823947,5.315664441,4.88221704
3.490478542,3.239099312,3.416667744,3.550192571,2.936719964,2.90792213,2.742340501,3.362302151
3.490478542,3.92323188,3.794566665,4.175865356,4.352634404,4.50517285,4.086940459,3.742341752
3.490478542,3.342087918,3.135623552,2.644026526,2.788927,2.726231856,3.062887548,3.900348868
3.490478542,4.147746309,4.156634012,2.599080582,1.826184948,1.662943743,1.238949674,1.341201708
3.490478542,4.385554891,4.549783294,5.195462316,5.070782704,5.476962251,5.703522201,6.261183007
3.490478542,3.001378268,3.020831437,3.182887529,3.103324743,3.061016487,3.518973597,3.92036901
3.490478542,3.55938785,3.252211713,3.910178482,4.220163559,4.333879724,4.469255496,4.309285711
3.490478542,3.073140861,3.253297649,2.674445082,3.12233335,3.202368773,3.430345552,3.771021574
3.490478542,2.786229042,2.822228837,3.193746326,3.56932775,4.19606417,4.341181894,4.300275549
3.490478542,3.486672504,3.563953538,3.133000249,3.432407383,2.965970486,3.170656373,2.566179371
3.490478542,2.161862281,2.606098247,2.857680797,3.001773168,3.021616616,3.210854195,3.141136961
3.490478542,3.889627739,4.06030021,3.782261494,3.978233208,4.170479569,3.838395765,4.459585745
3.490478542,3.112887435,3.248144895,2.947772195,2.727657651,3.147593687,2.740576405,2.753155535
3.490478542,3.743110157,3.643339794,4.935069824,4.43422082,4.45529203,4.499909024,4.551910538
3.490478542,2.834242353,3.188363985,3.603271498,3.032988265,3.007041729,2.979426254,2.7107171
3.490478542,5.307947237,5.187180063,5.476358092,5.372077549,5.634206344,5.566397518,5.817886988
3.490478542,3.648731512,3.436476416,3.947554587,4.544320729,4.615150262,5.076561472,5.891922752
3.490478542,3.550524177,3.757324724,3.482174674,2.716715092,3.200265909,3.16363995,2.808657963
3.490478542,4.84431858,4.559180894,4.286758301,4.428905254,4.437348193,4.337002357,5.170626748
3.490478542,4.431850091,4.565206084,5.645458426,6.15607968,5.931961781,6.015564276,5.546783476
3.490478542,4.22346815,4.342886078,3.985818859,4.781937561,5.242903363,5.292984889,4.5507574
3.490478542,2.918207244,3.082188382,4.086046382,4.13127375,4.076155688,4.541355547,4.91830749
3.490478542,3.556034632,3.781343516,3.286959119,3.638556626,3.626797212,3.610302816,4.004016926
3.490478542,3.504563169,3.383589025,5.153874885,4.588661461,5.056365563,4.867234864,4.878487337
3.490478542,4.316336909,4.180094011,3.460882822,2.671181277,2.805095515,2.697109881,2.485695833
