P_1_3,P_2_3,P_3_3
3.708320009,4.520369978,4.295066145
3.708320009,3.302533816,3.371543394
3.708320009,2.487434645,2.603663772
3.708320009,3.170224811,3.097275338
3.708320009,4.002909687,4.126574917
3.708320009,2.981424064,3.361470826
3.708320009,3.329755388,3.346040262
3.708320009,3.492863445,3.629845605
3.708320009,4.938615022,4.781214913
3.708320009,4.183267121,4.079438481
3.708320009,3.626552321,3.581347592
3.708320009,3.433993939,3.523082106
3.708320009,3.903946927,3.765162948
3.708320009,3.392059721,3.271900886
3.708320009,3.670195099,3.475610364
3.708320009,3.266212809,3.421228372
3.708320009,3.051036564,3.016347682
3.708320009,3.29151796,3.12353304
3.708320009,3.699020059,3.838632822
3.708320009,2.505122461,2.632788014
3.708320009,3.568253807,3.430925139
3.708320009,2.399306967,2.401397623
3.708320009,2.797632448,2.701331755
3.708320009,3.480840321,3.326147399
3.708320009,3.876715654,3.714534788
3.708320009,3.761025113,3.488430124
3.708320009,3.742683755,3.510044915
3.708320009,2.974384318,2.958754905
3.708320009,3.520121802,3.473570344
3.708320009,4.227613158,4.040605844
3.708320009,2.424588792,2.731122889
3.708320009,3.101301746,3.031443363
3.708320009,2.357820511,2.114702909
3.708320009,4.107616335,4.355925643
3.708320009,4.714502554,4.676406148
3.708320009,3.101446774,3.287280676
3.708320009,4.518237624,4.391456026
3.708320009,3.522213879,3.465615165
3.708320009,3.812373941,3.963008281
3.708320009,3.776449294,3.744552693
3.708320009,3.965112782,4.308954977
3.708320009,2.698913852,2.73377847
3.708320009,2.458637664,2.693954784
3.708320009,3.934035525,3.800664705
3.708320009,3.448974788,3.233016461
3.708320009,3.615221323,3.226340057
3.708320009,3.070490093,2.863911729
3.708320009,4.616375325,4.648748772
3.708320009,4.4130315,4.098457986
3.708320009,4.289083911,3.955256331
3.708320009,3.420648041,3.221982511
3.708320009,3.840021472,3.921584536
3.708320009,3.430571823,3.608563134
3.708320009,3.544321674,3.595699057
3.708320009,3.342222401,3.508391401
3.708320009,3.619896858,3.680671684
3.708320009,3.718789926,3.646485812
3.708320009,3.212410604,3.151028754
3.708320009,3.623825926,3.611514945
3.708320009,3.562955839,3.54249804
3.708320009,4.293964768,4.127332161
3.708320009,3.522126011,3.333912522
3.708320009,2.792905997,2.768370467
3.708320009,3.171983098,3.277173414
3.708320009,3.738988784,3.866062032
3.708320009,3.981344668,3.911940148
3.708320009,3.358897534,3.630701567
3.708320009,3.443428091,3.444340267
3.708320009,3.700817654,3.762708031
3.708320009,3.60424356,3.4851242
3.708320009,3.918726626,3.926190346
3.708320009,3.56528978,3.514382658
3.708320009,3.872589958,3.975393237
3.708320009,3.958925887,4.054072215
3.708320009,4.116281675,3.958034274
3.708320009,2.885096019,2.758121468
3.708320009,3.536010389,3.686190279
3.708320009,2.953349623,3.210831106
3.708320009,3.355361189,3.313358067
3.708320009,4.01321129,3.940163075
3.708320009,3.953063796,3.978247023
3.708320009,4.693285439,4.613451805
3.708320009,4.110000203,3.965193029
3.708320009,3.388844631,3.601014107
3.708320009,3.324652101,3.551613195
3.708320009,2.6621444,2.961449802
3.708320009,3.951080665,3.761394908
3.708320009,3.458072855,3.564912343
3.708320009,2.689582356,2.924003872
3.708320009,3.128655913,2.976002971
3.708320009,3.721164305,3.690201743
3.708320009,4.053512594,3.763649783
3.708320009,5.385813439,5.030717963
3.708320009,4.251238501,4.154923949
3.708320009,4.254750201,4.217504675
3.708320009,4.124703186,4.404039816
3.708320009,3.07857808,2.98865545
3.708320009,3.391047348,3.298241572
3.708320009,4.284331399,4.215250609
3.708320009,3.611018932,3.790431149
3.708320009,3.941126913,4.201935711
3.708320009,2.393527896,2.655975493
3.708320009,3.588650513,3.406319558
3.708320009,3.957200487,3.844122402
3.708320009,3.391155255,3.503370049
3.708320009,3.907183771,3.920798422
3.708320009,4.537321383,4.233132932
3.708320009,3.238378132,3.535153186
3.708320009,3.586875372,3.453905306
3.708320009,3.904009822,3.914824187
3.708320009,3.268635768,3.199757233
3.708320009,3.697640041,4.036708431
3.708320009,4.435452592,4.52547981
3.708320009,6.053608426,6.139334159
3.708320009,3.671689957,3.334704255
3.708320009,3.70920929,3.50976414
3.708320009,4.76678512,4.780412145
3.708320009,3.38635729,3.210575448
3.708320009,3.636678236,3.901430386
3.708320009,3.690496732,3.555007005
3.708320009,3.002134824,3.066623746
3.708320009,4.717365971,4.736636176
3.708320009,3.660690344,3.693431442
3.708320009,3.450168545,3.451756436
3.708320009,3.837007229,3.910804429
3.708320009,3.342371392,3.782005778
3.708320009,3.956883332,3.769774618
3.708320009,3.281455988,3.243479189
3.708320009,1.961822981,1.959147023
3.708320009,3.671112525,3.290795113
3.708320009,4.096301562,3.743472415
3.708320009,3.63238978,3.465369701
3.708320009,3.478207477,3.384924974
3.708320009,3.499780067,3.552203572
3.708320009,3.497931378,3.490169267
3.708320009,3.575725386,3.712916364
3.708320009,4.373595675,4.409205964
3.708320009,3.319328903,3.661632747
3.708320009,4.186248854,4.481806616
3.708320009,3.912506521,4.033622676
3.708320009,4.028409441,3.584332096
3.708320009,4.949149334,4.88074685
3.708320009,4.018973675,3.948945354
3.708320009,4.433209664,4.714695342
3.708320009,5.53317052,5.597812842
3.708320009,3.90871695,4.184260684
3.708320009,4.17671532,4.12345277
3.708320009,3.808330289,3.589701373
3.708320009,4.712014542,4.538093497
3.708320009,4.831513665,4.431118345
3.708320009,4.100335329,4.110588638
3.708320009,1.951332545,1.992694595
3.708320009,3.372231103,3.099610295
3.708320009,5.109583246,5.396248755
3.708320009,3.500945472,3.941372788
3.708320009,4.719049401,4.32879286
3.708320009,2.197125764,2.287626945
3.708320009,3.032945796,2.821799174
3.708320009,3.136509361,2.899039298
3.708320009,2.609948285,2.587084873
3.708320009,3.079371251,2.9612268
3.708320009,3.899045796,3.844660593
3.708320009,4.631109956,4.622496026
3.708320009,3.7004123,3.846147715
3.708320009,3.57955498,3.664274378
3.708320009,4.300309969,4.484504912
3.708320009,2.964563334,2.849415755
3.708320009,3.406063754,3.146449115
3.708320009,3.055810761,2.961906462
3.708320009,2.764684456,2.77613047
3.708320009,5.110103348,5.144331753
3.708320009,3.660092172,3.780746791
3.708320009,4.421547432,4.3431214
3.708320009,2.456392242,2.131766945
3.708320009,5.041726615,4.904705132
3.708320009,4.399488801,4.217955939
3.708320009,3.993570455,4.029180554
3.708320009,3.436693642,3.650667129
3.708320009,3.998807829,3.757987034
3.708320009,2.963512705,2.591881583
3.708320009,3.583681905,3.829168256
3.708320009,4.395432841,4.237368618
3.708320009,4.72061319,4.89043514
3.708320009,3.282624727,3.347127777
3.708320009,3.550422964,4.065021767
3.708320009,3.169843612,3.157162995
3.708320009,3.168662096,3.266240628
3.708320009,3.899157907,3.688717657
3.708320009,3.535306915,3.502354733
3.708320009,3.367520277,3.35335117
3.708320009,3.251316253,3.347427495
3.708320009,2.822316622,3.31742531
3.708320009,3.495273259,3.224181864
3.708320009,3.603159081,3.62124476
3.708320009,4.391280763,4.416067098
3.708320009,4.216948936,3.624076122
3.708320009,3.330935978,2.989006557
3.708320009,4.675966915,4.570810993
3.708320009,5.271190025,5.42799979
3.708320009,3.290655694,3.416667744
3.708320009,3.980652255,3.794566665
3.708320009,3.394527059,3.135623552
3.708320009,4.207091093,4.156634012
3.708320009,4.446938034,4.549783294
3.708320009,3.05089704,3.020831437
3.708320009,3.613689562,3.252211713
3.708320009,3.123274742,3.253297649
3.708320009,2.833903678,2.822228837
3.708320009,3.540350942,3.563953538
3.708320009,2.204185202,2.606098247
3.708320009,3.946760079,4.06030021
3.708320009,3.163362,3.248144895
3.708320009,3.798986632,3.643339794
3.708320009,2.882328532,3.188363985
3.708320009,5.377236601,5.187180063
3.708320009,3.703799026,3.436476416
3.708320009,3.604749914,3.757324724
3.708320009,4.909633984,4.559180894
3.708320009,4.49363005,4.565206084
3.708320009,4.283461979,4.342886078
3.708320009,2.967013122,3.082188382
3.708320009,3.610307602,3.781343516
3.708320009,3.558394955,3.383589025
3.708320009,4.377126756,4.180094011
3.708320009,3.016221133,2.840329856
3.708320009,3.176266292,3.097064627
3.708320009,4.604556766,4.438482731
3.708320009,3.969099677,4.256816085
3.708320009,5.238116835,5.059019651
3.708320009,4.957538935,4.749914966
3.708320009,3.097717234,3.040564096
3.708320009,3.736108517,3.711592199
3.708320009,4.257548292,4.097517892
3.708320009,3.5393392,3.227065834
3.708320009,3.849953555,3.937848648
3.708320009,3.814114864,3.928460081
3.708320009,4.147820031,4.13864026
3.708320009,3.147147102,3.082314959
3.708320009,3.635256915,3.893932997
3.708320009,3.413307956,3.447278382
3.708320009,3.332314293,2.994589843
3.708320009,4.501469079,4.112281915
3.708320009,4.048712918,4.140234462
3.708320009,3.453782306,3.530888761
3.708320009,4.989768115,4.874895475
3.708320009,3.616897936,3.879946802
3.708320009,3.758313755,3.80739279
3.708320009,2.660290179,3.027039459
3.708320009,4.434224165,4.617130709
3.708320009,3.060396932,3.390199626
3.708320009,3.541252516,4.067148801
3.708320009,3.543278885,3.587374991
3.708320009,3.716461277,3.882401876
3.708320009,3.598960756,3.660120159
3.708320009,3.271514775,3.425745904
3.708320009,3.087222012,3.237219008
3.708320009,4.156378575,4.056815096
3.708320009,5.083863674,4.88189848
3.708320009,4.642791178,4.658471264
3.708320009,4.113411541,3.815598415
3.708320009,3.102022251,3.16205039
3.708320009,2.672789788,2.907950506
3.708320009,5.095510566,4.800723288
3.708320009,3.913466973,4.042334121
3.708320009,3.246536975,3.231020819
3.708320009,3.056312127,3.030604189
3.708320009,3.830788296,3.66997621
3.708320009,4.078277364,3.90644123
3.708320009,2.520436918,2.343006632
3.708320009,3.651132242,3.768740016
3.708320009,2.545275371,2.653530769
3.708320009,4.280412916,4.119869399
3.708320009,3.622924604,3.592760246
3.708320009,3.376329766,3.265070614
3.708320009,4.724440916,4.563997778
3.708320009,3.446934863,3.572175847
3.708320009,4.025841645,4.025552674
3.708320009,3.55318932,3.420361935
3.708320009,3.203192544,3.142478556
3.708320009,3.728371271,3.703935397
3.708320009,3.593049688,3.668550262
3.708320009,4.556034165,4.468484844
3.708320009,3.681104752,3.801757374
3.708320009,4.583986203,4.539318639
3.708320009,3.174338892,3.105634466
3.708320009,4.093893684,4.348426264
3.708320009,5.432433052,5.426383144
3.708320009,3.659095155,3.678721569
3.708320009,4.767225467,4.742659332
3.708320009,3.570392282,3.706425952
3.708320009,4.131578411,4.257826974
3.708320009,4.131220985,4.19462171
3.708320009,3.721102123,3.500951379
3.708320009,3.56418917,3.449505028
3.708320009,2.973326515,2.839199332
3.708320009,4.546944721,4.311562768
3.708320009,3.619394331,3.857632321
3.708320009,3.576397168,3.64689415
3.708320009,3.675945541,3.702870078
3.708320009,4.025607514,3.925245184
3.708320009,4.375940797,4.026413513
3.708320009,3.051916804,3.127364306
3.708320009,3.832738304,3.712757947
3.708320009,4.163513788,3.998771142
3.708320009,2.953785148,3.104612968
3.708320009,3.83962086,4.100352359
3.708320009,3.898276926,3.968020774
3.708320009,2.724898792,2.742530502
3.708320009,3.681665019,4.200652892
3.708320009,4.584377746,4.223164017
3.708320009,3.60400715,3.590414613
3.708320009,3.868214901,4.1397562
3.708320009,4.398997913,4.314482199
3.708320009,3.69118618,3.770165855
3.708320009,3.545764135,3.551406274
3.708320009,3.379789015,2.924998035
3.708320009,2.764277573,2.850878635
3.708320009,2.994801186,2.740720951
3.708320009,4.513707109,4.698269543
3.708320009,3.202177354,3.025300328
3.708320009,4.517930792,4.49099479
3.708320009,2.708587665,2.863645772
3.708320009,3.29844223,3.075991897
3.708320009,4.017052162,3.966068153
3.708320009,3.6235148,3.521260826
3.708320009,2.955102994,2.908870487
3.708320009,4.130364701,4.351923727
3.708320009,3.965899432,3.742361791
3.708320009,4.900680576,5.049042504
3.708320009,2.807228661,3.123051343
3.708320009,3.543269734,3.772600427
3.708320009,3.311466353,3.350625059
3.708320009,3.158459378,3.289311959
3.708320009,4.828686884,4.719113094
3.708320009,3.115588055,3.086189526
3.708320009,4.628297216,4.361379659
3.708320009,3.165660663,3.2954393
3.708320009,4.296927342,4.338806638
3.708320009,2.015771539,2.296031626
3.708320009,4.451191039,4.527945315
3.708320009,3.316863507,3.013110835
3.708320009,3.41740481,3.419574728
3.708320009,4.142300292,4.137755784
3.708320009,3.757109886,3.865309097
3.708320009,4.818585177,4.44555897
3.708320009,3.487409626,3.665902956
3.708320009,3.431420719,3.331868834
3.708320009,3.996554933,3.978409
3.708320009,3.399760338,3.368141706
3.708320009,3.707494246,3.605137912
3.708320009,2.787269385,2.511479396
3.708320009,2.866168128,2.864818159
3.708320009,3.662925388,3.24917215
3.708320009,2.577455892,2.807679316
3.708320009,3.635211458,3.521086174
3.708320009,2.471363725,2.458421035
3.708320009,3.662364994,3.55722488
3.708320009,3.468195476,3.24719078
3.708320009,3.138940547,3.521249376
3.708320009,4.269652908,4.334036935
3.708320009,4.527758103,4.369124431
3.708320009,4.238904908,4.586192241
3.708320009,3.447673141,3.435741245
3.708320009,3.540859885,3.401030695
3.708320009,4.767975661,4.259409143
3.708320009,3.663800468,3.608475484
3.708320009,2.680176181,2.957237513
3.708320009,4.840031261,4.853359073
3.708320009,3.291139811,3.259397505
3.708320009,4.12190565,4.221016258
3.708320009,3.804745632,3.879963364
3.708320009,4.289213169,4.293856826
3.708320009,2.968139936,2.960065868
3.708320009,2.598279836,2.671915806
3.708320009,2.520024324,2.359170819
3.708320009,2.591380355,2.76895102
3.708320009,4.257851326,3.994757414
3.708320009,3.163681266,3.247951193
3.708320009,3.271078868,3.197140449
3.708320009,3.437421451,3.299549103
3.708320009,4.117316928,4.152070804
3.708320009,3.926142052,4.018760748
3.708320009,3.267434703,3.594594718
3.708320009,2.792019025,3.109051776
3.708320009,4.323449358,4.494335117
3.708320009,4.711404136,4.574975923
3.708320009,3.905385621,3.87146547
3.708320009,4.255984047,4.457061751
3.708320009,3.471067491,3.397766449
3.708320009,4.418252232,4.421324765
3.708320009,3.840101521,3.585930454
3.708320009,4.036701932,3.818850014
3.708320009,3.866950914,3.928515251
3.708320009,4.062425172,4.209296338
3.708320009,3.744253477,3.563279229
3.708320009,3.332355838,3.378093392
3.708320009,4.491234062,4.150894803
3.708320009,2.861097633,2.825725289
3.708320009,4.570649222,4.41123364
3.708320009,4.211952403,3.862934745
3.708320009,3.787906695,3.555610487
3.708320009,2.599791079,2.647125016
3.708320009,4.74685561,4.448135158
3.708320009,4.017030576,3.833076857
3.708320009,4.069844481,3.92967468
3.708320009,2.734165384,3.002260351
3.708320009,2.958790986,2.935522912
3.708320009,3.905985444,4.112208119
3.708320009,4.614006391,4.357693511
3.708320009,3.296439011,3.509019784
3.708320009,4.313660743,4.65035137
3.708320009,5.009784067,4.92283446
3.708320009,2.683219512,2.881400463
3.708320009,3.331575888,3.158278399
3.708320009,4.604122123,4.187919304
3.708320009,3.884045455,3.666525119
3.708320009,3.43230238,3.473161387
3.708320009,4.111687934,3.732452547
3.708320009,4.028958379,4.157705444
3.708320009,3.919315692,3.781807285
3.708320009,3.100533933,3.07258376
3.708320009,3.309351179,3.42350587
3.708320009,3.805291916,3.648994892
3.708320009,4.337887197,4.482984682
3.708320009,2.457663899,2.658430034
3.708320009,3.957813065,3.754136662
3.708320009,3.749131359,3.446884678
3.708320009,4.706866761,4.798880688
3.708320009,2.910468484,3.255869557
3.708320009,4.711339104,4.50903913
3.708320009,3.776988785,4.017844982
3.708320009,3.556957578,3.578485853
3.708320009,4.031414502,3.646995091
3.708320009,3.607895763,3.624815352
3.708320009,4.15910419,4.390211155
3.708320009,3.387422472,3.075875112
3.708320009,2.996484897,2.772598977
3.708320009,4.551458767,4.605220105
3.708320009,3.453281604,3.356376658
3.708320009,3.625613849,3.460135269
3.708320009,4.729230587,4.443516591
3.708320009,3.693362125,3.621851002
3.708320009,3.572623344,3.635145572
3.708320009,4.218380455,3.990724517
3.708320009,4.352372807,4.303249231
3.708320009,2.847595102,2.791804484
3.708320009,3.537480186,3.455014564
3.708320009,2.54349228,2.850617561
3.708320009,4.691458295,4.656146571
3.708320009,3.669016367,3.983333793
3.708320009,4.16294414,4.179600486
3.708320009,2.918513632,3.133402106
3.708320009,2.91238061,2.66033356
3.708320009,4.388040071,4.253745332
3.708320009,3.589070565,3.863815269
3.708320009,4.578189622,4.501563639
3.708320009,4.016763743,3.95363402
3.708320009,3.338636534,3.465847186
3.708320009,2.694170911,2.716145174
3.708320009,3.600229048,3.319353633
3.708320009,3.655797114,3.613831714
3.708320009,4.011304577,4.046820996
3.708320009,4.283080255,4.369312199
3.708320009,4.786166977,4.950893599
3.708320009,3.224231773,3.022841571
3.708320009,4.510418525,4.488988712
3.708320009,3.076772836,3.423566271
3.708320009,3.048860154,2.812816293
3.708320009,3.664392321,3.803832971
3.708320009,2.705116142,3.136426651
3.708320009,3.169360983,3.398818421
3.708320009,2.33121232,2.657173567
3.708320009,3.762753889,3.866993515
3.708320009,4.14259193,4.067185606
3.708320009,4.72831983,4.558447927
3.708320009,4.685151997,4.634769079
3.708320009,3.245567522,3.269049067
3.708320009,3.606841438,3.60288651
3.708320009,4.333896563,4.420283918
3.708320009,3.646905866,3.789119059
3.708320009,3.469884666,3.19840036
3.708320009,3.564793989,3.732072146
3.708320009,3.744036728,3.648551485
3.708320009,3.636889781,3.484538988
3.708320009,2.946088894,2.875383806
3.708320009,4.364864657,4.39358152
3.708320009,3.395326254,3.526565569
3.708320009,3.146591581,3.374700125
3.708320009,3.962290624,4.01027999
3.708320009,3.024168836,2.816273126
3.708320009,3.688866968,3.654227554
3.708320009,3.354252194,3.425126957
3.708320009,4.128777395,4.135872192
3.708320009,4.134005551,4.329603657
3.708320009,3.919202306,3.95225543
3.708320009,3.422121498,3.173827557
3.708320009,4.154968145,3.964979217
3.708320009,3.697665152,3.623009907
3.708320009,3.880288382,3.743206946
3.708320009,4.844586149,4.879417621
3.708320009,4.037846019,4.336356178
3.708320009,4.213501882,4.150826784
3.708320009,3.933489707,3.959822193
3.708320009,4.862138501,5.090715922
3.708320009,3.350119254,3.237250195
3.708320009,3.478690946,3.728059332
3.708320009,3.198995539,3.502676953
3.708320009,4.029118945,4.145024917
3.708320009,3.371063652,3.483609433
3.708320009,4.423546758,4.326976197
3.708320009,3.862297596,3.941938504
3.708320009,3.484499297,3.530410106
3.708320009,3.183237634,3.254246534
3.708320009,3.929467412,3.929335746
3.708320009,4.225088394,4.351177083
3.708320009,3.430252551,3.94185125
3.708320009,2.847658058,2.874698147
3.708320009,3.870939587,3.720126761
3.708320009,2.79459224,2.516107439
3.708320009,3.323853735,3.407697594
3.708320009,3.779403295,3.806444181
3.708320009,4.422674789,4.304259301
3.708320009,3.284748577,3.395432586
3.708320009,2.901223818,2.711423524
3.708320009,3.180015824,3.290092717
3.708320009,3.994520011,4.148135153
3.708320009,3.744562679,3.403032843
3.708320009,3.71336243,3.851384021
3.708320009,3.346977476,3.204981855
3.708320009,4.357379065,4.451598007
3.708320009,3.121021267,3.031952382
3.708320009,3.735196235,4.049034154
3.708320009,3.874232731,4.078450631
3.708320009,4.261933572,4.472118541
3.708320009,4.254875885,4.320812548
3.708320009,4.001041277,4.160111211
3.708320009,2.525376114,2.7228865
3.708320009,3.765690833,3.991232039
3.708320009,3.353660919,3.228141674
3.708320009,3.629151905,3.819519707
3.708320009,4.252585385,4.137945465
3.708320009,2.990338805,2.965228899
3.708320009,3.805508807,3.591462387
3.708320009,3.68350215,3.756627898
3.708320009,2.863759938,2.974530369
3.708320009,2.778669312,3.115348117
3.708320009,4.032489611,4.216685024
3.708320009,3.739940738,3.536914846
3.708320009,2.881020141,3.11145522
3.708320009,4.261519597,4.274822231
3.708320009,4.803886357,4.833543589
3.708320009,4.027368792,3.89576961
3.708320009,3.743589474,3.706434378
3.708320009,5.449686038,5.353408192
3.708320009,3.764559699,3.561080852
3.708320009,3.353935787,3.549998286
3.708320009,4.266140871,4.604015965
3.708320009,3.059006498,3.190452219
3.708320009,2.970751303,2.904479665
3.708320009,4.246849343,4.318628507
3.708320009,3.298761996,3.320799467
3.708320009,3.172898507,3.176665687
3.708320009,4.692196522,4.922224049
3.708320009,3.75246091,3.609261905
3.708320009,4.250624422,4.211606343
3.708320009,5.194302223,5.037687189
3.708320009,3.064262251,2.739677606
3.708320009,3.597990748,3.320849451
3.708320009,3.752363461,3.64251039
3.708320009,3.265074199,3.255830541
3.708320009,3.156535798,3.180467914
3.708320009,4.06888653,4.07833956
3.708320009,4.473832649,4.39984137
3.708320009,3.237475659,3.219569257
3.708320009,3.832710154,3.762999865
3.708320009,3.924974148,3.631656026
3.708320009,3.984946274,4.072414355
3.708320009,3.651298015,3.721331444
3.708320009,3.58214068,3.461015552
3.708320009,3.007956382,3.113991158
3.708320009,3.828526046,3.520326182
3.708320009,2.596642613,2.912878472
3.708320009,3.789907706,3.337050783
3.708320009,3.157490019,3.180782363
3.708320009,5.16233123,5.075075314
3.708320009,3.38485578,3.470779612
3.708320009,4.56992982,4.733388444
3.708320009,3.581300302,3.596656158
3.708320009,3.830398309,4.129926151
3.708320009,3.566686509,3.867406938
3.708320009,3.451923435,3.465806005
3.708320009,3.644393342,3.64541916
3.708320009,2.683787769,2.861423983
3.708320009,3.321657447,3.648527016
3.708320009,4.127935987,4.140578656
3.708320009,4.556485719,4.475805294
3.708320009,4.475809804,4.535644771
3.708320009,3.006078198,2.867456405
3.708320009,4.504675385,4.466793012
3.708320009,4.15704787,4.101160513
3.708320009,5.107631251,4.830337791
3.708320009,3.822740007,3.722199657
3.708320009,3.951469891,4.074377197
3.708320009,3.453789866,3.75416163
3.708320009,4.179212435,4.189911426
3.708320009,3.031893707,2.778869306
3.708320009,3.23771311,3.740438634
3.708320009,3.537033085,3.423441917
3.708320009,4.322688206,4.383351083
3.708320009,4.683193336,4.677481822
3.708320009,3.246936188,3.107901582
3.708320009,4.020340273,4.310360584
3.708320009,3.905199491,3.713856723
3.708320009,3.757085131,3.732885018
3.708320009,2.322379134,2.399520741
3.708320009,3.121712279,3.454888337
3.708320009,3.740408507,3.337797212
3.708320009,3.518094415,3.745633782
3.708320009,4.104532949,4.144989848
3.708320009,4.522134277,4.552177663
3.708320009,4.021055253,3.98272133
3.708320009,3.355657865,3.764388059
3.708320009,3.138831731,3.275194581
3.708320009,3.100400276,3.072145423
3.708320009,4.171356144,4.252369871
3.708320009,4.273177328,4.287407329
3.708320009,3.782543648,3.813243808
3.708320009,3.141846058,2.937450698
3.708320009,2.468756292,2.562908662
3.708320009,5.458390194,4.783477524
3.708320009,3.613672158,3.889810202
3.708320009,4.140602197,3.886762975
3.708320009,3.060142322,3.389855741
3.708320009,3.767033966,3.667088778
3.708320009,3.738044402,4.041128212
3.708320009,2.468754476,2.544210512
3.708320009,3.581498501,3.889241151
3.708320009,4.030021365,4.018699761
3.708320009,3.00085686,2.946063677
3.708320009,4.143700203,4.170677873
3.708320009,3.653018114,3.573726026
3.708320009,3.460968213,3.532695836
3.708320009,2.574712536,2.685493003
3.708320009,3.454619738,3.504694195
3.708320009,4.459015879,4.397869237
3.708320009,3.261153658,3.152608133
3.708320009,3.624836344,3.653003617
3.708320009,3.884164943,4.051496753
3.708320009,3.225589049,3.027961673
3.708320009,3.329799737,3.448425813
3.708320009,3.76111194,3.701791587
3.708320009,4.060208147,4.221298646
3.708320009,2.999420642,3.257173516
3.708320009,2.974187672,3.104053509
3.708320009,3.793862376,3.65344782
3.708320009,3.33174938,3.112897971
3.708320009,4.898022531,4.579304545
3.708320009,4.040202349,3.738225444
3.708320009,3.271881478,3.093357198
3.708320009,3.784146618,3.815347996
3.708320009,3.427474474,3.442950445
3.708320009,3.252877462,3.105073399
3.708320009,3.739636734,3.602506054
3.708320009,3.267732309,3.533051113
3.708320009,3.752545672,3.674434141
3.708320009,4.601852931,4.511471695
3.708320009,3.447631037,3.639626491
3.708320009,3.611597827,3.615554578
3.708320009,4.301067672,4.05669926
3.708320009,3.787455953,3.863781027
3.708320009,4.259657915,3.961130029
3.708320009,3.223011893,3.344889341
3.708320009,4.224505895,3.909321581
3.708320009,2.600025775,2.999333137
3.708320009,4.065237841,4.245646791
3.708320009,3.960607766,3.93909556
3.708320009,3.390840164,3.344736351
3.708320009,5.369521077,4.794456417
3.708320009,4.374048699,4.640714729
3.708320009,3.195391186,3.210574806
3.708320009,3.522391264,3.664947249
3.708320009,4.631235698,4.513402758
3.708320009,4.457434981,4.539211657
3.708320009,3.415060219,3.170361013
3.708320009,3.026139278,2.87135453
3.708320009,3.176059948,3.088964876
3.708320009,3.54447513,3.5752625
3.708320009,3.380366134,3.510677711
3.708320009,3.865903078,3.787666302
3.708320009,2.196817117,2.052360459
3.708320009,3.389492084,3.681192108
3.708320009,3.835046715,3.892079785
3.708320009,3.460931727,3.232353029
3.708320009,4.240000544,4.228761475
3.708320009,3.496869779,3.608003161
3.708320009,3.840564726,3.86374869
3.708320009,3.653928231,3.910463187
3.708320009,3.505629679,3.289010059
3.708320009,4.924659356,4.569267286
3.708320009,3.975205359,3.922138919
3.708320009,4.09249772,3.977107865
3.708320009,2.871176126,2.790967452
3.708320009,2.417381975,2.834339764
3.708320009,3.605136208,3.614280057
3.708320009,3.936999398,3.995410447
3.708320009,4.421643116,4.494462883
3.708320009,3.017326827,2.931225974
3.708320009,2.864690347,2.955986544
3.708320009,2.89775324,2.778959878
3.708320009,4.791637319,4.356148716
3.708320009,4.982008856,4.64037759
3.708320009,2.938110926,2.984716898
3.708320009,2.784044949,2.741016834
3.708320009,3.160446854,2.899078356
3.708320009,3.708428437,3.829850611
3.708320009,2.120349921,1.844493302
3.708320009,5.214942976,5.312373989
3.708320009,3.161584311,3.135322282
3.708320009,4.485948261,4.348349857
3.708320009,3.624002148,3.697869603
3.708320009,3.817208342,3.587113626
3.708320009,3.887791505,3.913894321
3.708320009,3.735093325,3.645772334
3.708320009,3.697632203,3.666662698
3.708320009,3.616452077,3.818578464
3.708320009,4.548764959,4.614140654
3.708320009,2.898741209,2.968039026
3.708320009,3.906943899,3.931709206
3.708320009,2.810024406,2.570292044
3.708320009,4.019885888,4.042687787
3.708320009,3.821362846,3.843047454
3.708320009,3.394099109,3.415763677
3.708320009,4.421307876,4.158689181
3.708320009,4.21136684,4.189464809
3.708320009,3.641091858,3.942254207
3.708320009,3.511187146,3.43304125
3.708320009,3.403126537,3.380789855
3.708320009,3.500946175,3.681936052
3.708320009,3.503118462,3.275351209
3.708320009,5.215518493,5.072520069
3.708320009,4.30851219,4.592073863
3.708320009,4.026078859,3.8959393
3.708320009,2.850002264,2.709201183
3.708320009,3.598863108,3.660811821
3.708320009,3.461914034,3.510490345
3.708320009,4.459697666,4.394321144
3.708320009,4.577131083,4.494496288
3.708320009,4.480015556,4.506451679
3.708320009,4.81015812,4.777828349
3.708320009,4.031522247,4.141580443
3.708320009,4.670708978,4.498383442
3.708320009,3.847455349,3.894794803
3.708320009,3.643183388,3.751180273
3.708320009,3.606983798,3.773016701
3.708320009,3.826189687,3.805521307
3.708320009,3.366444416,3.396046625
3.708320009,3.810471326,3.995665628
3.708320009,4.971799207,4.873902345
3.708320009,4.188481807,4.270691417
3.708320009,4.213095047,4.228035021
3.708320009,3.718016163,3.862231789
3.708320009,2.909219393,3.179188366
3.708320009,4.208245417,3.909603263
3.708320009,3.251996333,3.180137244
3.708320009,4.228208007,4.255130833
3.708320009,2.930907131,3.131493212
3.708320009,3.139170148,3.135901674
3.708320009,3.466661622,3.588517976
3.708320009,2.381137761,2.451008899
3.708320009,3.023853452,3.26990309
3.708320009,4.263168822,4.111796074
3.708320009,3.524467829,3.635074916
3.708320009,4.503290851,4.280268832
3.708320009,4.260183174,4.023853051
3.708320009,2.98448089,3.2546501
3.708320009,3.349521002,3.355693582
