P_1_7,P_2_7,P_3_7,P_4_7,P_5_7,P_6_7,P_7_7
3.714403282,4.017374014,4.106972061,2.275519243,2.582072415,2.531832442,2.271224709
3.714403282,4.442612615,4.064949594,3.735145645,3.965170633,3.643773031,3.456360162
3.714403282,2.08677993,2.360844886,3.232620658,3.358922007,2.538009721,2.491551435
3.714403282,2.482963341,2.758916697,1.599144426,1.491187644,1.889012738,1.759483592
3.714403282,3.13048175,3.14835004,4.081889005,4.129720196,4.293799321,4.514979755
3.714403282,3.214907307,3.2278527,1.924139301,1.792555332,1.675139783,1.616741214
3.714403282,2.64411637,2.937839749,3.366285282,3.28682847,3.029932834,2.963758795
3.714403282,4.637042569,4.625476306,3.585557827,3.212764896,3.036854903,2.780483991
3.714403282,4.478714886,5.003998402,4.03732209,4.182531604,4.202546839,4.444333878
3.714403282,3.331910358,3.071095092,3.630731244,4.169643638,3.902947305,3.867806267
3.714403282,3.600592612,3.743795758,4.293215496,3.914838623,3.66410983,3.75870851
3.714403282,3.773262682,3.513916929,2.91182368,2.215730564,1.882388439,1.94154078
3.714403282,3.889164148,3.748322218,3.341964863,2.929953087,2.792528928,2.647424926
3.714403282,2.900780009,2.845724085,2.559536264,3.430370152,3.392275443,3.507972739
3.714403282,3.514160502,3.5567476,2.983628617,3.456709485,2.84647325,3.235875571
3.714403282,4.945678444,4.985892725,4.49523199,4.360523208,4.420472047,4.556839426
3.714403282,4.636700447,4.43707943,5.268707083,5.266919647,5.372166918,5.446907893
3.714403282,4.909912304,4.444389962,3.330497966,3.529389102,3.283527807,2.41801279
3.714403282,4.26461651,4.031353943,3.741152616,4.642710831,4.671851395,4.600505937
3.714403282,3.691282554,3.897701857,4.233181544,4.466042203,4.67169377,4.540876564
3.714403282,5.141537516,5.086596653,6.130521412,6.200764165,6.280778156,6.144213475
3.714403282,2.837120346,3.101584463,1.903993771,1.839076208,2.032461326,2.273109599
3.714403282,4.110401167,4.252935591,3.249890931,2.499781664,2.501537879,2.409441276
3.714403282,3.290260327,3.330224074,2.96335011,1.603414687,1.337319748,1.273210023
3.714403282,4.725092615,4.54451573,4.23824926,4.389834101,4.016733736,4.322669351
3.714403282,3.378530605,3.329957595,4.027433197,3.999911359,3.992738027,3.842953866
3.714403282,2.501292094,2.478532157,1.906942458,1.5642577,1.613529919,1.819480612
3.714403282,3.377187067,3.37890874,3.469453144,2.948031485,2.549176158,2.246502857
3.714403282,2.904136009,2.786131729,4.211086693,4.497664355,4.145820923,3.737345359
3.714403282,4.039360137,4.159008161,5.158117342,5.324744371,5.37103527,5.436213329
3.714403282,4.305125609,4.349238141,3.935363381,4.66396297,4.662370681,4.83026285
3.714403282,3.489853413,3.870735488,2.723580191,3.389436083,3.096452082,2.80655079
3.714403282,2.503571954,3.012410914,3.744159789,4.105257041,4.2492029,4.829475256
3.714403282,3.109685805,3.274003164,3.418806704,3.191894221,2.723364914,2.606751735
3.714403282,3.529845546,3.572933364,2.442225777,1.736409787,1.876877778,1.490758573
3.714403282,2.154649319,1.978547502,2.102420334,2.209360117,2.211281577,1.800638419
3.714403282,4.366818744,4.109356552,3.191090007,2.974079159,2.773213779,2.766370486
3.714403282,3.484138286,3.496208208,3.550212981,3.849153805,3.654984008,3.749418083
3.714403282,3.743307529,3.4902238,2.445548017,3.093613622,3.355882967,3.148922804
3.714403282,4.424600727,4.246487452,4.553664872,5.085503519,5.14385673,5.481844906
3.714403282,3.262345333,3.45836232,4.949296068,4.895487159,4.868665632,4.759322434
3.714403282,3.267408697,3.194774095,3.764695273,3.353712744,3.472088841,3.56811614
3.714403282,3.049335935,2.96906971,2.154048176,2.054262624,2.183180547,2.633333821
3.714403282,3.841409106,3.774321152,3.502414808,3.655037499,3.551637354,3.654470681
3.714403282,3.775232013,4.09795281,4.79967446,4.063589008,4.020206805,3.741987217
3.714403282,2.676670036,2.805805078,3.986199023,2.376496478,2.288124296,2.246706568
3.714403282,3.023066458,3.214436984,4.650538012,4.523204508,4.64732355,4.956227568
3.714403282,5.166685532,5.2429813,5.422813518,5.065158499,5.194751506,5.045144114
3.714403282,3.000311003,3.193247331,3.228932908,3.925895902,3.763354309,3.859583058
3.714403282,4.42084097,4.390167111,4.614054279,4.624881292,4.783383653,4.367285907
3.714403282,4.581392429,4.277270024,4.263397307,4.098508274,4.621390214,4.522980114
3.714403282,3.783571556,3.586753903,3.361283078,3.472515887,3.44990591,3.561024413
3.714403282,3.929599773,3.969260383,4.965471669,4.761446405,4.828226835,4.672296283
3.714403282,3.765301742,3.82131921,2.813789231,2.829756981,3.001475093,3.190348581
3.714403282,3.383908983,3.462624461,3.704073087,4.082914369,4.171015964,4.155521236
3.714403282,3.974047724,3.821289902,3.724872662,2.472048554,2.576033967,3.192847426
3.714403282,4.003775073,4.010518783,2.602433967,3.017766183,2.795479128,2.569748271
3.714403282,3.849224837,3.786325244,4.464757178,3.962187872,3.569275934,3.519661423
3.714403282,4.731919106,4.479294437,4.862724963,4.327390598,4.114101803,4.165700968
3.714403282,3.607663402,3.803359052,4.028169882,3.88646373,3.956830835,4.213765054
3.714403282,3.63033117,3.370815148,2.06435273,3.211657166,3.420893916,3.410806434
3.714403282,4.015097735,4.007794011,3.924398006,3.770627803,3.58060916,3.480780508
3.714403282,3.186808003,3.516583131,4.881225053,4.637855246,4.711945305,4.486031512
3.714403282,2.882325817,2.572914564,3.182559448,3.065985151,3.375644842,3.395309223
3.714403282,3.252110606,3.169537827,2.567848179,2.554871528,2.369625998,2.162734216
3.714403282,3.9004791,3.855217972,4.409777647,4.962376848,4.985023569,4.768030666
3.714403282,3.6977054,3.780940826,2.999925858,2.563904627,2.796793401,2.64443322
3.714403282,3.986409824,3.860742596,4.033644533,4.398901849,4.556986938,4.857116199
3.714403282,3.796885942,3.804417595,4.251196806,3.680889168,3.824412135,4.199542611
3.714403282,3.231151858,2.94718889,3.915530162,3.153448789,3.166441377,2.905396106
3.714403282,3.790013348,3.76261121,1.541026831,1.599890956,1.682080512,1.514699684
3.714403282,4.190534364,3.981625422,5.383594438,6.0356365,6.286692118,6.206977749
3.714403282,4.365569521,4.328986342,4.993462441,5.499120734,5.464607868,5.543336352
3.714403282,3.669228608,3.66081299,2.231044217,2.231578701,2.1480792,2.165549134
3.714403282,3.069755901,2.751792647,3.210629858,2.800028541,3.315321869,3.278109608
3.714403282,3.555799909,3.813449872,3.894207147,3.767109074,4.140760395,4.06440939
3.714403282,3.918332296,3.704073932,2.403261008,2.783441427,3.154035568,3.125310899
3.714403282,3.612960847,3.609208323,4.370675382,4.164053306,4.377297173,4.891504761
3.714403282,3.472464721,3.005746503,2.949508322,2.858209533,2.926209644,3.347500624
3.714403282,2.259709554,2.144695493,1.603908765,2.089927695,2.043610668,2.181494839
3.714403282,3.643865035,3.945127396,4.234793417,4.558404282,4.426078037,4.086921091
3.714403282,3.164382644,3.354469953,4.289870695,4.850859817,4.840163758,4.729632819
3.714403282,2.288407561,2.348477359,2.303648345,2.474618454,2.37547711,2.496568689
3.714403282,3.87900857,3.880387117,4.405688803,4.921350585,4.672836349,4.654557363
3.714403282,4.32969332,4.097447206,5.367280101,5.4655109,5.536142412,5.504908406
3.714403282,4.001636101,4.075064526,4.416835414,4.695707996,4.684475402,4.52369197
3.714403282,3.432977787,3.450836806,4.621392219,4.794666661,4.704244149,4.298929377
3.714403282,3.987834546,3.914721748,4.15168134,3.841500482,3.925154533,4.263858102
3.714403282,4.040323379,4.039123164,4.042438355,4.409381188,4.296527919,4.001671458
3.714403282,4.02092932,3.660557533,3.238820412,3.390090843,3.749680415,3.968227565
3.714403282,3.29715067,3.459960312,3.800256841,3.131579859,2.775140729,3.039639126
3.714403282,2.805103738,3.220837307,4.237652935,4.516969663,4.629920601,4.307806601
3.714403282,3.42765096,3.343011509,3.039139536,2.752962547,2.899725894,3.135736158
3.714403282,2.198686076,2.17686419,3.1928795,4.155861545,3.952275394,4.20174442
3.714403282,4.130300743,3.78769437,3.037160999,3.689409008,3.394381162,3.499468916
3.714403282,3.275374657,3.422314562,4.681869615,4.240586845,4.522141345,4.664740782
3.714403282,3.519689568,3.705951945,3.911637085,4.054482246,4.348848117,4.745468045
3.714403282,4.696552036,4.737242278,4.393060808,4.199587807,4.417855046,4.273011391
3.714403282,3.382036923,3.367280082,4.237266567,3.636166272,3.572679537,3.689867692
3.714403282,3.24587556,3.782802067,2.741165037,3.157806539,3.369614199,3.819295849
3.714403282,4.659856277,4.625151848,4.611067725,4.421979311,3.899222061,3.550445718
3.714403282,4.127017096,4.297137512,2.263139179,4.023737352,3.831377435,3.937716898
3.714403282,3.852973995,3.656169025,4.170660109,4.79662071,4.767004969,4.886039072
3.714403282,2.745014839,3.10098928,3.001371329,4.246745111,4.29295962,4.63709732
3.714403282,4.629144645,4.695379051,4.389478256,4.080962445,3.929678872,3.840026119
3.714403282,4.046137987,3.931395891,4.167818296,4.310750125,4.118204305,4.681088095
3.714403282,2.341807432,2.492539465,3.791884458,3.643511713,3.389228486,3.335830713
3.714403282,3.09099856,2.904275668,1.93063183,1.627248222,1.663621102,1.695454569
3.714403282,2.637190049,3.01391763,4.016735215,4.551134453,4.397779384,4.86028459
3.714403282,4.686974778,4.501696236,4.832351263,4.243032729,4.269114689,4.394984225
3.714403282,3.831973293,4.126076472,4.490688617,4.092137215,4.255747446,4.052205068
3.714403282,2.88627708,3.102244167,3.250404974,3.336063539,3.690680179,3.937509939
3.714403282,4.218678901,4.17529014,4.93159342,5.270928854,5.350774414,5.601466543
3.714403282,3.652095884,3.515635126,2.016653531,1.448391977,1.518110991,1.741876866
3.714403282,4.327215621,4.610538436,4.495752829,5.029732857,4.794532408,4.842245622
3.714403282,4.083200644,3.995661224,4.638851719,5.034635357,4.779570397,4.656621076
3.714403282,4.179031952,4.016694394,3.977680351,3.837811288,3.561849856,4.354398767
3.714403282,3.992286866,4.186668568,2.383852518,2.238865033,2.200938782,2.608637883
3.714403282,4.515949615,4.695086373,4.857687611,4.775931628,4.462985742,4.655909501
3.714403282,3.030490665,3.378632566,3.149044289,2.886022109,3.173142054,3.575615351
3.714403282,3.091641819,2.930920177,3.610837579,4.354238568,4.465837878,4.406658464
3.714403282,3.247148355,3.244800086,4.315919424,4.382724477,4.868108525,5.122036808
3.714403282,4.631180427,4.741917948,3.818392658,3.888349965,3.868128655,3.956659603
3.714403282,4.007623061,3.757343376,4.077136701,4.203300437,4.26199084,4.641793305
3.714403282,4.737810591,4.618403028,3.800874811,3.810243866,3.738680105,3.200750217
3.714403282,4.351950973,4.500841963,4.770685182,3.893882508,3.983490267,4.105545593
3.714403282,4.04590174,4.089016376,4.76157909,5.850089235,5.654552555,6.011939068
3.714403282,3.604163494,3.942636963,5.952312071,5.993769356,5.830046083,6.208117256
3.714403282,4.281677934,4.028807171,4.381329694,4.204887505,4.014080412,4.514028217
3.714403282,4.283947279,4.177063596,5.016305798,4.48135938,4.379774057,4.618076727
3.714403282,4.38444216,3.88468282,4.3680683,4.548220184,4.437717923,4.968543505
3.714403282,2.741674742,2.344988569,2.728862778,3.228633895,3.67809978,4.171169373
3.714403282,3.184548362,3.156164316,4.230331159,4.516814898,4.952058784,4.858178139
3.714403282,3.296115651,3.274564495,3.402032856,3.648226519,3.169010875,3.468922495
3.714403282,3.593390826,3.85939052,3.935618191,3.95495285,3.920436605,4.465442064
3.714403282,4.015555139,3.949161638,4.077414714,4.008152442,4.055600165,4.126779875
3.714403282,3.321196279,3.204906146,1.869132267,0.771912691,0.868953143,0.651438231
3.714403282,4.918892652,4.938860189,5.320268408,5.614252612,5.804144316,5.296655508
3.714403282,3.214413051,3.272352559,4.601865241,5.059458034,5.018607811,4.848370042
3.714403282,3.952258359,4.012219831,5.032122008,5.347399819,5.6996251,5.783227262
3.714403282,4.508980465,4.356190115,3.884124511,3.450264067,3.848158829,3.643745718
3.714403282,4.114273539,3.874024919,4.429920808,4.07174855,4.211709768,3.678410147
3.714403282,3.976973856,3.956029701,3.448669086,4.044132626,3.60882608,3.43010633
3.714403282,3.523861213,3.686342721,2.857278706,3.323364436,2.975863187,2.980111595
3.714403282,4.318043702,4.323969901,3.188944931,3.411723588,3.35336837,3.187632155
3.714403282,4.079424977,3.764417863,2.816878729,2.688608842,2.36992873,2.05858217
3.714403282,4.508854633,4.180177939,4.293823258,4.206616717,4.223910178,4.194331843
3.714403282,4.760450566,4.857180616,4.616266669,4.842120664,4.670773031,4.359385258
3.714403282,4.030309312,4.23175975,3.771685519,3.835611844,4.255743599,4.397981895
3.714403282,4.261610388,4.32395457,4.238124554,4.280462484,4.071488405,4.312826211
3.714403282,4.403117911,4.343581438,3.721434961,4.406238457,4.655132082,4.31628955
3.714403282,3.879449316,3.75905376,5.022420435,4.807608586,5.069143448,5.398693219
3.714403282,2.790241259,2.980566537,3.26669252,3.180705577,3.156778364,3.178372951
3.714403282,3.984276089,4.372619258,4.21441581,4.721484089,4.261333423,3.854352539
3.714403282,3.796642343,3.72654092,4.322267414,4.212908967,4.296795698,3.969618898
3.714403282,3.531622384,3.462381106,3.878549452,4.308564599,4.693956385,4.378616151
3.714403282,5.373998929,4.914216382,5.192900408,5.378857604,5.513816286,5.071671938
3.714403282,4.144922198,4.234713268,3.81646433,4.569740881,4.540252782,4.988444967
3.714403282,4.120964167,3.75446737,3.392757542,3.329308522,3.325879987,2.831612689
3.714403282,4.065394933,3.670446666,3.65213181,3.821779179,3.829150245,4.279077123
3.714403282,3.950521218,3.884360373,3.798480725,3.728154337,3.70653094,3.503728987
3.714403282,3.214587637,3.412369264,3.534723103,3.308139642,3.364261735,3.307538667
3.714403282,4.182020556,4.012770574,3.889189975,3.641410967,3.425359955,3.713478816
3.714403282,3.723604471,3.840319532,5.881955202,5.855824756,5.58977032,5.632460818
3.714403282,2.883671417,2.976796239,1.090538696,0.921958583,0.915164832,1.018899901
3.714403282,4.503077805,4.504343627,4.354691157,3.869502527,4.009952667,3.909098226
3.714403282,4.503325536,4.224779728,4.730942403,5.169091934,5.401793478,5.562885315
3.714403282,3.689632381,3.947491786,5.062339818,4.76311497,4.280520634,4.282494371
3.714403282,3.914889372,3.887406082,4.442297765,4.757616598,4.719864469,4.489087533
3.714403282,2.850757291,2.946392396,2.894985847,2.800365044,2.689313397,2.997069496
3.714403282,3.753982153,3.588867314,3.954082504,4.240519029,4.231615383,4.206627987
3.714403282,3.202711791,2.977319653,2.124180826,1.83125699,1.826281606,2.035295075
3.714403282,3.613236338,3.782688133,3.831624528,3.966730797,3.686960358,3.493269395
3.714403282,3.364147933,3.142260015,3.733764114,3.441347718,3.401419259,3.498880273
3.714403282,2.979600639,2.869660615,3.853069291,4.030511919,3.978472731,4.086748051
3.714403282,3.961699994,4.187618516,4.91629855,5.027189542,5.255007358,4.729571308
3.714403282,4.326672408,4.551869419,5.027761895,5.028415757,4.740235177,5.034311435
3.714403282,4.580774809,4.360098127,3.59957213,3.51272389,3.749604765,3.888782743
3.714403282,3.843430054,4.070196039,2.527036846,2.243730793,2.642206861,2.939232568
3.714403282,4.462807676,4.619089824,5.073686913,4.900311304,4.979485255,4.628928817
3.714403282,3.320485124,3.721750486,3.812698319,3.870028614,4.114191385,4.180691681
3.714403282,4.694941274,4.720340807,5.375578848,5.840195588,6.464831248,6.064717117
3.714403282,3.430017146,3.428546104,4.468112035,4.28274595,4.594232811,4.687631585
3.714403282,3.443879637,3.632537764,3.891790309,3.571499568,3.535455182,3.379253175
3.714403282,3.611559078,3.78333451,2.78652866,2.708286012,3.20132423,3.119704087
3.714403282,3.917702052,4.13807645,4.177274097,4.051130105,3.795545415,4.173203618
3.714403282,4.059449041,4.191577689,6.021273824,6.34702911,5.909343812,5.948966331
3.714403282,3.948647932,4.232673953,5.068844266,5.090342098,4.792907215,5.06948586
3.714403282,4.286982477,4.287089086,4.438013752,4.934121041,4.970104908,5.168102588
3.714403282,4.826356242,4.481456801,5.968723838,5.63437399,5.085953089,5.694868577
3.714403282,3.329864522,3.163432199,4.047844791,4.071593255,4.145587446,3.511532068
3.714403282,4.250008472,4.2558343,5.068676731,4.994660796,4.53299568,4.416409016
3.714403282,3.642556181,3.829636355,4.687955188,4.995617614,5.266307306,5.438826938
3.714403282,3.830195939,3.777993192,3.710127773,2.746841018,2.931163894,2.909904201
3.714403282,3.495689362,3.237736467,2.461542435,2.808929174,3.050485541,3.107618133
3.714403282,4.836597428,4.301448194,3.362899802,3.289641226,3.64596106,3.545601154
3.714403282,4.562852492,4.671488793,6.185970241,5.817976182,5.328345796,5.352172691
3.714403282,3.555223177,3.812207143,2.276625988,2.378337364,2.124215309,1.847762057
3.714403282,4.260343973,3.885458707,4.064460332,4.092242772,4.220994298,4.319257231
3.714403282,3.472040537,3.534745894,3.030275178,3.801276778,3.475596397,2.909501983
3.714403282,3.483084676,3.465779797,4.416429506,4.104547687,4.224024665,4.158561631
3.714403282,3.131670933,3.180315254,3.012772614,2.470280649,3.094250199,3.481423459
3.714403282,4.691323331,4.479859427,4.878198087,5.168591502,4.999209681,5.13917931
3.714403282,4.266025111,4.025459232,4.037392266,3.111309128,3.209246822,3.849018421
3.714403282,3.103071749,2.983973252,3.55957675,3.70768472,3.695510339,3.889097179
3.714403282,3.141532219,3.110817121,1.474808775,1.715258809,1.909147415,2.223325154
3.714403282,4.393750347,4.868204644,4.656965818,5.332960534,5.828333651,5.454907243
3.714403282,3.672838933,3.731012787,4.844932229,4.71762402,4.248346875,4.149884978
3.714403282,3.567484171,3.816647927,4.51977882,4.695073941,4.678901249,4.513506123
3.714403282,3.266021426,3.189463376,2.399234764,3.082608046,3.337850254,2.809215386
3.714403282,3.826207541,3.890621869,4.524158524,4.430883289,4.547710945,4.574934883
3.714403282,4.107076165,3.96431575,4.489672411,4.786397873,5.179076099,5.243729063
3.714403282,4.023855652,4.226889869,4.700782914,4.187779234,4.186206474,4.822459395
3.714403282,2.601259989,2.707449199,4.001778346,4.219016246,4.059445868,3.996896995
3.714403282,3.358146204,3.503913783,3.1717625,3.037063928,3.184951754,2.93564981
3.714403282,4.923783977,4.800517209,4.565133815,4.73356131,4.827017191,4.710391293
3.714403282,4.480136308,4.202771947,3.200964425,3.07515888,3.005836422,2.680982765
3.714403282,3.759159479,3.745553384,3.767804208,4.179961455,3.932872088,3.861964892
3.714403282,3.17496552,3.290448822,3.433098686,3.154141949,3.218475002,2.935542037
3.714403282,4.155878948,4.122052219,4.616556201,4.597312093,4.498670752,4.459482483
3.714403282,3.434640198,3.812856736,4.188923227,3.970832534,3.837589813,3.9642097
3.714403282,3.94801425,3.760945938,4.314112792,4.462915182,4.29021956,4.45996956
3.714403282,3.149054298,3.059199715,2.664251958,2.685114948,2.653471988,3.004237731
3.714403282,4.508362543,4.414589946,4.549357531,5.589136592,5.947764803,6.358881796
3.714403282,4.080951152,4.166592157,5.311121407,5.166657523,5.360785203,5.018317108
3.714403282,3.817165976,3.450269442,2.66958192,3.149451115,3.123274296,3.047301226
3.714403282,4.432690238,4.271617311,3.8345934,3.482158719,3.107021044,3.536601083
3.714403282,3.927853401,3.604016516,2.453165495,1.969261134,2.346220914,2.453495645
3.714403282,2.163601226,2.316235322,3.583078453,2.730187008,2.833442554,3.28775699
3.714403282,4.189292703,4.156754126,4.902309364,4.679642238,4.555479822,4.672761968
3.714403282,4.211736638,4.053612214,4.290049889,3.420124773,3.906733126,3.573927511
3.714403282,4.46899558,4.303654408,3.962701025,3.516995125,3.603725456,3.579470886
3.714403282,4.648382182,4.638614614,4.771875306,5.431947763,4.97920523,4.815508865
3.714403282,3.634499556,3.329999212,3.335813334,3.086580062,3.124290566,3.034203644
3.714403282,3.410965105,3.247049729,2.707595236,2.36557077,2.411535723,2.133180795
3.714403282,4.633682641,4.489563704,4.858340917,5.128926889,5.434274294,5.518203595
3.714403282,3.364233936,3.28166445,2.830498389,3.230385911,3.069298133,3.190044301
3.714403282,3.935029072,3.905161438,4.272637067,4.418812574,4.685195433,4.543975484
3.714403282,3.037232378,3.066390413,3.561541198,4.094803477,3.655651907,3.41594409
3.714403282,3.478374398,3.369744254,2.423550432,2.085138559,1.955474021,1.898818421
3.714403282,4.470150921,4.265258295,3.471203013,3.296017277,3.287926823,3.281034178
3.714403282,3.874733771,4.342291866,5.574873446,5.996834326,6.2422445,5.621439774
3.714403282,4.439981358,4.473225369,5.026100598,5.334707506,4.906110084,5.266741785
3.714403282,3.771406305,3.893078435,3.346169966,3.407309324,3.468516051,3.561916142
3.714403282,3.903942187,4.214494334,3.396158233,3.19445348,2.989526512,2.939855273
3.714403282,4.131145874,4.277379805,4.226443466,4.059310345,4.166063866,4.006905549
3.714403282,3.811070988,3.763687806,4.590991948,4.923317618,4.935081074,4.63830306
3.714403282,3.210605205,3.429276663,3.334822758,3.542871904,3.868128522,3.845634153
3.714403282,3.574532105,3.357931266,2.163515567,2.250010246,1.945164896,2.508181395
3.714403282,3.86210723,3.89607524,4.266255819,3.441734562,3.683359523,3.795269162
3.714403282,4.071232176,4.052957433,4.754779656,4.927773097,4.947130322,4.904841527
3.714403282,3.593334557,3.420804331,3.111225453,2.888857556,2.930842261,2.870412684
3.714403282,4.979425621,5.149068651,4.599612251,5.374122187,5.009039448,5.059241826
3.714403282,4.12339105,4.220040481,4.85442154,4.988017305,4.658772022,4.528016036
3.714403282,3.768204342,3.815446478,3.934160259,4.077412528,3.82262886,4.333675734
3.714403282,2.401644886,2.560862753,2.933902031,3.157634036,2.855943306,2.739003161
3.714403282,4.138846653,4.118537558,3.307399511,2.840444023,2.983527295,3.078441448
3.714403282,4.824613139,4.583155564,3.593331718,3.432903341,3.34599326,3.481974843
3.714403282,2.688026001,2.489544739,3.629913059,4.166205378,4.072277103,4.409215662
3.714403282,3.427846636,3.541644933,2.349156475,2.299815599,2.036741314,2.141527145
3.714403282,3.560677857,3.524139131,4.097851201,4.201824206,3.764827492,3.759871634
3.714403282,3.776168413,3.518051725,5.437800245,5.583353712,5.369873249,5.552362093
3.714403282,3.689657441,3.844839182,3.63013459,3.858439991,3.917287733,3.628669789
3.714403282,3.971982988,4.09258698,4.30558062,4.605958406,4.262139497,4.755521042
3.714403282,4.464553706,4.648111825,5.137848363,5.451603487,5.193072263,4.98764583
3.714403282,3.950233213,4.007853336,4.469290469,4.456381022,3.931984512,3.909650519
3.714403282,5.263087411,5.064561355,5.431874697,5.051939842,5.065939927,4.761526103
3.714403282,4.012111341,4.030343845,4.587644737,4.527861033,4.585542368,4.097584029
3.714403282,4.942979247,5.148927146,5.430537888,6.064520034,5.632082752,5.441319619
3.714403282,3.080732883,2.828734936,3.047022889,3.804593894,3.438723346,3.537965233
3.714403282,2.814840032,2.719587233,2.777032156,1.437716162,1.554975187,1.820453991
3.714403282,3.490556405,3.219836171,3.772659406,4.117930196,4.033303071,4.166260116
3.714403282,4.074344577,4.10917856,4.454665388,4.618793815,4.204582189,3.932616566
3.714403282,3.997906754,4.392096862,4.497823582,5.708871256,5.508061897,5.63579276
3.714403282,3.791369411,4.194015463,3.598723374,4.043056434,4.218930308,4.482237312
3.714403282,3.582372644,3.70441183,3.52544505,3.509669127,3.531285525,3.438572753
3.714403282,3.74477396,4.151570955,3.885586368,4.099665289,4.057558667,4.241434305
3.714403282,3.84396865,3.820290444,4.351527843,4.341354483,4.337157042,4.579768328
3.714403282,3.065547778,3.247322827,5.312686542,5.412756697,5.653762146,5.594147464
3.714403282,4.319360919,4.159300518,5.316829496,5.306578103,5.348534661,5.289690323
3.714403282,3.551836031,3.699937207,3.657838552,3.382703175,3.213786546,3.165748705
3.714403282,3.574417917,3.395565808,3.417137942,3.937202011,3.881535719,3.821449833
3.714403282,3.501373166,3.559107684,2.229605913,2.562721171,2.227835867,1.776577066
3.714403282,3.188305476,3.381135062,2.353213906,1.902414297,2.36546349,2.559980392
3.714403282,3.519669991,3.355101307,3.34813536,4.016513081,3.965313183,4.009750977
3.714403282,4.216424979,4.214014978,4.23576525,4.63589524,4.578727152,4.656162785
3.714403282,3.091426575,3.180907449,2.360315154,2.519702299,2.675531032,2.84793824
3.714403282,3.823182008,3.703716835,4.115405942,4.150634354,3.936545853,4.137403862
3.714403282,2.81777009,2.861781978,3.782673661,3.568798571,3.23167448,3.428965855
3.714403282,4.552339231,4.34323471,4.036246785,4.408234484,4.588213206,4.675968955
3.714403282,3.79510573,3.770903909,3.288533519,3.915095089,4.146500984,4.353519058
3.714403282,3.4514124,3.127896416,3.275900027,3.553963608,3.987253506,3.521970441
3.714403282,3.471293845,3.445283925,4.196487489,3.770727152,4.104001089,4.069768081
3.714403282,3.076560012,3.235532469,2.016089834,1.788734826,1.861999392,2.221867627
3.714403282,4.115193511,4.024024427,3.190827053,3.292603175,3.380816528,3.768037677
3.714403282,3.477198988,3.346693334,3.643536289,3.510424973,3.285454831,3.17729472
3.714403282,2.930859614,2.760771377,4.725143262,4.885276421,4.597541204,4.628601241
3.714403282,3.725895038,3.918810481,3.822367675,4.038662661,4.167667868,3.923282831
3.714403282,4.754907747,4.30889323,5.339415693,5.648013236,5.976470374,5.789149147
3.714403282,4.438871012,4.482277554,3.823090055,3.906520525,3.730911244,3.34398066
3.714403282,4.699347975,4.807241978,3.863047921,4.198499839,4.212756698,3.769633236
3.714403282,4.415003081,4.26181434,4.469484696,4.906838244,5.089252608,5.106477555
3.714403282,3.937726255,3.86306387,3.656364911,3.863134114,3.630660782,3.753589126
3.714403282,3.48415445,3.549306029,3.097189621,2.993044571,3.471745324,3.080110905
3.714403282,3.039654639,3.231583424,3.197754643,3.310758911,3.265063851,3.12016552
3.714403282,3.750831023,3.886907997,3.888928531,4.545432232,4.273181667,4.178481337
3.714403282,4.629121508,4.652765215,4.863777418,4.932964934,5.066268689,5.144512739
3.714403282,3.111374088,3.226760298,3.980864062,4.495070119,4.702203013,4.552684318
3.714403282,4.680444032,4.462635488,4.912425562,5.493789047,5.698537939,5.761695138
3.714403282,3.989379498,3.935504016,2.753908291,2.88925747,3.029254273,2.846279304
3.714403282,2.808003291,2.906917036,2.834538946,3.024455076,3.066902364,3.097548477
3.714403282,3.195361416,3.35945249,3.682209075,4.517043141,4.141463358,4.310263546
3.714403282,3.808275043,3.594799976,4.179420085,3.344260466,3.263769269,3.773840173
3.714403282,3.948842345,3.794977247,3.021335704,3.018633433,2.752929175,2.730105715
3.714403282,3.998687901,4.198954391,3.142690521,2.332152662,2.014165878,2.121298968
3.714403282,4.033831659,3.823863288,4.209939238,4.155931276,4.109773119,3.842786407
3.714403282,3.278578408,3.158783747,2.420883999,2.563104035,2.547385908,2.898549348
3.714403282,5.23764803,4.887261749,3.844112998,3.81685414,3.386649217,3.665176596
3.714403282,3.931777565,4.145181585,4.6372798,3.978813888,4.119769269,4.121120228
3.714403282,3.430617366,3.485270468,4.283274427,4.632343882,4.756477834,4.820991526
3.714403282,4.914221922,4.610789706,5.386577869,5.014354644,4.89942835,4.576707261
3.714403282,3.743862878,3.781797023,3.686660189,3.87112323,3.578552384,3.136174105
3.714403282,3.736126956,3.836477185,2.661066045,2.988452358,2.795217777,2.736334045
3.714403282,4.059058811,4.374615031,4.871958703,4.845336147,4.736518495,4.466432119
3.714403282,3.885218207,4.071393113,3.752225432,3.345558792,3.206917548,3.196870921
3.714403282,4.321311571,4.266862581,4.487364166,4.176399593,4.078824052,4.162336695
3.714403282,5.014941129,4.817003929,5.023390025,4.621410836,4.755345747,4.666077718
3.714403282,3.479145608,3.525367477,2.803730276,3.075995661,2.896073713,2.48067487
3.714403282,3.2086904,3.531669227,4.232680644,4.504062206,4.731998698,4.526247282
3.714403282,3.900094722,3.963117527,4.648521074,4.565949409,4.314590903,4.012475881
3.714403282,4.571844899,4.581887232,5.261582487,5.064915521,5.010976029,4.570152214
3.714403282,4.473981548,4.615961852,4.22751394,4.583263408,4.253764447,4.518443659
