P_1_2,P_2_2
3.653214072,3.250876487
3.653214072,2.442704505
3.653214072,3.119691922
3.653214072,3.945300155
3.653214072,2.932495713
3.653214072,3.277866715
3.653214072,3.439588584
3.653214072,4.87305332
3.653214072,4.124124806
3.653214072,3.572141294
3.653214072,3.381219385
3.653214072,3.847178438
3.653214072,3.339641549
3.653214072,3.61541317
3.653214072,3.214864157
3.653214072,3.001516606
3.653214072,3.239954251
3.653214072,3.643993159
3.653214072,2.460241999
3.653214072,3.514338235
3.653214072,2.355325787
3.653214072,2.750266066
3.653214072,3.427667639
3.653214072,3.820178593
3.653214072,3.705471257
3.653214072,3.687285775
3.653214072,2.925515795
3.653214072,3.466615284
3.653214072,4.168093966
3.653214072,2.380392752
3.653214072,3.051354605
3.653214072,2.314191907
3.653214072,4.049116945
3.653214072,4.650845491
3.653214072,3.0514984
3.653214072,4.456248535
3.653214072,3.468689581
3.653214072,3.756383694
3.653214072,3.720764355
3.653214072,3.90782447
3.653214072,2.652386438
3.653214072,2.414152257
3.653214072,3.877011326
3.653214072,3.396072918
3.653214072,3.560906593
3.653214072,3.020804807
3.653214072,4.553552204
3.653214072,4.351936514
3.653214072,4.229042304
3.653214072,3.367986908
3.653214072,3.78379626
3.653214072,3.377826352
3.653214072,3.490609491
3.653214072,3.290227776
3.653214072,3.565542393
3.653214072,3.66359501
3.653214072,3.161519195
3.653214072,3.569438069
3.653214072,3.509085292
3.653214072,4.23388168
3.653214072,3.46860246
3.653214072,2.745579783
3.653214072,3.121435266
3.653214072,3.683622206
3.653214072,3.923918408
3.653214072,3.306761194
3.653214072,3.39057336
3.653214072,3.645775477
3.653214072,3.550022125
3.653214072,3.861832531
3.653214072,3.511399398
3.653214072,3.81608796
3.653214072,3.901690155
3.653214072,4.057708642
3.653214072,2.83698632
3.653214072,3.48236884
3.653214072,2.904659865
3.653214072,3.303254902
3.653214072,3.95551421
3.653214072,3.895877884
3.653214072,4.629808691
3.653214072,4.051480554
3.653214072,3.336453783
3.653214072,3.272806798
3.653214072,2.615929474
3.653214072,3.893911607
3.653214072,3.405093664
3.653214072,2.643134247
3.653214072,3.0784763
3.653214072,3.66594921
3.653214072,3.995473009
3.653214072,5.316451184
3.653214072,4.191518526
3.653214072,4.195000381
3.653214072,4.066058582
3.653214072,3.028824058
3.653214072,3.33863778
3.653214072,4.224330181
3.653214072,3.556739916
3.653214072,3.884042448
3.653214072,2.34959583
3.653214072,3.534561597
3.653214072,3.899979419
3.653214072,3.338744769
3.653214072,3.850387774
3.653214072,4.475170109
3.653214072,3.187266036
3.653214072,3.532801543
3.653214072,3.847240799
3.653214072,3.217266525
3.653214072,3.642624869
3.653214072,4.374167058
3.653214072,5.97857086
3.653214072,3.616895324
3.653214072,3.654095795
3.653214072,4.702683729
3.653214072,3.33398758
3.653214072,3.582181152
3.653214072,3.635542268
3.653214072,2.953030461
3.653214072,4.653684573
3.653214072,3.605989192
3.653214072,3.39725653
3.653214072,3.780807633
3.653214072,3.290375501
3.653214072,3.89966496
3.653214072,3.22997779
3.653214072,1.921559795
3.653214072,3.6163228
3.653214072,4.037898332
3.653214072,3.577929142
3.653214072,3.42505717
3.653214072,3.446446424
3.653214072,3.444613447
3.653214072,3.521746316
3.653214072,4.312835837
3.653214072,3.26752884
3.653214072,4.127081199
3.653214072,3.855665289
3.653214072,3.970583198
3.653214072,4.883498105
3.653214072,3.961227622
3.653214072,4.371943192
3.653214072,5.462555939
3.653214072,3.851907923
3.653214072,4.117628687
3.653214072,3.752374406
3.653214072,4.648378624
3.653214072,4.766862173
3.653214072,4.041897818
3.653214072,1.911158514
3.653214072,3.319981446
3.653214072,5.042568557
3.653214072,3.447601925
3.653214072,4.655353696
3.653214072,2.154862838
3.653214072,2.983579583
3.653214072,3.086263005
3.653214072,2.564176952
3.653214072,3.029610488
3.653214072,3.84231896
3.653214072,4.568161612
3.653214072,3.645373568
3.653214072,3.525543364
3.653214072,4.240172956
3.653214072,2.915778276
3.653214072,3.353526567
3.653214072,3.006250228
3.653214072,2.717598085
3.653214072,5.043084238
3.653214072,3.605396104
3.653214072,4.360380072
3.653214072,2.411925918
3.653214072,4.97528861
3.653214072,4.338508908
3.653214072,3.936040293
3.653214072,3.383896144
3.653214072,3.941233158
3.653214072,2.914736576
3.653214072,3.529635216
3.653214072,4.334487419
3.653214072,4.656904195
3.653214072,3.231136597
3.653214072,3.496658928
3.653214072,3.119313962
3.653214072,3.118142488
3.653214072,3.842430119
3.653214072,3.481671345
3.653214072,3.315310656
3.653214072,3.200094201
3.653214072,2.774740459
3.653214072,3.441977918
3.653214072,3.548946863
3.653214072,4.330370627
3.653214072,4.157520374
3.653214072,3.279037271
3.653214072,4.61263735
3.653214072,5.202801907
3.653214072,3.239099312
3.653214072,3.92323188
3.653214072,3.342087918
3.653214072,4.147746309
3.653214072,4.385554891
3.653214072,3.001378268
3.653214072,3.55938785
3.653214072,3.073140861
3.653214072,2.786229042
3.653214072,3.486672504
3.653214072,2.161862281
3.653214072,3.889627739
3.653214072,3.112887435
3.653214072,3.743110157
3.653214072,2.834242353
3.653214072,5.307947237
3.653214072,3.648731512
3.653214072,3.550524177
3.653214072,4.84431858
3.653214072,4.431850091
3.653214072,4.22346815
3.653214072,2.918207244
3.653214072,3.556034632
3.653214072,3.504563169
3.653214072,4.316336909
3.653214072,2.966997056
3.653214072,3.125682059
3.653214072,4.541834086
3.653214072,3.911777483
3.653214072,5.170009793
3.653214072,4.891816407
3.653214072,3.047800556
3.653214072,3.680766418
3.653214072,4.197774693
3.653214072,3.48566936
3.653214072,3.793643933
3.653214072,3.75810982
3.653214072,4.088978966
3.653214072,3.096810341
3.653214072,3.580771911
3.653214072,3.360709204
3.653214072,3.280403872
3.653214072,4.439622499
3.653214072,3.990714124
3.653214072,3.400839579
3.653214072,4.923771685
3.653214072,3.562568957
3.653214072,3.702782943
3.653214072,2.614091011
3.653214072,4.372949071
3.653214072,3.010797424
3.653214072,3.487566416
3.653214072,3.489575564
3.653214072,3.661286151
3.653214072,3.544784219
3.653214072,3.220121064
3.653214072,3.037394528
3.653214072,4.097464775
3.653214072,5.017067565
3.653214072,4.57974356
3.653214072,4.0548629
3.653214072,3.052068987
3.653214072,2.626484391
3.653214072,5.028615474
3.653214072,3.856617577
3.653214072,3.19535554
3.653214072,3.006747334
3.653214072,3.774641553
3.653214072,4.020027314
3.653214072,2.475426305
3.653214072,3.59651232
3.653214072,2.500053667
3.653214072,4.220445
3.653214072,3.568544407
3.653214072,3.324045276
3.653214072,4.660699391
3.653214072,3.39405033
3.653214072,3.968037224
3.653214072,3.499401774
3.653214072,3.152379475
3.653214072,3.673094927
3.653214072,3.538923386
3.653214072,4.493723858
3.653214072,3.626230106
3.653214072,4.521438344
3.653214072,3.123771038
3.653214072,4.035510918
3.653214072,5.362674596
3.653214072,3.60440756
3.653214072,4.703120333
3.653214072,3.516458535
3.653214072,4.072875378
3.653214072,4.072520989
3.653214072,3.665887556
3.653214072,3.510308142
3.653214072,2.924466982
3.653214072,4.484711662
3.653214072,3.565044136
3.653214072,3.522412389
3.653214072,3.621114742
3.653214072,3.967805083
3.653214072,4.315161029
3.653214072,3.002389365
3.653214072,3.776574988
3.653214072,4.104539349
3.653214072,2.905091689
3.653214072,3.783399052
3.653214072,3.841556625
3.653214072,2.678150543
3.653214072,3.626785612
3.653214072,4.521826559
3.653214072,3.549787725
3.653214072,3.811750084
3.653214072,4.338022192
3.653214072,3.636225857
3.653214072,3.492039693
3.653214072,3.327475126
3.653214072,2.71719466
3.653214072,2.945759149
3.653214072,4.451756523
3.653214072,3.151372913
3.653214072,4.45594431
3.653214072,2.661978037
3.653214072,3.246819674
3.653214072,3.959322439
3.653214072,3.569129587
3.653214072,2.906398335
3.653214072,4.071671982
3.653214072,3.908604435
3.653214072,4.835441263
3.653214072,2.759780724
3.653214072,3.489566491
3.653214072,3.25973311
3.653214072,3.108026477
3.653214072,4.764059416
3.653214072,3.0655195
3.653214072,4.565372777
3.653214072,3.115166562
3.653214072,4.236819077
3.653214072,1.975049867
3.653214072,4.389771751
3.653214072,3.265084396
3.653214072,3.364771241
3.653214072,4.083506138
3.653214072,3.701589305
3.653214072,4.754043559
3.653214072,3.434181115
3.653214072,3.378668034
3.653214072,3.938999407
3.653214072,3.347276722
3.653214072,3.652395328
3.653214072,2.739991074
3.653214072,2.818219289
3.653214072,3.608205242
3.653214072,2.531960699
3.653214072,3.580726841
3.653214072,2.426770164
3.653214072,3.60764961
3.653214072,3.415130258
3.653214072,3.088673529
3.653214072,4.209776436
3.653214072,4.465688104
3.653214072,4.179289751
3.653214072,3.394782334
3.653214072,3.487177123
3.653214072,4.703864153
3.653214072,3.609072884
3.653214072,2.63380801
3.653214072,4.775307382
3.653214072,3.239579315
3.653214072,4.063284821
3.653214072,3.748820214
3.653214072,4.229170463
3.653214072,2.919324482
3.653214072,2.552607669
3.653214072,2.475017218
3.653214072,2.545766823
3.653214072,4.198075151
3.653214072,3.113203988
3.653214072,3.219688861
3.653214072,3.384617768
3.653214072,4.058735097
3.653214072,3.869184937
3.653214072,3.216075667
3.653214072,2.744700349
3.653214072,4.263115693
3.653214072,4.647773405
3.653214072,3.848604906
3.653214072,4.196223742
3.653214072,3.417977865
3.653214072,4.357112877
3.653214072,3.783875628
3.653214072,3.978805214
3.653214072,3.810496839
3.653214072,4.004309843
3.653214072,3.688842156
3.653214072,3.280445065
3.653214072,4.429474465
3.653214072,2.813191887
3.653214072,4.508214709
3.653214072,4.152566304
3.653214072,3.732124384
3.653214072,2.554106068
3.653214072,4.682923592
3.653214072,3.959301037
3.653214072,4.011666098
3.653214072,2.687338381
3.653214072,2.910054984
3.653214072,3.849199631
3.653214072,4.551203403
3.653214072,3.244833479
3.653214072,4.253410267
3.653214072,4.943617529
3.653214072,2.636825478
3.653214072,3.279671743
3.653214072,4.541403137
3.653214072,3.827446101
3.653214072,3.379542203
3.653214072,4.053153942
3.653214072,3.97112747
3.653214072,3.862416591
3.653214072,3.050593317
3.653214072,3.257635912
3.653214072,3.749361856
3.653214072,4.277430831
3.653214072,2.413186768
3.653214072,3.900586791
3.653214072,3.693678583
3.653214072,4.643274591
3.653214072,2.862143155
3.653214072,4.647708925
3.653214072,3.721299261
3.653214072,3.503138008
3.653214072,3.97356272
3.653214072,3.55364329
3.653214072,4.100167226
3.653214072,3.335043709
3.653214072,2.947428551
3.653214072,4.489187345
3.653214072,3.400343132
3.653214072,3.571210798
3.653214072,4.665448357
3.653214072,3.63838331
3.653214072,3.518670636
3.653214072,4.158939727
3.653214072,4.291793333
3.653214072,2.799804107
3.653214072,3.483826146
3.653214072,2.498285729
3.653214072,4.627997076
3.653214072,3.614244456
3.653214072,4.103974542
3.653214072,2.870119931
3.653214072,2.864039031
3.653214072,4.327157477
3.653214072,3.534978079
3.653214072,4.515691026
3.653214072,3.959036472
3.653214072,3.286672383
3.653214072,2.647683805
3.653214072,3.546041731
3.653214072,3.601137548
3.653214072,3.953623701
3.653214072,4.223089671
3.653214072,4.721900868
3.653214072,3.173239901
3.653214072,4.448495887
3.653214072,3.027034155
3.653214072,2.999358692
3.653214072,3.609659707
3.653214072,2.658536018
3.653214072,3.118835435
3.653214072,2.287809848
3.653214072,3.707185341
3.653214072,4.083795297
3.653214072,4.664545339
3.653214072,4.621744372
3.653214072,3.194394326
3.653214072,3.552597925
3.653214072,4.273474111
3.653214072,3.592321862
3.653214072,3.416805092
3.653214072,3.51090782
3.653214072,3.68862725
3.653214072,3.5823909
3.653214072,2.897460842
3.653214072,4.304179021
3.653214072,3.342880321
3.653214072,3.09625954
3.653214072,3.905026296
3.653214072,2.974877215
3.653214072,3.633926355
3.653214072,3.302155332
3.653214072,4.070098167
3.653214072,4.07528189
3.653214072,3.862304169
3.653214072,3.369447843
3.653214072,4.096066332
3.653214072,3.642649767
3.653214072,3.823720957
3.653214072,4.779823559
3.653214072,3.979939578
3.653214072,4.154102615
3.653214072,3.876470146
3.653214072,4.797226742
3.653214072,3.298057516
3.653214072,3.425536531
3.653214072,3.148218139
3.653214072,3.971286671
3.653214072,3.318823916
3.653214072,4.362362407
3.653214072,3.805883068
3.653214072,3.431295519
3.653214072,3.132594154
3.653214072,3.872482036
3.653214072,4.165590658
3.653214072,3.377509794
3.653214072,2.799866529
3.653214072,3.814451614
3.653214072,2.747251695
3.653214072,3.272015217
3.653214072,3.723693251
3.653214072,4.361497849
3.653214072,3.233242397
3.653214072,2.852977055
3.653214072,3.129399724
3.653214072,3.936981779
3.653214072,3.689148731
3.653214072,3.65821364
3.653214072,3.294942439
3.653214072,4.296757045
3.653214072,3.070906538
3.653214072,3.679861889
3.653214072,3.817716771
3.653214072,4.202122704
3.653214072,4.195124997
3.653214072,3.943447624
3.653214072,2.480323525
3.653214072,3.710097325
3.653214072,3.301569083
3.653214072,3.574718785
3.653214072,4.192853964
3.653214072,2.941334692
3.653214072,3.749576903
3.653214072,3.62860713
3.653214072,2.815831566
3.653214072,2.73146409
3.653214072,3.974628692
3.653214072,3.68456607
3.653214072,2.832945081
3.653214072,4.201712247
3.653214072,4.739469658
3.653214072,3.969551393
3.653214072,3.688183797
3.653214072,5.379780956
3.653214072,3.708975804
3.653214072,3.301841614
3.653214072,4.206294247
3.653214072,3.009418806
3.653214072,2.921913656
3.653214072,4.18716667
3.653214072,3.247136722
3.653214072,3.122342895
3.653214072,4.628729028
3.653214072,3.696979838
3.653214072,4.190909666
3.653214072,5.126567543
3.653214072,3.014629893
3.653214072,3.543822454
3.653214072,3.696883217
3.653214072,3.213735223
3.653214072,3.106119246
3.653214072,4.010716289
3.653214072,4.412220939
3.653214072,3.186371232
3.653214072,3.776547077
3.653214072,3.868026958
3.653214072,3.927489405
3.653214072,3.596676684
3.653214072,3.528107089
3.653214072,2.958802544
3.653214072,3.772398528
3.653214072,2.550984359
3.653214072,3.734108389
3.653214072,3.107065357
3.653214072,5.094868258
3.653214072,3.332498831
3.653214072,4.507501421
3.653214072,3.527273853
3.653214072,3.774254879
3.653214072,3.512784257
3.653214072,3.398996506
3.653214072,3.589830692
3.653214072,2.637388905
3.653214072,3.269837595
3.653214072,4.069263909
3.653214072,4.494171575
3.653214072,4.414181291
3.653214072,2.956940322
3.653214072,4.442801556
3.653214072,4.098128382
3.653214072,5.040633151
3.653214072,3.766661663
3.653214072,3.894297525
3.653214072,3.400847075
3.653214072,4.12010458
3.653214072,2.982536435
3.653214072,3.186606665
3.653214072,3.483382845
3.653214072,4.262361009
3.653214072,4.619802357
3.653214072,3.19575136
3.653214072,3.962582606
3.653214072,3.848420357
3.653214072,3.70156476
3.653214072,2.279051731
3.653214072,3.071591677
3.653214072,3.685029863
3.653214072,3.464605126
3.653214072,4.046059764
3.653214072,4.460112072
3.653214072,3.963291509
3.653214072,3.303549057
3.653214072,3.088565638
3.653214072,3.050460796
3.653214072,4.112315056
3.653214072,4.213270904
3.653214072,3.726806915
3.653214072,3.091554347
3.653214072,2.424184891
3.653214072,5.38841114
3.653214072,3.559370594
3.653214072,4.081822474
3.653214072,3.010544978
3.653214072,3.711429044
3.653214072,3.68268585
3.653214072,2.424183091
3.653214072,3.527470368
3.653214072,3.972181422
3.653214072,2.951763358
3.653214072,4.084894151
3.653214072,3.598382165
3.653214072,3.407964416
3.653214072,2.529240657
3.653214072,3.401669895
3.653214072,4.397530091
3.653214072,3.209848002
3.653214072,3.5704399
3.653214072,3.827564573
3.653214072,3.174585642
3.653214072,3.277910686
3.653214072,3.705557347
3.653214072,4.002111659
3.653214072,2.950339346
3.653214072,2.92532082
3.653214072,3.738029451
3.653214072,3.27984376
3.653214072,4.832805808
3.653214072,3.982275883
3.653214072,3.22048465
3.653214072,3.728396262
3.653214072,3.374755326
3.653214072,3.201642142
3.653214072,3.68426465
3.653214072,3.216370744
3.653214072,3.69706388
3.653214072,4.53915323
3.653214072,3.394740587
3.653214072,3.557313892
3.653214072,4.24092422
3.653214072,3.731677473
3.653214072,4.199866387
3.653214072,3.172030388
3.653214072,4.16501311
3.653214072,2.55433877
3.653214072,4.007098608
3.653214072,3.90335774
3.653214072,3.338432356
3.653214072,5.300297284
3.653214072,4.313285011
3.653214072,3.144644418
3.653214072,3.468865458
3.653214072,4.568286285
3.653214072,4.395962628
3.653214072,3.362446575
3.653214072,2.976830912
3.653214072,3.125477468
3.653214072,3.490761642
3.653214072,3.328047341
3.653214072,3.809457908
3.653214072,2.154556814
3.653214072,3.337095733
3.653214072,3.778863781
3.653214072,3.40792824
3.653214072,4.180376076
3.653214072,3.44356087
3.653214072,3.784334897
3.653214072,3.599284547
3.653214072,3.452246323
3.653214072,4.859216258
3.653214072,3.917831274
3.653214072,4.034126817
3.653214072,2.823184726
3.653214072,2.373247183
3.653214072,3.550907188
3.653214072,3.87995001
3.653214072,4.360474944
3.653214072,2.968093353
3.653214072,2.816754067
3.653214072,2.849535973
3.653214072,4.727324719
3.653214072,4.916078368
3.653214072,2.889550675
3.653214072,2.736794041
3.653214072,3.109997063
3.653214072,3.653321579
3.653214072,2.078739481
3.653214072,5.147032878
3.653214072,3.111124853
3.653214072,4.424233586
3.653214072,3.569612794
3.653214072,3.761177008
3.653214072,3.831160315
3.653214072,3.679759853
3.653214072,3.642617098
3.653214072,3.562126887
3.653214072,4.486516431
3.653214072,2.850515545
3.653214072,3.850149941
3.653214072,2.762552709
3.653214072,3.962132083
3.653214072,3.765296206
3.653214072,3.341663605
3.653214072,4.360142553
3.653214072,4.151985717
3.653214072,3.586557265
3.653214072,3.457756559
3.653214072,3.350614312
3.653214072,3.447602622
3.653214072,3.449756448
3.653214072,5.147603504
3.653214072,4.24830547
3.653214072,3.968272422
3.653214072,2.802190812
3.653214072,3.5446874
3.653214072,3.408902199
3.653214072,4.398206084
3.653214072,4.514641483
3.653214072,4.4183513
3.653214072,4.74568812
3.653214072,3.973669549
3.653214072,4.607424098
3.653214072,3.791166959
3.653214072,3.588631021
3.653214072,3.552739076
3.653214072,3.770082025
3.653214072,3.314243938
3.653214072,3.754497247
3.653214072,4.905955486
3.653214072,4.129295175
3.653214072,4.153699238
3.653214072,3.662827823
3.653214072,2.86090468
3.653214072,4.148890823
3.653214072,3.200768501
3.653214072,4.168683759
3.653214072,2.882408102
3.653214072,3.088901179
3.653214072,3.413609439
3.653214072,2.337310994
3.653214072,2.974564511
3.653214072,4.203347457
3.653214072,3.470924376
3.653214072,4.441428788
3.653214072,4.200387182
3.653214072,2.935526561
3.653214072,3.297464348
3.653214072,4.090058185
3.653214072,4.899690403
3.653214072,3.723413735
3.653214072,2.656986252
3.653214072,2.803700713
3.653214072,3.837771669
3.653214072,3.068284976
3.653214072,3.994668621
3.653214072,3.015202298
3.653214072,4.267993193
3.653214072,4.947124241
3.653214072,3.052459195
3.653214072,4.601243593
3.653214072,3.860355388
3.653214072,4.35242745
3.653214072,3.831219092
3.653214072,2.579589983
3.653214072,2.900253701
3.653214072,3.855997539
3.653214072,3.410620237
3.653214072,2.610996669
3.653214072,1.446023094
3.653214072,3.938500452
3.653214072,4.071663993
3.653214072,3.166070514
3.653214072,3.27909953
3.653214072,3.869383347
3.653214072,4.460760595
3.653214072,3.035353209
3.653214072,4.298734408
3.653214072,3.959889315
3.653214072,5.054557458
3.653214072,4.98668008
3.653214072,2.58779863
3.653214072,3.341988986
3.653214072,3.262375475
3.653214072,2.563107702
3.653214072,3.270454482
3.653214072,2.667743579
3.653214072,3.871945803
3.653214072,3.547847077
3.653214072,2.674109009
3.653214072,2.864337528
3.653214072,3.489816089
3.653214072,3.638396405
3.653214072,3.863487456
3.653214072,4.110805776
3.653214072,3.48626564
3.653214072,4.986847411
3.653214072,4.037452351
3.653214072,4.057685234
3.653214072,3.871779373
3.653214072,3.363145445
3.653214072,2.566710945
3.653214072,3.713270902
3.653214072,4.600902622
3.653214072,2.843418776
3.653214072,4.029685014
3.653214072,2.561869553
3.653214072,3.362233098
3.653214072,3.722649421
3.653214072,3.759415337
3.653214072,3.367713144
3.653214072,3.345289334
3.653214072,4.575823497
3.653214072,3.561065655
3.653214072,4.666538991
3.653214072,3.219683647
3.653214072,3.793452701
3.653214072,3.414385856
3.653214072,3.460634603
3.653214072,3.556291301
3.653214072,4.412107991
3.653214072,3.151748594
3.653214072,4.224162699
3.653214072,3.516306782
3.653214072,3.564447993
3.653214072,3.983332293
3.653214072,3.767364185
3.653214072,3.699243961
3.653214072,3.889362412
3.653214072,3.804766931
3.653214072,4.344849468
3.653214072,3.057839296
3.653214072,3.50817689
3.653214072,2.045361276
3.653214072,3.553682059
3.653214072,2.963760954
3.653214072,4.245127403
3.653214072,2.990859411
3.653214072,4.04730209
3.653214072,3.080442144
3.653214072,3.351511032
3.653214072,2.647174075
3.653214072,3.448034939
3.653214072,3.371873118
3.653214072,3.887363344
3.653214072,4.169054477
3.653214072,4.023944075
3.653214072,3.017157477
3.653214072,3.43874676
3.653214072,3.671612431
3.653214072,3.81761888
3.653214072,3.242095648
3.653214072,4.508314342
3.653214072,3.23968728
3.653214072,4.057821743
3.653214072,4.626021425
3.653214072,2.977044626
3.653214072,4.426479466
3.653214072,3.285147445
3.653214072,2.953122881
3.653214072,4.657174978
3.653214072,4.77333065
3.653214072,4.402180301
3.653214072,3.359315097
3.653214072,3.797573507
3.653214072,3.033917959
3.653214072,3.216061814
3.653214072,3.269284082
3.653214072,3.65828348
3.653214072,4.357848154
3.653214072,2.997557392
3.653214072,3.049691885
3.653214072,4.224143274
3.653214072,4.372747208
3.653214072,3.492586867
3.653214072,3.303661837
3.653214072,3.661918883
3.653214072,3.634191159
3.653214072,3.746018175
3.653214072,3.274118708
3.653214072,3.21181184
3.653214072,4.0760171
3.653214072,3.282278071
3.653214072,3.635167446
3.653214072,4.200974987
3.653214072,3.552762761
3.653214072,4.675286348
3.653214072,4.616505366
3.653214072,3.499517226
3.653214072,2.546188791
3.653214072,3.939095096
3.653214072,4.256969632
3.653214072,3.138850213
3.653214072,2.836907075
3.653214072,3.786537052
3.653214072,4.65463764
3.653214072,4.384125841
3.653214072,2.223755226
3.653214072,4.905186302
3.653214072,4.04455069
3.653214072,5.012901541
3.653214072,3.415045188
3.653214072,3.788876978
3.653214072,3.898649764
3.653214072,2.962472973
3.653214072,2.37835294
3.653214072,4.217543462
3.653214072,4.993920684
3.653214072,3.8101465
3.653214072,4.175473347
3.653214072,4.397694331
3.653214072,3.501597535
3.653214072,3.446866684
3.653214072,2.928089852
3.653214072,2.339758069
3.653214072,4.477553267
3.653214072,3.447906962
3.653214072,4.189716068
3.653214072,3.511821146
3.653214072,4.153369301
3.653214072,3.678349305
3.653214072,2.39029437
3.653214072,3.583992017
3.653214072,3.909602511
3.653214072,4.373195409
3.653214072,3.864526895
3.653214072,3.350333231
3.653214072,3.902815796
3.653214072,3.845950313
3.653214072,2.899731293
3.653214072,4.014555988
3.653214072,4.038262901
3.653214072,3.438174023
3.653214072,3.420313507
3.653214072,2.942906603
3.653214072,2.243603075
3.653214072,4.22893003
3.653214072,3.712827099
3.653214072,2.725067586
3.653214072,3.496005492
3.653214072,4.14546119
3.653214072,3.469344854
3.653214072,3.267971073
3.653214072,3.06996466
3.653214072,3.57592249
3.653214072,2.352303155
3.653214072,4.386956666
3.653214072,4.541451938
3.653214072,3.36181466
3.653214072,2.761342279
3.653214072,4.027339432
3.653214072,3.822396428
3.653214072,3.125179689
3.653214072,5.420766043
3.653214072,3.91740033
3.653214072,3.819425932
3.653214072,4.434544841
3.653214072,1.795085272
3.653214072,4.379646525
3.653214072,3.813014137
3.653214072,3.452327546
3.653214072,3.970212727
3.653214072,3.761311576
3.653214072,3.266187969
3.653214072,3.203447798
3.653214072,2.853491307
3.653214072,3.813536507
3.653214072,2.475378512
3.653214072,2.997522148
3.653214072,4.466222529
3.653214072,4.662558277
3.653214072,4.58907048
3.653214072,3.885966785
3.653214072,4.074848888
3.653214072,3.63737232
3.653214072,2.237903306
3.653214072,4.496834932
3.653214072,4.323201722
3.653214072,4.105931794
3.653214072,4.145273432
3.653214072,4.315015929
3.653214072,3.419319824
3.653214072,3.669818074
3.653214072,5.060130481
3.653214072,3.413118295
3.653214072,3.161424813
3.653214072,4.84729846
3.653214072,3.98984266
3.653214072,4.601865753
3.653214072,3.634065072
3.653214072,2.614562126
3.653214072,3.256360683
3.653214072,2.709223784
3.653214072,4.066431756
3.653214072,3.241810721
3.653214072,3.920623235
3.653214072,3.532675103
3.653214072,3.460192862
3.653214072,4.095244724
3.653214072,2.94532841
3.653214072,4.150996446
3.653214072,3.883567254
3.653214072,2.495833611
3.653214072,4.908283938
3.653214072,4.659453864
3.653214072,2.871575453
3.653214072,4.302687258
3.653214072,3.224950191
3.653214072,4.157890097
3.653214072,3.976480401
3.653214072,4.514006316
3.653214072,4.400991213
3.653214072,4.001624189
3.653214072,2.877869833
3.653214072,2.809598867
3.653214072,4.066636412
3.653214072,4.135888259
3.653214072,4.300763081
3.653214072,3.855294014
3.653214072,3.609660918
3.653214072,2.410305165
3.653214072,3.905811606
3.653214072,4.019049092
3.653214072,3.714409883
3.653214072,4.838225618
3.653214072,3.249600201
3.653214072,4.195009961
3.653214072,3.493346308
3.653214072,3.421572911
3.653214072,4.613227763
3.653214072,3.907148402
3.653214072,2.77811117
3.653214072,3.343407966
3.653214072,3.670881781
3.653214072,4.034086354
3.653214072,3.383280304
3.653214072,3.76080012
3.653214072,3.988412499
3.653214072,3.845599457
3.653214072,3.987902405
3.653214072,3.668617914
3.653214072,3.749519795
3.653214072,3.743503618
3.653214072,4.0515317
3.653214072,4.334460427
3.653214072,2.903468332
3.653214072,2.619752081
3.653214072,4.100070643
3.653214072,3.975996466
3.653214072,3.956365023
3.653214072,3.488205384
3.653214072,4.002282259
3.653214072,3.16495327
3.653214072,4.080036179
3.653214072,3.654802033
3.653214072,3.927403237
3.653214072,3.977045159
3.653214072,3.005245279
3.653214072,2.208132336
3.653214072,4.336015489
3.653214072,4.117074178
3.653214072,4.214494636
3.653214072,4.159984924
3.653214072,3.896549991
3.653214072,2.989427302
3.653214072,3.760110906
3.653214072,4.365298654
3.653214072,2.752796768
3.653214072,2.17575476
3.653214072,4.58314004
3.653214072,4.08298222
3.653214072,3.580348249
3.653214072,3.51707358
3.653214072,3.648692538
3.653214072,2.08789668
3.653214072,4.718111573
3.653214072,2.991257076
3.653214072,3.895420347
3.653214072,4.500326139
3.653214072,4.154996815
3.653214072,3.231827646
3.653214072,4.366141964
3.653214072,3.52476655
3.653214072,4.297199811
3.653214072,2.717955492
3.653214072,2.768411319
3.653214072,3.417662212
3.653214072,3.385970771
3.653214072,3.794892376
3.653214072,3.725102185
3.653214072,4.308413098
3.653214072,3.768110514
3.653214072,2.993408646
3.653214072,3.777502645
3.653214072,3.805659784
3.653214072,3.193548342
3.653214072,3.712482418
3.653214072,4.42364473
3.653214072,3.733224687
3.653214072,4.299728788
3.653214072,3.370394937
3.653214072,3.37454046
3.653214072,4.176766092
3.653214072,3.089156526
3.653214072,3.417559039
3.653214072,3.489095395
3.653214072,4.254542416
3.653214072,4.49929733
3.653214072,3.04092516
3.653214072,2.629467991
3.653214072,3.415108582
3.653214072,3.016203532
3.653214072,3.091105506
3.653214072,3.357804369
3.653214072,4.412123948
3.653214072,4.101099056
3.653214072,3.99392143
3.653214072,3.770056989
3.653214072,2.798789643
3.653214072,4.300146931
3.653214072,3.659145205
3.653214072,2.976788975
3.653214072,3.886354417
3.653214072,3.566036797
3.653214072,4.939965051
3.653214072,3.673057779
3.653214072,4.00804085
3.653214072,3.354543635
3.653214072,2.979923666
3.653214072,2.377780905
3.653214072,3.992875165
3.653214072,3.698211196
3.653214072,4.404791094
3.653214072,4.789109872
3.653214072,3.520347256
3.653214072,4.898828245
3.653214072,2.410824349
3.653214072,4.131548329
