P_1_4,P_2_4,P_3_4,P_4_4
3.656268689,2.935822859,3.152759838,5.185154206
3.656268689,3.550481106,3.568783442,4.061822662
3.656268689,3.752785591,3.66873376,2.791253953
3.656268689,3.990136283,3.940496147,4.66015702
3.656268689,4.015857236,3.897140785,2.148266086
3.656268689,3.44424194,3.312150455,2.689527038
3.656268689,2.947588098,3.273084789,3.46185564
3.656268689,2.506054124,2.450791379,2.377451702
3.656268689,3.375325387,3.347267081,3.35644293
3.656268689,4.082981103,4.193770226,4.229606282
3.656268689,4.219434979,4.53969665,3.935919533
3.656268689,4.065904677,4.113037714,4.722982582
3.656268689,2.959061762,2.88993344,4.510668327
3.656268689,4.274857687,4.028675034,3.836597677
3.656268689,2.985446978,3.3931715,3.747180068
3.656268689,3.418093939,3.376056577,5.178942019
3.656268689,3.601818946,3.782174151,3.812676132
3.656268689,4.05873092,4.125753155,4.257683648
3.656268689,3.590833158,3.572195678,4.236496213
3.656268689,4.151106879,4.289465079,4.265650596
3.656268689,3.08114855,2.943963777,2.771895309
3.656268689,3.209444927,3.344843828,3.581874103
3.656268689,3.266957502,3.518295286,2.825923722
3.656268689,3.734199505,3.562083784,2.942861263
3.656268689,4.540446687,4.155752311,4.286292453
3.656268689,3.448624,3.553757713,2.711206421
3.656268689,3.674594439,3.637361121,4.032658466
3.656268689,3.369979001,3.474029096,3.838137164
3.656268689,3.973831372,4.010477206,5.245893181
3.656268689,3.36710635,3.206630947,4.402783407
3.656268689,3.799609788,3.537055598,3.449821905
3.656268689,3.066592055,3.094566404,2.236221866
3.656268689,2.636858778,2.828938609,3.499296693
3.656268689,4.115999899,4.166837703,5.233232836
3.656268689,2.937554839,3.027498639,4.318719058
3.656268689,3.409645851,3.423535108,4.070331771
3.656268689,3.53747033,3.82732767,3.035971521
3.656268689,3.092975614,3.025622805,3.898008762
3.656268689,4.101660506,3.974880785,3.129824339
3.656268689,3.39273776,3.625739732,3.195100093
3.656268689,3.871215519,3.642028207,1.568217258
3.656268689,3.089687594,2.96529844,2.538863972
3.656268689,4.394728013,4.190548507,3.441036103
3.656268689,5.456394843,5.368725515,5.33065144
3.656268689,2.951760811,3.032823323,3.010113371
3.656268689,3.828143108,3.866489818,2.768415899
3.656268689,3.177310536,3.045859562,4.408996289
3.656268689,2.428450284,2.521254132,1.547943166
3.656268689,3.15353539,3.376724983,4.162272187
3.656268689,3.177027526,2.771144419,3.561857743
3.656268689,2.924582115,3.022090635,4.15078987
3.656268689,4.955851286,4.943281324,5.926438517
3.656268689,3.585525311,3.873475684,3.929093359
3.656268689,4.675681199,4.454561516,4.213053718
3.656268689,2.060575181,2.456436965,2.725596085
3.656268689,2.367018751,2.547864165,1.983181455
3.656268689,3.686817925,3.880817079,4.671867758
3.656268689,2.329905369,2.583503303,3.216948243
3.656268689,3.891976537,3.94462883,4.96619738
3.656268689,3.431707618,3.392420299,3.527093463
3.656268689,2.556353321,2.581400965,1.672356381
3.656268689,3.812713818,3.703865257,3.860710358
3.656268689,3.518403371,3.784227086,2.441367856
3.656268689,3.80290619,3.906137984,5.470126347
3.656268689,4.058344335,3.939989159,4.09084135
3.656268689,2.998053677,3.247048429,3.794799355
3.656268689,1.729046582,1.512390747,2.971221584
3.656268689,4.208652481,4.349913045,2.36036906
3.656268689,3.720770487,3.662872433,3.510153551
3.656268689,2.672754968,2.580284893,2.651704504
3.656268689,3.968539512,3.957001433,3.821641835
3.656268689,3.75780205,3.706610609,4.908482716
3.656268689,3.380095165,3.266399329,3.587765868
3.656268689,2.288423914,2.545752843,3.706322366
3.656268689,3.386014585,3.245854176,3.710343823
3.656268689,3.518608741,3.665264869,4.059930626
3.656268689,3.490207586,3.58186258,3.512882388
3.656268689,3.752939395,3.842235812,4.193883314
3.656268689,2.965287373,3.057002626,3.822859793
3.656268689,4.01839973,4.031266694,3.502881373
3.656268689,3.52623717,3.386807251,2.885598177
3.656268689,3.402846361,3.867777279,4.991374092
3.656268689,3.846977185,3.822978751,4.756257349
3.656268689,3.956360351,4.205832798,3.499763987
3.656268689,3.905263695,4.088243513,5.040567996
3.656268689,4.15918628,4.358649469,4.589542797
3.656268689,3.669824689,3.888845766,4.492438102
3.656268689,4.220639546,3.982584668,5.365623978
3.656268689,2.588139367,2.370368896,0.885515745
3.656268689,4.004024149,3.944735268,4.544870744
3.656268689,3.466275547,3.496098772,3.946923445
3.656268689,4.012668727,3.962798048,4.785863376
3.656268689,4.175272653,3.93776179,3.12804077
3.656268689,4.051008901,3.786670171,4.254432855
3.656268689,3.997300389,3.733167841,4.027692048
3.656268689,3.184142411,3.287120966,3.944507462
3.656268689,2.642166164,2.597503538,2.318449677
3.656268689,3.866838133,3.689291642,4.388956821
3.656268689,3.253560603,3.434681836,4.765058168
3.656268689,3.924216398,4.162127777,2.122727812
3.656268689,3.63863239,3.285471958,2.402561543
3.656268689,4.373241776,4.430680502,4.172753891
3.656268689,2.868590365,2.637608632,1.987901363
3.656268689,3.251009713,3.351517698,1.802270148
3.656268689,3.057501744,2.864068258,4.130500438
3.656268689,3.024780033,3.005146717,3.925701387
3.656268689,2.74141227,3.05571997,2.770726518
3.656268689,3.993806826,3.825980174,2.675361674
3.656268689,3.381231349,3.572370281,3.499474335
3.656268689,4.241085157,4.187829609,4.144507984
3.656268689,2.945955954,2.895073679,3.913051239
3.656268689,2.763330494,2.51543207,2.93398386
3.656268689,3.294578128,3.580931126,3.075034241
3.656268689,4.38974948,4.169215862,3.511516597
3.656268689,2.410013374,2.587347054,4.2589549
3.656268689,4.008670828,3.852738954,4.780182838
3.656268689,5.033030016,5.111636437,4.380552212
3.656268689,4.0805387,3.681633953,3.781904467
3.656268689,4.022223862,3.926124393,4.585937513
3.656268689,4.237541003,3.988582407,2.254047899
3.656268689,4.010172933,3.807845161,4.74735516
3.656268689,5.421274707,5.406839421,5.656491223
3.656268689,3.557804506,3.724023986,2.76653413
3.656268689,2.549126391,2.673323028,2.741056348
3.656268689,3.354175092,3.250926511,2.888787803
3.656268689,3.267601345,3.470305792,3.564761323
3.656268689,4.685322181,5.017081277,4.715741697
3.656268689,3.990503627,3.995781983,4.796769513
3.656268689,4.958788758,4.694429168,3.948888696
3.656268689,3.144878131,3.387706139,4.496635319
3.656268689,4.514781691,4.50356528,4.798293562
3.656268689,3.534408514,3.415801629,4.366399306
3.656268689,4.647071567,4.612932213,5.822629961
3.656268689,3.842230839,3.715163694,3.703285818
3.656268689,4.326800457,4.312648695,2.26025681
3.656268689,3.775662226,3.888595546,3.388086683
3.656268689,4.184414126,4.091079482,3.184780594
3.656268689,3.451282074,3.558251378,4.978494741
3.656268689,4.077838767,3.909233733,3.115097191
3.656268689,3.233714026,3.129477834,2.123196254
3.656268689,3.668703307,3.664921285,4.814259816
3.656268689,2.458929889,2.744634466,2.188158336
3.656268689,3.783488163,4.06315866,4.489083097
3.656268689,4.296366193,4.035188641,4.533408064
3.656268689,3.690126344,3.711701071,4.495432668
3.656268689,4.991983017,4.973315759,5.141928791
3.656268689,4.024551889,3.886431708,3.341333417
3.656268689,3.494295939,3.695086915,4.045172001
3.656268689,3.334053619,3.067185381,2.930215674
3.656268689,2.318760886,2.357815702,2.972082653
3.656268689,3.18564952,3.244660114,4.043921511
3.656268689,4.05541769,4.140617315,5.204556341
3.656268689,3.281260431,3.320909362,4.168969634
3.656268689,3.295168296,3.298044328,1.597213817
3.656268689,3.232986564,3.30541922,4.255264651
3.656268689,4.102396102,3.79404351,3.176510595
3.656268689,4.577063152,4.1505459,3.787175147
3.656268689,3.788410182,3.448685688,1.942052954
3.656268689,3.444102289,3.741962691,4.074407989
3.656268689,4.087622397,4.139184904,4.654629764
3.656268689,2.841630738,2.715392207,3.178435195
3.656268689,4.168900788,4.198932185,3.885001628
3.656268689,4.348433971,4.289165193,3.856001101
3.656268689,2.309994797,2.356099601,-0.089778734
3.656268689,3.629423733,3.563188528,3.012991968
3.656268689,3.562275259,3.548153771,4.880379183
3.656268689,2.920947346,2.475916207,0.440365442
3.656268689,3.818283911,3.861740759,3.782695644
3.656268689,3.414860874,3.48561365,2.428591092
3.656268689,3.252466284,3.447841997,3.676175282
3.656268689,3.393540466,3.531392003,4.406334228
3.656268689,3.144199839,3.496577204,3.646440432
3.656268689,3.399640703,3.586998989,4.558786865
3.656268689,4.290058388,4.135779849,3.750870622
3.656268689,2.859133053,2.833787373,1.543510472
3.656268689,3.975446579,4.070161947,5.083066422
3.656268689,3.511017383,3.91223074,2.497262112
3.656268689,4.308226706,3.990459838,5.582093882
3.656268689,1.689305397,2.009153852,1.397229269
3.656268689,2.743632833,2.911987549,3.603560319
3.656268689,3.763245594,3.835090663,3.899031251
3.656268689,4.862449675,5.04690157,4.737845975
3.656268689,3.391151736,3.2732628,3.460609089
3.656268689,4.230823783,4.014097244,4.719710194
3.656268689,4.157018869,4.216153277,1.959654983
3.656268689,3.080806671,3.099865407,2.465214043
3.656268689,2.912507712,3.190958013,3.253228403
3.656268689,3.180886054,3.015570768,1.667488491
3.656268689,3.060505791,3.068216161,4.321780095
3.656268689,3.288574963,3.066665264,4.311906468
3.656268689,4.293246353,4.268603444,4.56265686
3.656268689,4.392390612,4.446667752,3.930865516
3.656268689,3.277784084,3.386139023,4.109453993
3.656268689,4.009029301,4.194023103,4.554307675
3.656268689,4.350177628,4.004916443,4.545735822
3.656268689,3.891439235,3.507583169,3.175059246
3.656268689,2.855830341,2.847048775,3.26177194
3.656268689,4.250278578,4.397686719,3.816853916
3.656268689,4.093927712,4.001031855,3.923023315
3.656268689,3.835552136,3.737115334,2.68272411
3.656268689,2.803358416,2.966377825,2.639302963
3.656268689,2.905966721,2.853289135,2.54753672
3.656268689,2.691169161,3.055507617,1.723226762
3.656268689,2.810075506,2.768692397,2.938001956
3.656268689,3.249387071,3.29016195,2.02101545
3.656268689,2.170137334,2.425771193,4.004734954
3.656268689,4.337096754,4.280928464,4.675889381
3.656268689,3.341332875,3.343258667,3.356687457
3.656268689,3.819621966,3.84921577,4.008050656
3.656268689,4.70888043,4.601561033,4.226562565
3.656268689,3.84848659,3.887844776,3.864836248
3.656268689,3.595907661,3.690468599,4.134738621
3.656268689,3.625492192,3.780682419,3.754361436
3.656268689,3.407120627,3.898169275,3.648187044
3.656268689,3.49814311,3.384237297,0.625466996
3.656268689,4.14704992,4.149212806,5.644407651
3.656268689,4.801779647,4.802866452,5.191012395
3.656268689,4.476814288,4.35180759,3.766125766
3.656268689,4.522179372,4.484319276,3.988700428
3.656268689,4.825618172,4.368600201,4.243037243
3.656268689,3.54975019,3.631172893,4.207452749
3.656268689,3.683642119,3.631609753,3.242490249
3.656268689,3.222321766,3.079220999,2.624350492
3.656268689,3.703576618,3.532444206,2.04740495
3.656268689,3.877468504,3.633102347,4.170272304
3.656268689,3.782534847,3.691859866,4.68096099
3.656268689,3.908517108,3.966352953,4.762599417
3.656268689,3.232712363,2.770742967,2.224601118
3.656268689,3.821186121,3.767145995,3.938514182
3.656268689,3.445871027,3.31053126,3.99391005
3.656268689,3.660114117,4.008471962,4.576811038
3.656268689,3.921496098,3.835264874,4.057104634
3.656268689,3.311243929,3.626179688,5.536194794
3.656268689,4.459910169,4.372053901,4.409782292
3.656268689,3.229170219,3.073283104,4.042660641
3.656268689,3.915798322,3.866864634,4.155045606
3.656268689,4.562050397,4.657917353,5.617789488
3.656268689,2.846104315,3.284116066,3.143899851
3.656268689,3.572777125,3.606806228,4.730922342
3.656268689,5.313144062,5.408417843,4.725455079
3.656268689,3.743892469,3.500977157,3.562705849
3.656268689,3.535314222,3.641413202,3.661887298
3.656268689,3.686371474,3.892859402,4.061301368
3.656268689,4.582632221,4.14860496,4.975396472
3.656268689,4.18068818,3.936234889,3.565982841
3.656268689,4.285778481,4.364251066,4.215229772
3.656268689,2.573888168,2.424753716,2.818158818
3.656268689,3.134465565,3.127551044,3.186406652
3.656268689,2.469769687,2.563889769,2.192881615
3.656268689,3.623411798,3.560188376,4.909385451
3.656268689,3.545579406,3.62005011,3.887936656
3.656268689,4.204289083,4.379142081,5.37332752
3.656268689,3.540058613,3.485520011,1.99543323
3.656268689,4.237376392,4.459302625,3.178170896
3.656268689,2.892867953,3.063073801,4.112073347
3.656268689,3.779100258,3.943288908,4.295140164
3.656268689,4.378336298,4.431070755,3.093860874
3.656268689,3.730017555,3.520486941,3.958507103
3.656268689,5.388399249,4.794218407,4.143667768
3.656268689,4.92030979,5.313787096,4.402570798
3.656268689,1.502118288,1.468172604,1.023176103
3.656268689,2.749772088,2.740773341,2.092433576
3.656268689,3.763177388,3.724858353,4.400141935
3.656268689,4.547772423,4.484302615,4.687978241
3.656268689,3.921439385,4.209720639,3.865571312
3.656268689,4.444149148,4.677523016,5.109175104
3.656268689,4.369010956,4.317276256,4.288441029
3.656268689,5.196793474,4.759430442,3.970218883
3.656268689,4.398687243,4.514570518,5.797624315
3.656268689,3.498720307,3.624955166,3.184262929
3.656268689,4.049575416,4.159388806,4.45872025
3.656268689,4.528366335,4.479464929,5.367972438
3.656268689,3.522216836,3.595078207,4.214481661
3.656268689,4.064072377,4.079813545,4.421138643
3.656268689,3.491014613,3.3741085,3.482168637
3.656268689,3.341262983,3.124052975,2.976451612
3.656268689,3.332843297,3.050816674,2.990780493
3.656268689,4.196369593,4.076028459,2.613173309
3.656268689,3.791945584,3.812991652,3.619265374
3.656268689,3.509716396,3.761946689,4.176474924
3.656268689,3.724185678,3.697967394,4.067365591
3.656268689,2.442124862,2.580003407,3.267721965
3.656268689,3.783932205,3.81294775,4.304351294
3.656268689,3.245897249,3.130464309,3.80037609
3.656268689,3.134811058,3.330566615,1.708527868
3.656268689,3.458105558,3.526640238,3.58896912
3.656268689,3.202140263,3.260635854,3.409598209
3.656268689,4.418009866,4.515810653,3.51467068
3.656268689,4.36441681,4.250708687,3.893322711
3.656268689,4.014906352,3.918858424,3.765180486
3.656268689,3.144349188,3.022075054,2.003548184
3.656268689,3.635040078,3.595189856,3.837740105
3.656268689,2.000517052,2.237383341,1.872777158
3.656268689,2.413487728,2.709273594,3.670197194
3.656268689,3.868405233,3.919292953,3.338140656
3.656268689,4.500880785,4.606146654,3.663782002
3.656268689,4.663366726,4.440013917,3.934339843
3.656268689,4.365433443,4.413764825,5.297740182
3.656268689,4.626075945,4.470108854,3.843588996
3.656268689,3.673307847,3.675973044,4.434303421
3.656268689,4.255507952,3.978889032,2.51391422
3.656268689,4.117820442,4.057750323,4.164759154
3.656268689,3.653531315,3.716010467,3.556932577
3.656268689,3.068505497,3.083333406,2.429371693
3.656268689,3.760538036,3.685461011,4.451406912
3.656268689,2.87387043,3.106602773,3.499547219
3.656268689,3.768572634,3.857919292,4.602741339
3.656268689,2.719711763,2.752483125,2.169465712
3.656268689,2.406923578,2.237419632,2.587574918
3.656268689,3.763337816,3.636796553,2.518545839
3.656268689,2.613017929,3.005925325,3.588205671
3.656268689,5.408500721,5.584628035,6.542844688
3.656268689,4.077703266,4.466961109,4.314971384
3.656268689,4.130823975,4.44802459,4.327497732
3.656268689,3.974929014,3.915702924,3.718483681
3.656268689,3.451070809,3.502611465,3.343717874
3.656268689,3.098258617,3.342366213,2.775534425
3.656268689,3.854995502,4.229660689,4.923751196
3.656268689,3.792204466,3.481164979,3.400302817
3.656268689,3.5918195,3.51228319,5.471373603
3.656268689,3.075436697,3.284660656,3.567766943
3.656268689,3.461195638,3.496763035,2.958023503
3.656268689,3.478838454,3.706594041,2.783639406
3.656268689,4.626797974,4.502890741,5.33720534
3.656268689,3.653824818,3.59313962,4.545540633
3.656268689,2.759141995,2.828089374,3.096103101
3.656268689,4.135880984,4.098288598,2.499172889
3.656268689,4.082666835,4.231342981,3.972340966
3.656268689,3.53615494,3.539283001,3.423167413
3.656268689,4.673448636,4.570609787,4.544271398
3.656268689,3.536199232,3.787768149,2.704181551
3.656268689,4.000409995,4.126527085,3.416320847
3.656268689,3.266125392,3.453398136,3.638138881
3.656268689,4.122925715,4.014637234,4.958429671
3.656268689,3.733791818,3.695519547,3.953779418
3.656268689,3.926863126,3.99776476,3.25986304
3.656268689,3.73537759,3.783174291,3.143389688
3.656268689,5.102228302,5.002504774,4.667551829
3.656268689,3.792126954,3.820538651,3.952011742
3.656268689,3.996864416,3.886065249,4.308791079
3.656268689,3.244565036,3.453690009,5.545936777
3.656268689,2.938793199,2.837402141,3.035554727
3.656268689,2.953656274,2.978137508,3.330920713
3.656268689,4.666532014,4.558139363,4.75646966
3.656268689,3.675762487,3.592437893,3.839891434
3.656268689,1.624012486,1.631236122,0.450922644
3.656268689,4.032805693,4.140060376,4.300347563
3.656268689,3.697702037,3.419010462,4.432449294
3.656268689,3.549141427,3.49572295,3.49084465
3.656268689,4.439565097,3.888967354,4.535625861
3.656268689,4.685909422,4.696074251,5.005009818
3.656268689,3.788733298,3.643182709,3.872138631
3.656268689,4.153708986,4.26456649,4.016395781
3.656268689,2.146997599,2.112732359,1.78588332
3.656268689,3.266484382,3.320830366,3.367854566
3.656268689,3.959770308,4.117150809,4.307233496
3.656268689,4.349180987,4.352888856,4.929886789
3.656268689,4.151310151,3.955389832,4.231601514
3.656268689,3.782776289,4.03086248,4.752831923
3.656268689,3.800698003,3.814456281,3.18263045
3.656268689,4.267498243,4.277105109,3.623434777
3.656268689,4.179370456,4.203807644,5.345798087
3.656268689,3.252222576,3.62602546,4.801497426
3.656268689,3.687850452,4.121663042,4.416127345
3.656268689,4.077556083,3.949872235,4.042487819
3.656268689,3.184418833,3.187065625,2.936866263
3.656268689,4.057103691,3.916981715,4.731231148
3.656268689,4.299745553,4.143062092,4.470660184
3.656268689,3.912567662,3.867391021,4.962655224
3.656268689,3.382492474,3.230088457,2.079710002
3.656268689,3.643874558,3.809217913,5.298779026
3.656268689,3.787729661,3.811239005,3.917613488
3.656268689,3.046244943,2.87212802,2.94334144
3.656268689,4.521225741,4.504541238,4.303634644
3.656268689,3.215686043,3.421978743,2.647098952
3.656268689,3.693087315,3.529847717,3.400078553
3.656268689,3.283468419,3.258991196,3.410534019
3.656268689,3.499513322,3.479835698,3.810414321
3.656268689,3.083241404,2.867307999,3.224283419
3.656268689,2.805554965,3.062923578,3.720576698
3.656268689,3.188538812,3.165747413,3.671794226
3.656268689,3.739493025,4.102549591,4.001283405
3.656268689,4.261265299,4.156632276,4.650932519
3.656268689,4.106955043,4.016390832,3.796234077
3.656268689,4.085191775,4.250874989,3.88621721
3.656268689,3.087182486,3.304178252,2.396084022
3.656268689,4.158811788,4.063089336,3.132752573
3.656268689,3.61965525,3.639455705,3.529939293
3.656268689,2.807103951,2.964932713,3.558957705
3.656268689,4.062846878,4.184378742,3.209289097
3.656268689,3.206552163,3.102460963,4.393005458
3.656268689,4.337691005,4.262352189,3.437985953
3.656268689,2.301544673,2.435458695,2.747584578
3.656268689,4.030510397,3.788656429,3.659144347
3.656268689,2.606334046,2.591163167,4.129040302
3.656268689,3.647197237,3.406966829,3.862848699
3.656268689,2.41448504,2.522957256,3.909129419
3.656268689,4.312619118,4.397438974,4.743827459
3.656268689,3.53612704,3.323092481,4.288735876
3.656268689,3.510528046,3.482718376,3.496809011
3.656268689,3.943804108,3.787447346,4.278921098
3.656268689,2.666933663,2.717848686,3.050064188
3.656268689,4.079627426,3.926061765,0.365674512
3.656268689,4.318752652,4.319836304,3.736248757
3.656268689,2.891869715,3.122881091,2.706718904
3.656268689,3.96920341,3.941357298,3.448926934
3.656268689,3.729297137,3.56975485,4.093025499
3.656268689,5.184979112,5.247752254,5.480663633
3.656268689,3.137593092,2.872810179,3.228052966
3.656268689,3.411361619,3.407520943,3.403542197
3.656268689,3.344401051,3.634741091,4.360578569
3.656268689,3.732204215,3.514944048,3.746470154
3.656268689,3.309040488,3.606723403,4.533294868
3.656268689,4.163910591,4.068864444,4.972511712
3.656268689,4.231172449,4.592392863,3.738483378
3.656268689,3.666231358,3.83178578,4.418707641
3.656268689,3.908025406,3.987696007,4.513976668
3.656268689,3.798256833,3.434436222,2.693613099
3.656268689,3.528727098,3.340875695,3.782940032
3.656268689,3.385554985,3.206328819,3.072820173
3.656268689,4.074372085,3.606285836,5.196077066
3.656268689,3.550155142,3.259957795,4.458422123
3.656268689,4.066994876,4.200314176,3.336778923
3.656268689,3.969557318,3.758100738,3.845985917
3.656268689,3.410092563,3.698909406,5.165919215
3.656268689,4.666174343,4.446512894,5.070106679
3.656268689,3.496670815,3.619756309,2.178490239
3.656268689,3.763332006,3.519659332,3.975775841
3.656268689,3.857097468,3.792846366,3.376986345
3.656268689,4.276599556,4.206784806,4.70858704
3.656268689,3.364149836,3.430784453,2.520109362
3.656268689,3.850958674,3.758021219,2.994379396
3.656268689,2.233710026,2.441551147,2.316298614
3.656268689,3.185531652,3.273105727,3.955371887
3.656268689,2.764006844,2.854401538,3.291865754
3.656268689,5.017158406,5.015379333,5.394190603
3.656268689,5.459432637,5.533139897,4.894551293
3.656268689,4.239819217,4.140042675,6.031372503
3.656268689,3.547294677,3.023658257,2.902404969
3.656268689,3.241451557,3.486605831,3.053160975
3.656268689,2.5551539,2.488129965,3.365015518
3.656268689,3.007648862,2.729154919,3.467623889
3.656268689,2.937498058,3.229071591,4.973591269
3.656268689,3.833873824,3.655645214,3.630210368
3.656268689,3.225325109,3.242482537,4.129987338
3.656268689,4.876459206,4.538047152,3.975600902
3.656268689,3.328554646,3.419373042,4.286025395
3.656268689,3.69071949,3.768604651,4.915791271
3.656268689,5.068773316,5.113727618,3.832383807
3.656268689,3.340952898,3.57785847,3.73374051
3.656268689,3.589643995,3.828929864,3.351770939
3.656268689,4.532557332,4.516301586,3.2662747
3.656268689,3.061576226,3.140821671,2.830590452
3.656268689,3.253235042,3.134754406,4.152194984
3.656268689,5.198427615,4.974667967,4.395852005
3.656268689,3.010035743,3.021771822,3.515785475
3.656268689,3.312826931,3.088919678,3.000678192
3.656268689,3.955557946,4.039441135,2.168629575
3.656268689,4.367372716,4.017256065,3.68535482
3.656268689,2.04689849,2.301454715,3.176259404
3.656268689,2.461157665,2.717339895,1.502117237
3.656268689,3.068700285,3.08497426,4.071998061
3.656268689,3.162779975,3.174890811,1.851911943
3.656268689,2.645903897,2.918187652,3.34619655
3.656268689,4.574968755,4.564046896,3.511202456
3.656268689,4.438309752,4.926046879,3.987418507
3.656268689,3.223521993,2.982015337,3.544398408
3.656268689,3.550453154,3.683178837,4.238751911
3.656268689,3.655889927,3.414891357,2.798550173
3.656268689,3.833927304,3.703946281,3.298016809
3.656268689,2.788952348,2.738814416,2.478293289
3.656268689,3.457786344,3.497875936,2.895884533
3.656268689,4.907082164,4.944766197,4.456675755
3.656268689,4.535409161,4.350643295,5.253367822
3.656268689,4.793189833,4.360673041,3.230814946
3.656268689,4.179711364,3.962808178,3.67044803
3.656268689,3.667653398,3.859307231,4.206931689
3.656268689,5.098382843,5.046954144,6.082881177
3.656268689,2.774201106,3.019700528,1.807354742
3.656268689,4.106184725,4.237492292,3.205425569
3.656268689,3.256428891,3.29411132,2.881521091
3.656268689,4.635274479,4.467857929,4.16626846
3.656268689,3.282809688,3.237555382,3.963444933
3.656268689,2.428267936,2.407241593,1.803817309
3.656268689,3.268954993,3.27090311,3.398119703
3.656268689,2.898177837,2.78987216,4.161862571
3.656268689,4.047399202,4.159040243,5.173758882
3.656268689,4.278273,4.319571514,3.89143277
3.656268689,3.461515293,3.815297543,2.633606494
3.656268689,2.469562339,2.941819157,3.701007607
3.656268689,3.053475539,3.206284581,3.367073468
3.656268689,3.447201542,3.486635418,2.353459801
3.656268689,2.055562228,1.891007174,1.96234138
3.656268689,4.289485644,4.05059056,3.117115832
3.656268689,3.390201023,3.400449727,3.477041189
3.656268689,3.678069507,3.443048879,2.376477365
3.656268689,4.366788556,4.200870385,4.507549551
3.656268689,3.200579331,3.381626741,4.936967758
3.656268689,3.220488611,3.152753293,3.732043906
3.656268689,3.005516867,2.931841016,2.099704184
3.656268689,3.769421302,3.706958351,3.420648063
3.656268689,3.746514404,4.045739171,4.753365588
3.656268689,2.623456956,2.744795212,3.971915263
3.656268689,3.000853025,3.178498459,4.642235474
3.656268689,5.095439835,5.166349923,5.366850641
3.656268689,2.959449171,3.137592711,3.160408706
3.656268689,4.340730971,4.311756317,4.504531828
3.656268689,4.462346054,4.180267404,4.184295193
3.656268689,3.719431973,3.536501574,3.287717366
3.656268689,3.832547588,3.869242808,4.936135057
3.656268689,3.697272747,3.748012246,2.730983641
3.656268689,3.337484689,3.410691983,3.676479399
3.656268689,3.92609348,3.7843349,3.694151575
3.656268689,3.915213418,3.92105963,2.463840787
3.656268689,3.775297176,3.716593289,4.449561227
3.656268689,4.655334191,4.421237384,4.846023811
3.656268689,3.572909527,3.755679007,3.988777682
3.656268689,3.506616609,3.26777456,1.923717128
3.656268689,4.029305209,4.022859078,3.891700928
3.656268689,3.132042698,3.438342156,4.82880657
3.656268689,2.731857037,2.444975359,3.09505186
3.656268689,3.21273754,3.136407583,2.502126171
3.656268689,3.809085389,3.766662561,4.350998678
3.656268689,3.669361232,3.746616338,2.930582577
3.656268689,3.960602752,3.843968793,4.024423689
3.656268689,3.747326618,3.754528605,4.195567111
3.656268689,3.13711421,2.874521881,3.868199212
3.656268689,3.734295503,3.709081295,1.391478587
3.656268689,4.114812656,3.921182031,5.330302151
3.656268689,4.303697888,4.269280516,4.921399734
3.656268689,3.556415748,3.549050327,2.057246245
3.656268689,3.023643748,2.72843819,3.199698187
3.656268689,3.504462488,3.743896969,3.831158327
3.656268689,3.866465656,3.667854616,2.296711599
3.656268689,3.541821285,3.537519247,4.315372119
3.656268689,3.386619144,2.95373078,2.904470058
3.656268689,2.242889566,2.135010796,1.539056386
3.656268689,3.599870607,3.879204152,4.164613836
3.656268689,3.143272019,3.320225633,4.249648302
3.656268689,2.214098892,2.270356835,2.214649374
3.656268689,3.804827311,3.806056179,4.342783555
3.656268689,4.213385519,3.998021911,5.32601899
3.656268689,3.95336648,4.021645815,4.410444972
3.656268689,3.366421086,3.382673477,4.57883104
3.656268689,3.911530373,3.843638081,4.08707639
3.656268689,4.052194378,4.050494162,3.987479477
3.656268689,3.923336345,3.588269013,3.150964934
3.656268689,3.259463799,3.410574229,3.757591887
3.656268689,2.72117886,3.10643876,4.18361066
3.656268689,3.450988122,3.372659209,3.022668378
3.656268689,2.15836936,2.137403031,3.205764763
3.656268689,4.006759983,3.688756012,2.963056665
3.656268689,3.260334639,3.396531219,4.623727893
3.656268689,3.50664113,3.679362963,3.899122758
3.656268689,4.604304806,4.641759604,4.32147757
3.656268689,3.337824714,3.323824326,4.207734978
3.656268689,3.293998628,3.791949625,2.696190113
3.656268689,4.566777333,4.53413017,4.539391401
3.656268689,4.07483466,4.233321783,2.133139485
3.656268689,3.770239343,3.588489757,4.15606532
3.656268689,2.70098881,3.031410063,2.93681603
3.656268689,4.529656103,4.590616345,4.311244489
3.656268689,3.984273174,3.878281139,4.117669293
3.656268689,2.343887111,2.483717667,3.778806641
3.656268689,2.987633686,2.815022047,1.818083032
3.656268689,2.623708812,2.973906702,4.007984786
3.656268689,4.620610475,4.448876398,4.819351489
3.656268689,3.795923498,4.06827773,4.450921037
3.656268689,2.852146645,3.052415523,3.220246795
3.656268689,4.182450357,4.142206853,4.925922797
3.656268689,3.54090318,3.414389963,1.865602813
3.656268689,4.272988046,4.535853048,4.423527885
3.656268689,3.960990725,3.879826502,4.56874166
3.656268689,4.121875579,3.971035883,3.92075944
3.656268689,3.965554367,4.146457257,2.287868569
3.656268689,4.474016638,4.640915407,4.832456056
3.656268689,3.023699016,3.346997495,3.092005404
3.656268689,3.068723583,2.919042946,3.635016946
3.656268689,3.188367034,3.185548285,4.300806839
3.656268689,4.602131644,4.704352041,3.784140837
3.656268689,3.906139879,3.673515813,4.030940805
3.656268689,4.641564074,4.531435165,3.716750615
